ax(g)__sum_values,ax(g)__median,ax(g)__mean,ax(g)__length,ax(g)__standard_deviation,ax(g)__variance,ax(g)__root_mean_square,ax(g)__maximum,ax(g)__absolute_maximum,ax(g)__minimum,ay(g)__sum_values,ay(g)__median,ay(g)__mean,ay(g)__length,ay(g)__standard_deviation,ay(g)__variance,ay(g)__root_mean_square,ay(g)__maximum,ay(g)__absolute_maximum,ay(g)__minimum,az(g)__sum_values,az(g)__median,az(g)__mean,az(g)__length,az(g)__standard_deviation,az(g)__variance,az(g)__root_mean_square,az(g)__maximum,az(g)__absolute_maximum,az(g)__minimum,wx(deg/s)__sum_values,wx(deg/s)__median,wx(deg/s)__mean,wx(deg/s)__length,wx(deg/s)__standard_deviation,wx(deg/s)__variance,wx(deg/s)__root_mean_square,wx(deg/s)__maximum,wx(deg/s)__absolute_maximum,wx(deg/s)__minimum,wy(deg/s)__sum_values,wy(deg/s)__median,wy(deg/s)__mean,wy(deg/s)__length,wy(deg/s)__standard_deviation,wy(deg/s)__variance,wy(deg/s)__root_mean_square,wy(deg/s)__maximum,wy(deg/s)__absolute_maximum,wy(deg/s)__minimum,wz(deg/s)__sum_values,wz(deg/s)__median,wz(deg/s)__mean,wz(deg/s)__length,wz(deg/s)__standard_deviation,wz(deg/s)__variance,wz(deg/s)__root_mean_square,wz(deg/s)__maximum,wz(deg/s)__absolute_maximum,wz(deg/s)__minimum
-2.7414999999999985,0.0034,-0.0009138333333333328,3000.0,0.02496726200391669,0.0006233641719722221,0.0249839801339445,0.0654,0.0698,-0.0698,2948.1185,0.9829,0.9827061666666667,3000.0,0.011148235075811575,0.00012428314530555553,0.9827693997830824,1.0269,1.0269,0.9346,-388.4479,-0.1265,-0.12948263333333335,3000.0,0.03235284760881009,0.0010467067483988888,0.13346332486242554,-0.0757,0.2817,-0.2817,29.05190000000016,-0.1831,0.00968396666666672,3000.0,4.050484736128043,16.406426597606263,4.0504963124062545,38.3911,38.3911,-16.7236,-961.9806,-0.3052,-0.3206602,3000.0,2.984037009938487,8.904476876682626,3.0012163934889244,11.5967,11.5967,-10.9863,-1306.4602,-0.3052,-0.4354867333333333,3000.0,1.5339881124063497,2.3531195290039957,1.5946059776362727,4.2114,5.9814,-5.9814
-32.11129999999999,-0.0054,-0.010703766666666665,3000.0,0.035240613158857244,0.0012419008158122222,0.03683030595401926,0.0479,0.1157,-0.1157,2948.4851,0.9829,0.9828283666666666,3000.0,0.011957376746826854,0.00014297885866555555,0.9829011024428314,1.0229,1.0229,0.9409,-370.5342,-0.1162,-0.1235114,3000.0,0.03447030001861506,0.0011882015833733334,0.12823130473224287,-0.043,0.2402,-0.2402,-1827.2044,-0.3052,-0.6090681333333333,3000.0,3.428343408919899,11.753538529484516,3.4820256346739704,8.9722,13.7329,-13.7329,-1156.2568,-0.3052,-0.3854189333333334,3000.0,3.472201907754626,12.056186088214861,3.4935274211585443,10.376,14.7095,-14.7095,-1045.4682,-0.1831,-0.3484894,3000.0,1.731194463585082,2.99703427074764,1.7659216099985866,3.7842,6.3477,-6.3477
-31.5274,0.0,-0.008757611111111112,3600.0,0.03382787267696219,0.0011443249698487653,0.034943106934304254,0.0483,0.1089,-0.1089,3543.1328999999996,0.9849,0.9842035833333332,3600.0,0.010470778435656592,0.00010963720104861113,0.9842592801935993,1.0151,1.0151,0.9463,-429.46630000000005,-0.1182,-0.11929619444444446,3600.0,0.021000820869299695,0.00044103447718441354,0.12113057618170199,-0.0718,0.1909,-0.1909,132.5739000000002,0.0,0.03682608333333339,3600.0,2.2305970990173596,4.9755634181446595,2.230901068751892,9.3994,9.3994,-7.3853,-372.68060000000025,0.0,-0.10352238888888896,3600.0,3.186191267706609,10.151814794409848,3.1878725946014708,12.8784,12.8784,-7.8125,-2025.0227,-0.3662,-0.5625063055555556,3600.0,1.7003906173163454,2.891328251457462,1.791016916516207,3.8452,6.5918,-6.5918
-23.983799999999995,-0.0078,-0.008565642857142855,2800.0,0.028794144710109635,0.0008291027695867346,0.03004118851082389,0.0391,0.082,-0.082,2758.2675,0.9854,0.9850955357142857,2800.0,0.010344986263134367,0.00010701874078443877,0.9851498531822456,1.019,1.019,0.9497,-297.8591,-0.1035,-0.10637825000000001,2800.0,0.02362436881564246,0.0005581108019374999,0.10896991729371919,-0.0459,0.1719,-0.1719,-618.7789000000001,-0.1831,-0.22099246428571434,2800.0,2.3179896169549745,5.37307586431107,2.328500275624236,5.6763,7.5073,-7.5073,-1484.1301000000003,-0.4883,-0.5300464642857144,2800.0,3.428590480894497,11.755232685680356,3.4693200976534495,12.6953,12.6953,-12.3901,-806.3386999999999,-0.3052,-0.2879781071428571,2800.0,1.5959454638628081,2.547041923624274,1.6217192462993886,4.5776,5.8594,-5.8594
60.1015,0.0015,0.008347430555555556,7200.0,0.031841368341238095,0.0010138727378423997,0.03291735613201981,0.186,0.2637,-0.2637,7101.1828000000005,0.9868,0.986275388888889,7200.0,0.018801339191778895,0.000353490355404321,0.9864545773036553,1.1133,1.1133,0.8726,-43.48099999999994,0.0498,-0.006039027777777769,7200.0,0.10772772342112884,0.01160526239349923,0.10789685931481045,0.1895,0.2241,-0.2241,3181.1536000000006,0.3052,0.441826888888889,7200.0,4.874455435479638,23.760315792476987,4.894438353092438,40.6494,40.6494,-37.3535,-1057.0600999999997,-0.1831,-0.14681390277777773,7200.0,5.397076137075394,29.12843082938866,5.399072619574357,65.2466,65.2466,-28.9917,908.2695000000001,0.0,0.12614854166666667,7200.0,3.0453099332759197,9.273912589708987,3.047921594180797,26.6113,26.6113,-23.4375
77.49080000000001,0.0078,0.011874164878945756,6526.0,0.024317258980170897,0.0005913290843087022,0.027061501729968556,0.1123,0.1123,-0.0552,6453.8466,0.9897,0.9889437021146185,6526.0,0.012261854772566702,0.00015035308246351682,0.9890197162011639,1.0576,1.0576,0.9375,148.1102,0.0132,0.02269540300337113,6526.0,0.07555250940036148,0.00570818167669171,0.07888766059515986,0.2065,0.2065,-0.1973,-1303.7741999999994,-0.1831,-0.19978152007355185,6526.0,4.324984212349442,18.705488437071917,4.329595950297765,14.4043,24.1089,-24.1089,1113.5932,0.0,0.17063947287771988,6526.0,4.039279622681525,16.315779870210203,4.042882350491316,20.2637,20.2637,-10.1929,494.56839999999994,0.0,0.07578430891817345,6526.0,1.6264941672140076,2.645483275981188,1.628258744014413,9.3994,9.3994,-5.6763
100.1661,0.0112,0.013911958333333333,7200.0,0.02485273448063473,0.0006176584111649305,0.02848159047232674,0.1099,0.1099,-0.0591,7112.4902,0.9878,0.9878458611111112,7200.0,0.016301483899143758,0.00026573837731404314,0.9879803559239762,1.1216,1.1216,0.9063,350.8005,0.0532,0.04872229166666667,7200.0,0.08040691931615668,0.00646527267391493,0.09401667075134425,0.228,0.228,-0.1724,1326.5498000000002,0.061,0.18424302777777782,7200.0,4.014551199852198,16.116621336234722,4.018776782743656,19.104,20.2637,-20.2637,-944.9479000000003,0.0,-0.13124276388888895,7200.0,5.141142533195955,26.431346546636526,5.142817438885977,23.4985,31.4941,-31.4941,428.59559999999976,0.0,0.05952716666666663,7200.0,1.6249633875681544,2.640506010936972,1.626053349219617,7.5073,7.5073,-5.3101
180.29470000000003,0.0225,0.02575638571428572,7000.0,0.024178784131543833,0.000584613602079796,0.035327114333651106,0.1323,0.1323,-0.0259,6920.6098,0.9888,0.9886585428571428,7000.0,0.014011894789464428,0.00019633319559102038,0.988757830593518,1.0425,1.0425,0.9307,-88.00340000000001,-0.0317,-0.012571914285714287,7000.0,0.08060321531901864,0.006496878319764081,0.08157776258620623,0.1841,0.1841,-0.1777,-148.1287999999995,0.0,-0.021161257142857073,7000.0,4.534995425619885,20.56618351039328,4.5350447968236365,19.8364,19.8364,-15.686,78.42110000000025,-0.1221,0.011203014285714321,7000.0,3.00196666039511,9.011803830123771,3.0019875645400096,13.0615,13.0615,-10.0708,333.4983,0.0,0.04764261428571428,7000.0,1.6392599498675422,2.687173183239737,1.6399521340379768,8.1177,8.1177,-7.4463
162.2003,0.0225,0.02616133870967742,6200.0,0.025924640797240005,0.000672087000465921,0.036830729609232386,0.1431,0.1431,-0.0298,6120.8142,0.9873,0.9872280967741935,6200.0,0.011561313866218465,0.00013366397831321536,0.9872957910569201,1.0215,1.0215,0.9341,55.635999999999996,0.0308,0.008973548387096773,6200.0,0.09730811346169169,0.009468868945473463,0.09772099833776277,0.2056,0.2129,-0.2129,2203.4880999999996,0.0,0.35540130645161283,6200.0,3.689898067599442,13.615347749274097,3.70697421597475,16.8457,16.8457,-12.2681,292.7931999999996,0.0,0.04722470967741929,6200.0,3.165269007104739,10.018927887337819,3.165621275601669,15.1367,15.1367,-10.3149,123.16670000000003,0.0,0.019865596774193552,6200.0,1.583349363505984,2.5069952069148047,1.583473981109257,7.4463,7.5073,-7.5073
146.4392,0.0181,0.023619225806451614,6200.0,0.028163009393711847,0.0007931550981103017,0.036756263762880624,0.1392,0.1392,-0.0405,6133.8245,0.9907,0.9893265322580644,6200.0,0.0159135470055342,0.0002532409782973465,0.9894545105299508,1.1494,1.1494,0.8286,154.42350000000002,0.0078,0.02490701612903226,6200.0,0.06861334063924565,0.00470779051367716,0.07299417761800617,0.2788,0.2788,-0.1748,-1320.6156999999998,-0.061,-0.21300253225806448,6200.0,4.535999707493274,20.57529334637907,4.540998064867174,31.4941,31.4941,-15.9912,-152.5238999999999,-0.1221,-0.02460062903225805,6200.0,3.244304724028375,10.52551314235283,3.244397992432743,17.1509,17.1509,-12.8784,845.2725000000002,0.0,0.1363342741935484,6200.0,1.5406000559473432,2.373448532384957,1.5466206925761852,7.9956,7.9956,-5.5542
92.1725,0.0127,0.017725480769230768,5200.0,0.02792293527177861,0.000779690314191938,0.03307390183652826,0.1328,0.1328,-0.0366,5131.1594000000005,0.9873,0.9867614230769232,5200.0,0.014810119860505667,0.00021933965028254437,0.9868725579947377,1.0381,1.0381,0.916,-8.182000000000002,-0.0127,-0.0015734615384615388,5200.0,0.10173666534971201,0.010350349076479292,0.10174883221783092,0.2412,0.2412,-0.1855,168.33499999999992,-0.1831,0.03237211538461537,5200.0,4.816579303872373,23.19943619049168,4.816688088754154,19.9585,19.9585,-15.8691,-1172.1195000000007,-0.2441,-0.22540759615384628,5200.0,3.321167691736828,11.030154836636529,3.328808108173312,16.3574,16.3574,-11.1084,897.9501000000002,0.061,0.1726827115384616,5200.0,1.8406406324364646,3.3879579377761084,1.8487231422363883,11.5356,11.5356,-5.0659
145.1497,0.0225,0.02902994,5000.0,0.038334936932208456,0.0014695673895964,0.04808643058077819,0.166,0.166,-0.0503,4946.1146,0.9902,0.98922292,5000.0,0.013120301775248921,0.00017214231867359998,0.9893099250346173,1.0347,1.0347,0.918,166.195,0.0244,0.033239,5000.0,0.06255583015994592,0.003913231887,0.07083828772634189,0.208,0.208,-0.0879,589.7229000000002,-0.3052,0.11794458000000003,5000.0,4.406721024973855,19.419190191946623,4.408299118242545,20.1416,20.1416,-15.7471,-250.54610000000025,0.1221,-0.05010922000000005,5000.0,3.452345958637545,11.918692618120991,3.452709595672651,9.5215,17.334,-17.334,305.41849999999977,0.061,0.061083699999999956,5000.0,2.2211520366783337,4.93351637004031,2.2219918065659017,9.6436,9.6436,-6.7749
153.68689999999998,0.0361,0.0349288409090909,4400.0,0.022943764205753937,0.0005264163159292356,0.04179043243592746,0.1226,0.1226,-0.0469,4343.705900000001,0.9873,0.9872058863636366,4400.0,0.013595082980983017,0.00018482628125981407,0.987299492733726,1.0317,1.0317,0.9419,36.7415,0.0,0.00835034090909091,4400.0,0.09755880893022312,0.009517721199883781,0.097915521717355,0.2056,0.2056,-0.1895,-157.2278999999994,0.0,-0.0357336136363635,4400.0,5.072530875077829,25.73056947861785,5.0726567368353805,30.0293,30.0293,-15.564,754.9424999999999,-0.3052,0.1715778409090909,4400.0,4.344304434290151,18.872981017793066,4.347691338317854,15.564,16.1133,-16.1133,15.875,0.09154999999999999,0.0036079545454545453,4400.0,1.9331977631505686,3.7372535914503615,1.9332011299361387,6.958,9.3384,-9.3384
-14.990599999999997,0.0034,-0.004408999999999999,3400.0,0.03547659230186774,0.0012585886013529413,0.03574951583382551,0.1714,0.1714,-0.1455,3365.5279,0.9907,0.9898611470588236,3400.0,0.018321116854654443,0.0003356633228019031,0.9900306832514898,1.0698,1.0698,0.8979,95.13310000000001,0.0166,0.02798032352941177,3400.0,0.06007705736518754,0.0036092528216600346,0.06627330779786526,0.2153,0.2153,-0.1001,-920.1055000000001,-0.4883,-0.2706192647058824,3400.0,5.142431289813733,26.44459957045534,5.149547005017557,16.3574,17.0288,-17.0288,253.35580000000004,-0.061,0.0745164117647059,3400.0,4.611193756420164,21.2631078592483,4.61179580585162,14.5874,17.7002,-17.7002,-192.93170000000015,0.0,-0.05674461764705887,3400.0,2.5393547106743424,6.448322346623972,2.5399886413635557,8.5449,10.9863,-10.9863
-62.435,-0.0073,-0.01836323529411765,3400.0,0.03487652372556546,0.0012163719071799307,0.03941548322229551,0.0371,0.1621,-0.1621,3359.1613,0.9878,0.9879886176470589,3400.0,0.016408408438994472,0.00026923586750086497,0.9881248627919688,1.0439,1.0439,0.9365,136.134,0.0186,0.04003941176470588,3400.0,0.0788806551600423,0.006222157758477508,0.08846079500513872,0.229,0.229,-0.0942,1358.3353000000009,-0.1221,0.39951038235294145,3400.0,5.139885806687661,26.418426105789266,5.155388894292753,16.4795,16.4795,-15.4419,208.12950000000046,-0.061,0.061214558823529545,3400.0,4.297386366890699,18.46752958633804,4.297822333292757,16.0522,16.0522,-11.0474,-182.98350000000005,0.0,-0.05381867647058825,3400.0,2.4677907128265466,6.089991002312955,2.468377493871227,8.1787,10.9863,-10.9863
-49.048,-0.0073,-0.016349333333333334,3000.0,0.03016536666812161,0.0009099493462222223,0.034311077608648,0.0498,0.1255,-0.1255,2959.2388,0.9873,0.9864129333333334,3000.0,0.014053850459176261,0.0001975107127288888,0.9865130438874086,1.0229,1.0229,0.9502,241.0953,0.0527,0.08036510000000001,3000.0,0.059923208681250256,0.0035907909386566662,0.10024639762438681,0.2285,0.2285,0.0,485.35280000000023,0.1221,0.16178426666666673,3000.0,4.261691200027573,18.16201188439246,4.264760958521983,12.2681,12.3291,-12.3291,678.7144999999999,0.1831,0.22623816666666666,3000.0,4.294231166485254,18.440421311213306,4.300186626097756,13.2446,13.2446,-12.2681,33.93850000000012,0.1221,0.011312833333333373,3000.0,1.8377472905413226,3.3773151038919726,1.8377821100690908,5.0049,7.019,-7.019
-62.1768,-0.0195,-0.01943025,3200.0,0.02805506756697442,0.0007870868161875,0.03412655023951293,0.0547,0.0991,-0.0991,3156.1438,0.9873,0.9862949375,3200.0,0.0177584453323227,0.0003153623806210938,0.9864547967944349,1.0483,1.0483,0.9136,284.80320000000006,0.0737,0.08900100000000002,3200.0,0.0569512048182477,0.00324343973025,0.1056627547021655,0.2466,0.2466,-0.0195,88.1326999999996,-0.3052,0.027541468749999874,3200.0,4.365354462804506,19.056319585927216,4.365441342914611,13.916,13.916,-11.9019,367.24609999999984,-0.7324,0.11476440624999995,3200.0,5.110904983664093,26.121349752042462,5.112193327817756,16.5405,16.5405,-10.498,13.918800000000005,0.0,0.004349625000000001,3200.0,2.1206763304397396,4.497268098487359,2.1206807910963406,7.9956,8.4229,-8.4229
-79.78290000000001,-0.02,-0.026594300000000005,3000.0,0.03510634098720629,0.0012324551775100001,0.04404216127757583,0.0483,0.1826,-0.1826,2956.5159000000003,0.9858,0.9855053000000001,3000.0,0.017972321921313712,0.0003230043552433334,0.9856691639101496,1.0298,1.0298,0.938,257.717,0.0791,0.08590566666666666,3000.0,0.06653361882954778,0.004426722434555555,0.10865774707769345,0.2314,0.2314,-0.0684,373.65350000000035,0.0,0.12455116666666678,3000.0,4.742539537129024,22.49168126123197,4.744174770637144,15.625,15.625,-13.1836,-842.4054999999998,0.2441,-0.2808018333333333,3000.0,5.2818927303395045,27.898390814813304,5.289351612855461,17.6392,17.6392,-16.9067,-515.9339,-0.061,-0.17197796666666668,3000.0,2.611686685018808,6.820907340704531,2.6173428819555404,7.2021,11.9019,-11.9019
-67.53490000000001,-0.022,-0.02597496153846154,2600.0,0.03520951335602001,0.0012397098307677515,0.04375395362355621,0.043,0.1348,-0.1348,2555.8776,0.9844,0.983029846153846,2600.0,0.020417154589089853,0.0004168602015147929,0.9832418515455743,1.0791,1.0791,0.896,289.4183,0.10275,0.11131473076923076,2600.0,0.06043580378515937,0.0036524863791582837,0.12666276353129446,0.2993,0.2993,-0.0073,704.837400000001,0.0,0.2710913076923081,2600.0,5.53964801672604,30.687700149216745,5.546277188017479,19.5923,19.5923,-14.0991,-1855.8965,-0.9766,-0.7138063461538462,2600.0,5.611133487246764,31.484819011702033,5.656353817744391,17.395,18.5547,-18.5547,1095.4573,0.4272,0.4213297307692308,2600.0,2.7396931006923873,7.505918285981466,2.7719013380731172,11.3525,11.3525,-7.7515
180.65359999999998,0.0444,0.04105763636363636,4400.0,0.018466344715197317,0.00034100588714049585,0.045019277991868,0.1021,0.1021,-0.0054,4363.2574,0.9917,0.9916494090909092,4400.0,0.006226293922909743,3.87667360144628e-05,0.9916689554918838,1.022,1.022,0.9668,-47.96990000000001,-0.0132,-0.010902250000000002,4400.0,0.03346966933496723,0.0011202187653920454,0.03520053721826622,0.0713,0.0962,-0.0962,-1304.9289000000003,0.0,-0.29657475000000005,4400.0,2.3495432182014717,5.520353334196529,2.36818705269117,5.8594,11.2305,-11.2305,353.3948000000001,0.061,0.08031700000000001,4400.0,2.514710910942051,6.323770965611001,2.5159932007261068,12.8784,12.8784,-9.2773,201.78420000000006,0.0,0.045860045454545466,4400.0,1.1036487035094908,1.2180404607581798,1.1046011065209345,4.0894,4.2725,-4.2725
184.1909,0.0415,0.0400415,4600.0,0.01624394501003775,0.0002638657494891304,0.04321096471659862,0.0786,0.0786,-0.0049,4556.9876,0.9902,0.9906494782608697,4600.0,0.006710065747552991,4.5024982336483887e-05,0.9906722029818287,1.0254,1.0254,0.9692,-202.0895,-0.0469,-0.0439325,4600.0,0.029848083076057283,0.0008909080633152173,0.05311282914292193,0.0337,0.1152,-0.1152,611.7552000000001,-0.061,0.13299026086956522,4600.0,2.4918675403130917,6.209403838466018,2.4954138430232717,7.8125,11.3525,-11.3525,29.29890000000023,0.0,0.006369326086956572,4600.0,2.044802614175644,4.181217730939546,2.0448125340124332,10.0098,10.0098,-8.4839,-112.55260000000004,-0.061,-0.02446795652173914,4600.0,1.0809375597657553,1.1684260081123459,1.0812144509803296,6.2866,6.2866,-3.1128
197.36310000000003,0.0439,0.044855250000000006,4400.0,0.01720754630126641,0.00029609964971022727,0.0480426175626675,0.0947,0.0947,0.001,4360.0533000000005,0.9907,0.9909212045454546,4400.0,0.005704040665414878,3.253607991270661e-05,0.990937621496796,1.0156,1.0156,0.9639,-163.6436,-0.0435,-0.03719172727272727,4400.0,0.02622082707450462,0.0006875317724710744,0.04550556394552209,0.0347,0.0879,-0.0879,-96.67829999999992,0.0,-0.021972340909090893,4400.0,1.7453600833602352,3.046281820587247,1.7454983827985269,5.4321,8.1177,-8.1177,-67.50240000000002,0.1831,-0.01534145454545455,4400.0,2.229117920564437,4.968966703781521,2.229170712172823,7.2021,9.0332,-9.0332,132.74899999999997,0.0,0.030170227272727265,4400.0,1.0040876275119994,1.0081919637226755,1.0045407937641775,3.6011,3.6011,-2.9297
189.03969999999998,0.0449,0.04500945238095238,4200.0,0.02008821127131696,0.0004035362320810658,0.049288812480260534,0.0845,0.0845,-0.022,4158.8232,0.9897,0.990196,4200.0,0.006235251413573968,3.887836019047617e-05,0.990215631454175,1.0112,1.0112,0.9688,-206.3529,-0.0488,-0.04913164285714286,4200.0,0.030093581441358673,0.000905623643967687,0.05761546644616811,0.0088,0.1084,-0.1084,371.64409999999987,0.0,0.08848669047619044,4200.0,1.9446112468591124,3.7815129014109514,1.9466234345148477,8.7891,8.7891,-5.6763,10.862899999999854,0.0,0.0025864047619047273,4200.0,1.9515989828778686,3.808738589969931,1.951600696725517,7.8125,7.8125,-5.8594,6.403699999999958,0.0,0.0015246904761904662,4200.0,1.1962712041281003,1.4310647938260947,1.1962721757640036,4.2725,4.2725,-3.7842
206.16660000000002,0.0391,0.03964742307692308,5200.0,0.01726786046092361,0.00029817900489792905,0.04324462002999288,0.0923,0.0923,-0.0015,5151.3497,0.9902,0.990644173076923,5200.0,0.006187973190052911,3.8291012200813605e-05,0.9906634992082133,1.02,1.02,0.9707,-219.04060000000004,-0.0444,-0.04212319230769231,5200.0,0.034477568133854164,0.0011887027044245563,0.054434052160530766,0.0352,0.1191,-0.1191,-926.5156999999999,-0.2441,-0.17817609615384614,5200.0,2.1337330139614448,4.552816574868991,2.1411593345918036,11.1694,11.1694,-5.4932,-997.9228999999999,-0.1831,-0.19190824999999997,5200.0,2.009046491655646,4.036267805633861,2.0181914136305115,6.8359,6.8359,-6.4697,591.5495999999998,0.061,0.11375953846153843,5200.0,0.9283700112052153,0.8618708777051716,0.9353139100302925,3.9063,3.9063,-3.0518
210.58190000000002,0.0405,0.04211638,5000.0,0.022503243537223695,0.0005063959696956001,0.04775128724966479,0.1094,0.1094,-0.0156,4952.947,0.9902,0.9905894000000001,5000.0,0.006162343680776006,3.797447963999997e-05,0.9906085674331713,1.0195,1.0195,0.9668,-204.323,-0.0454,-0.0408646,5000.0,0.029057597884890624,0.00084434399484,0.050142392523691966,0.021,0.0991,-0.0991,47.72849999999994,0.1831,0.009545699999999989,5000.0,1.7353822667612775,3.01155161178951,1.7354085202562537,4.6387,5.7373,-5.7373,47.970200000000204,-0.1831,0.009594040000000041,5000.0,2.439865622897392,5.952944257796479,2.439884485667303,10.8032,10.8032,-10.437,347.35579999999993,0.1221,0.06947115999999999,5000.0,1.1719437744176358,1.3734522103962543,1.1740010444918694,3.54,7.0801,-7.0801
240.14069999999998,0.0459,0.04802814,5000.0,0.017269837003874706,0.00029824727014040003,0.05103870592011518,0.1084,0.1084,-0.0005,4952.5113,0.9902,0.9905022600000001,5000.0,0.006653931235923618,4.427480089240001e-05,0.9905246094196751,1.0112,1.0112,0.96,-222.2928,-0.0454,-0.04445856,5000.0,0.032031921183819125,0.0010260439747264002,0.054796053982015896,0.0186,0.1152,-0.1152,-207.8203000000002,0.1221,-0.04156406000000004,5000.0,2.13242478209533,4.547235451294317,2.132829815615395,4.8828,9.0942,-9.0942,102.35479999999984,-0.1831,0.02047095999999997,5000.0,2.487570260967251,6.188005803248679,2.487654490368789,7.5684,7.5684,-5.9814,17.03279999999984,0.0,0.003406559999999968,5000.0,1.044576458358586,1.0911399773569666,1.0445820130597694,2.8076,3.3569,-3.3569
226.81779999999998,0.0444,0.043618807692307686,5200.0,0.01629166363398833,0.00026541830396301775,0.0465619875913984,0.0903,0.0903,-0.0073,5148.9726,0.9902,0.9901870384615384,5200.0,0.00583068584157439,3.399689738313605e-05,0.9902042052196179,1.0122,1.0122,0.9692,-261.8461,-0.0508,-0.050355019230769224,5200.0,0.03415410260579719,0.0011665027248073225,0.06084513691773947,0.0171,0.1265,-0.1265,-73.54880000000037,0.1221,-0.014144000000000071,5200.0,1.8703436108564897,3.4981852226716925,1.8703970903013327,5.7373,6.1035,-6.1035,-51.205699999999865,-0.061,-0.009847249999999974,5200.0,2.2644780182638407,5.12786069520013,2.2644994289097737,8.5449,8.5449,-7.6904,-1.1616000000000355,0.061,-0.00022338461538462222,5200.0,1.103967453979268,1.2187441394454674,1.1039674765798828,3.7231,4.5166,-4.5166
112.1083,0.0415,0.04003867857142857,2800.0,0.024766275176355632,0.0006133683861109692,0.04707933907625661,0.1899,0.1899,-0.0361,2776.9278,0.9912,0.9917599285714286,2800.0,0.009253685443141679,8.563069428061221e-05,0.9918030987117785,1.1099,1.1099,0.9189,-102.6735,-0.0396,-0.03666910714285714,2800.0,0.02459086312439655,0.0006047105492028061,0.04415126235859109,0.1382,0.1382,-0.0908,273.80859999999996,-0.061,0.0977887857142857,2800.0,1.7701141975255108,3.133304272281383,1.7728132780676191,5.249,10.0098,-10.0098,568.3000000000003,0.3662,0.20296428571428582,2800.0,3.2419224190907254,10.51006097140306,3.2482696120671033,11.5967,14.7095,-14.7095,589.6031999999999,0.0,0.2105725714285714,2800.0,1.47324329536346,2.170445807333387,1.4882159168519293,7.8735,8.728,-8.728
19.4574,0.04075,0.0194574,1000.0,0.04731889416755214,0.00223907774524,0.05116315236574072,0.0825,0.1016,-0.1016,989.1360999999999,0.9893,0.9891361,1000.0,0.011175360700666444,0.00012488868679,0.9891992281689266,1.0352,1.0352,0.9502,-48.322199999999995,-0.0469,-0.048322199999999996,1000.0,0.019712573833977138,0.00038858556716000006,0.0521883184247203,-0.0068,0.0918,-0.0918,666.9313,0.9155,0.6669313,1000.0,2.8845788641862975,8.32079522371031,2.9606743459269547,5.9204,6.2256,-6.2256,692.2014999999999,0.4883,0.6922014999999999,1000.0,4.0385339118877965,16.30975615746775,4.097425908307556,10.6812,10.6812,-8.4229,-403.50160000000005,-0.7324,-0.40350160000000007,1000.0,3.234608001816826,10.46268892541744,3.2596782765512304,6.5918,11.5967,-11.5967
15.192399999999997,0.0317,0.01266033333333333,1200.0,0.0478581826151205,0.0022904056432222226,0.049504441046570084,0.0879,0.0981,-0.0981,1188.5246,0.9888,0.9904371666666666,1200.0,0.017189858501615293,0.00029549123530555563,0.9905863275606018,1.0762,1.0762,0.9468,-62.9214,-0.0498,-0.0524345,1200.0,0.01649787541119563,0.00027217989308333336,0.05496868820822754,-0.021,0.1172,-0.1172,66.16269999999997,-0.1526,0.05513558333333331,1200.0,2.8515841413020753,8.131532114925493,2.85211711671786,9.4604,9.4604,-5.8594,-247.80180000000007,0.2441,-0.20650150000000006,1200.0,5.45860045475771,29.796318924681078,5.462505084133408,12.5122,12.8784,-12.8784,82.58169999999996,-0.3052,0.0688180833333333,1200.0,3.2649460073557104,10.659872430947994,3.2656711958710214,8.4229,8.4229,-5.9814
33.7442,0.0322,0.024103,1400.0,0.03161750743993406,0.0009996667767142855,0.03975702938744651,0.0742,0.0742,-0.0723,1386.0899,0.9883,0.9900642142857142,1400.0,0.02088383341137545,0.00043613449795408153,0.9902844454534985,1.0649,1.0649,0.9224,-66.4231,-0.04415,-0.047445071428571434,1400.0,0.020605165891675548,0.0004245728614234694,0.05172627634274203,-0.0083,0.104,-0.104,-348.08340000000004,-0.6714,-0.24863100000000002,1400.0,3.048556627808197,9.293697512953285,3.0586786178208207,8.5449,10.1318,-10.1318,-369.14269999999993,0.0,-0.2636733571428571,1400.0,4.23220107739428,17.911525959497304,4.240406772794833,12.207,12.207,-11.9629,-23.62169999999992,0.0,-0.016872642857142798,1400.0,2.038631623341329,4.156018895687302,2.0387014449801826,5.7373,6.0425,-6.0425
39.907399999999996,0.0308,0.024942124999999996,1600.0,0.03706650139255626,0.0013739255254843752,0.04467700890838598,0.0791,0.0801,-0.0801,1584.2003,0.9883,0.9901251875,1600.0,0.021361004115908123,0.00045629249683984375,0.9903555823131155,1.0615,1.0615,0.937,-107.678,-0.0649,-0.06729875,1600.0,0.019869029881639917,0.00039477834843749997,0.07017050733748474,-0.0146,0.1211,-0.1211,407.6503,0.061,0.2547814375,1600.0,3.433983658882812,11.792243769474183,3.443422331107346,10.498,10.9863,-10.9863,-309.6942999999999,-0.3052,-0.19355893749999992,1600.0,5.270922759477948,27.78262673638262,5.274475499864299,16.2354,16.2354,-13.6108,301.20610000000005,0.2441,0.18825381250000003,1600.0,2.3849710354211777,5.688086839797966,2.3923892529684108,6.3477,6.3477,-4.7607
