ax_left,ay_left,az_left,wx_left,wy_left,wz_left,ax_right,ay_right,az_right,wx_right,wy_right,wz_right,id,time,person
0.685,-0.411,1.308,-69.946,-9.644,-36.499,0.779,0.214,1.503,54.26,-26.978,51.819,71,26,Vlad
0.67,-0.349,1.235,-71.106,-15.442,-31.677,0.671,0.191,1.491,57.617,-19.653,51.453,71,27,Vlad
0.596,-0.312,1.305,-66.895,-34.424,-29.358,0.683,0.136,1.441,60.364,-24.78,53.894,71,28,Vlad
0.521,-0.27,1.332,-67.078,-17.761,-29.419,0.784,0.074,1.401,57.312,-29.541,59.326,71,29,Vlad
0.627,-0.225,1.27,-68.115,-17.09,-35.156,0.789,0.042,1.42,54.199,-19.836,63.354,71,30,Vlad
0.666,-0.157,1.182,-68.115,-34.546,-37.17,0.949,0.035,1.413,45.41,-9.583,65.857,71,31,Vlad
0.417,-0.207,1.216,-63.965,-34.607,-36.072,0.93,-0.022,1.37,38.818,13.184,65.063,71,32,Vlad
0.594,-0.206,1.276,-55.908,-24.231,-39.124,0.815,-0.003,1.408,36.621,41.382,61.951,71,33,Vlad
0.793,-0.052,1.195,-50.293,-19.043,-53.04,0.884,-0.006,1.371,30.151,54.138,59.937,71,34,Vlad
0.679,-0.116,1.13,-48.584,11.902,-56.824,1.049,0.0,1.37,22.156,53.04,58.96,71,35,Vlad
0.714,-0.156,1.125,-34.241,29.541,-48.523,0.99,-0.015,1.389,9.583,58.472,51.697,71,36,Vlad
0.813,-0.087,1.202,-26.489,27.954,-50.11,0.814,-0.075,1.374,2.258,72.205,44.373,71,37,Vlad
0.772,-0.07,1.229,-24.17,31.738,-49.988,0.834,-0.051,1.364,-4.333,56.702,43.823,71,38,Vlad
0.71,-0.088,1.252,-19.409,46.265,-46.204,0.948,-0.075,1.403,-9.338,38.452,43.152,71,39,Vlad
0.761,-0.03,1.194,-18.494,33.569,-40.588,0.908,-0.077,1.439,-12.39,28.87,41.016,71,40,Vlad
0.837,-0.062,1.213,-17.334,9.521,-31.128,0.781,-0.116,1.45,-10.498,27.771,37.354,71,41,Vlad
0.672,-0.06,1.165,-14.526,13.489,-36.926,0.828,-0.114,1.491,-7.935,11.475,36.987,71,42,Vlad
0.618,-0.03,1.229,-12.634,8.972,-32.288,0.888,-0.08,1.483,-8.057,-17.395,38.757,71,43,Vlad
0.692,0.029,1.214,-16.785,-5.615,-35.034,0.876,-0.142,1.512,-1.404,-25.635,39.246,71,44,Vlad
0.593,0.018,1.208,-21.912,-14.648,-30.334,0.877,-0.169,1.514,2.075,-32.898,39.978,71,45,Vlad
0.631,0.012,1.213,-20.935,-21.423,-33.63,0.832,-0.166,1.51,6.47,-33.081,41.626,71,46,Vlad
0.603,0.064,1.219,-23.315,-32.41,-29.907,0.785,-0.173,1.483,9.46,-35.522,43.03,71,47,Vlad
0.621,0.067,1.263,-24.414,-37.109,-35.828,0.808,-0.192,1.475,8.789,-44.25,44.922,71,48,Vlad
0.61,0.087,1.216,-25.024,-39.429,-30.945,0.874,-0.19,1.459,8.728,-44.617,47.363,71,49,Vlad
0.653,0.095,1.227,-25.33,-37.292,-31.616,0.843,-0.241,1.45,9.094,-37.537,47.363,71,50,Vlad
0.664,0.113,1.235,-24.841,-30.457,-30.762,0.855,-0.233,1.467,8.362,-22.461,47.058,71,51,Vlad
0.66,0.119,1.205,-23.743,-21.057,-34.241,0.897,-0.274,1.458,8.606,-14.343,45.288,71,52,Vlad
0.605,0.112,1.207,-19.226,-23.743,-37.292,0.798,-0.31,1.517,5.188,0.732,40.222,71,53,Vlad
0.609,0.161,1.252,-17.944,-28.809,-35.522,0.875,-0.286,1.518,3.296,11.658,40.039,71,54,Vlad
0.599,0.167,1.229,-18.86,-22.034,-33.752,0.896,-0.3,1.503,-1.221,25.146,36.682,71,55,Vlad
0.62,0.156,1.187,-15.503,-17.273,-33.936,0.884,-0.294,1.47,-3.601,40.894,33.752,71,56,Vlad
0.716,0.158,1.132,-10.01,-17.212,-34.119,0.979,-0.323,1.529,0.122,50.659,28.076,71,57,Vlad
0.705,0.147,1.138,-9.155,-6.531,-31.555,0.896,-0.268,1.505,-3.235,42.847,15.869,71,58,Vlad
0.977,0.168,1.234,-7.996,-5.005,-34.241,0.841,-0.353,1.464,0.977,38.147,6.958,71,59,Vlad
0.813,0.087,1.129,-9.155,17.09,-12.085,0.904,-0.31,1.431,-3.967,27.1,4.211,71,60,Vlad
0.601,0.151,1.104,9.216,17.029,-7.935,0.818,-0.315,1.489,-1.77,21.606,-1.16,71,61,Vlad
0.703,0.224,1.12,6.47,19.653,-4.272,0.823,-0.293,1.519,-0.122,16.113,-3.479,71,62,Vlad
0.571,0.174,1.18,5.005,13.55,-5.249,0.84,-0.294,1.511,-0.793,6.348,-5.066,71,63,Vlad
0.612,0.188,1.233,10.315,11.597,-2.93,0.813,-0.315,1.544,0.244,4.395,-5.615,71,64,Vlad
0.606,0.22,1.223,8.301,4.089,1.709,0.777,-0.302,1.543,2.258,6.775,-3.967,71,65,Vlad
0.553,0.22,1.249,6.226,8.606,-1.16,0.753,-0.298,1.551,4.883,10.193,-2.197,71,66,Vlad
0.558,0.19,1.252,4.517,10.254,0.061,0.791,-0.284,1.57,3.784,6.775,0.854,71,67,Vlad
0.538,0.219,1.262,4.456,10.925,0.0,0.786,-0.302,1.572,5.493,5.859,4.883,71,68,Vlad
0.593,0.19,1.27,-1.648,12.939,-5.066,0.831,-0.289,1.563,5.676,2.197,6.836,71,69,Vlad
0.628,0.164,1.248,0.0,10.437,-5.615,0.85,-0.306,1.566,5.798,-1.16,7.08,71,70,Vlad
0.626,0.2,1.252,-0.549,7.141,-7.324,0.859,-0.31,1.554,5.066,-5.066,7.019,71,71,Vlad
0.634,0.205,1.246,-1.221,2.991,-5.981,0.945,-0.296,1.565,2.319,-11.047,6.836,71,72,Vlad
0.651,0.178,1.252,-1.343,-0.977,-5.737,0.982,-0.287,1.597,0.977,-8.057,3.906,71,73,Vlad
0.725,0.208,1.255,-1.282,-10.071,-4.761,0.878,-0.311,1.622,3.967,3.113,-1.404,71,74,Vlad
0.722,0.169,1.237,-4.578,-6.531,0.488,0.851,-0.316,1.519,3.906,8.667,-3.357,71,75,Vlad
0.592,0.145,1.259,-3.662,5.676,5.798,0.904,-0.3,1.534,-0.977,-3.174,-5.188,71,76,Vlad
0.591,0.218,1.156,2.441,15.259,4.333,0.886,-0.322,1.539,-3.113,-4.211,-7.874,71,77,Vlad
0.695,0.197,1.193,-0.977,-2.197,3.174,0.914,-0.325,1.542,-6.653,-5.066,-10.986,71,78,Vlad
0.654,0.183,1.205,3.845,-4.7,5.066,0.868,-0.324,1.568,-7.935,-1.892,-14.832,71,79,Vlad
0.656,0.201,1.233,5.737,-7.202,8.85,0.913,-0.278,1.563,-9.827,-3.479,-18.555,71,80,Vlad
0.68,0.168,1.247,6.042,-7.69,11.475,0.92,-0.281,1.533,-9.155,-1.038,-22.034,71,81,Vlad
0.707,0.178,1.237,8.606,-4.517,10.681,0.956,-0.283,1.549,-9.46,2.197,-25.696,71,82,Vlad
0.692,0.166,1.203,8.85,0.793,13.428,0.97,-0.274,1.54,-11.292,0.183,-30.518,71,83,Vlad
0.723,0.145,1.204,9.949,0.793,16.418,0.985,-0.257,1.53,-13.672,-6.042,-36.316,71,84,Vlad
0.729,0.134,1.159,11.658,0.183,17.761,0.962,-0.248,1.522,-15.869,-9.521,-42.175,71,85,Vlad
0.789,0.123,1.158,15.686,-5.859,22.461,0.936,-0.225,1.531,-19.165,-15.93,-48.34,71,86,Vlad
0.753,0.135,1.135,16.968,-9.827,28.259,0.893,-0.234,1.553,-20.752,-19.653,-52.612,71,87,Vlad
0.743,0.085,1.147,23.132,-14.954,33.569,0.938,-0.195,1.523,-26.123,-34.363,-54.993,71,88,Vlad
0.819,0.102,1.137,27.283,-24.353,39.551,0.868,-0.167,1.554,-24.78,-35.767,-57.556,71,89,Vlad
0.951,0.078,1.041,29.175,-20.935,41.87,0.894,-0.147,1.521,-21.484,-30.884,-61.523,71,90,Vlad
0.599,0.035,0.977,37.598,-5.005,47.241,0.906,-0.108,1.454,-23.376,-31.982,-62.927,71,91,Vlad
0.578,0.049,1.172,49.011,-8.85,59.753,0.93,-0.114,1.438,-22.766,-29.785,-64.88,71,92,Vlad
0.767,0.041,1.093,41.992,-26.001,59.753,0.968,-0.086,1.449,-23.499,-22.705,-66.528,71,93,Vlad
0.752,-0.055,1.064,44.617,-20.752,57.495,0.792,-0.072,1.427,-19.653,-2.808,-68.237,71,94,Vlad
0.649,-0.002,1.141,54.565,-3.296,66.406,0.81,-0.028,1.425,-16.968,8.423,-68.115,71,95,Vlad
0.471,0.008,1.216,53.406,10.071,73.853,0.938,0.041,1.386,-23.987,1.404,-65.491,71,96,Vlad
0.7,-0.036,1.207,52.612,17.151,65.552,0.916,-0.001,1.419,-21.973,12.817,-67.322,71,97,Vlad
0.727,-0.098,1.148,48.462,24.658,63.354,0.999,0.049,1.394,-22.522,23.193,-69.153,71,98,Vlad
0.539,-0.14,1.167,51.086,41.321,67.932,0.804,0.065,1.431,-24.414,30.457,-74.951,71,99,Vlad
0.424,-0.14,1.288,53.345,50.11,67.322,0.861,0.108,1.45,-29.48,28.809,-74.524,71,100,Vlad
0.631,-0.108,1.292,52.673,35.583,67.444,0.998,0.143,1.417,-34.851,20.996,-72.815,71,101,Vlad
0.72,-0.197,1.243,51.697,30.334,57.312,1.021,0.159,1.436,-36.743,29.724,-73.364,71,102,Vlad
0.596,-0.222,1.187,53.162,35.034,59.021,0.77,0.161,1.449,-35.095,40.527,-76.538,71,103,Vlad
0.491,-0.247,1.311,54.382,36.194,62.744,0.796,0.206,1.533,-36.987,25.757,-77.148,71,104,Vlad
0.622,-0.249,1.339,56.152,32.288,56.458,0.855,0.283,1.496,-49.316,-2.136,-76.111,71,105,Vlad
0.715,-0.288,1.289,54.81,27.527,50.232,0.88,0.261,1.484,-50.842,-0.183,-74.097,71,106,Vlad
0.655,-0.365,1.269,58.472,27.283,49.072,0.87,0.276,1.48,-52.307,-0.549,-74.402,71,107,Vlad
0.561,-0.396,1.333,61.218,25.452,54.016,0.738,0.285,1.546,-54.81,-2.747,-76.294,71,108,Vlad
0.607,-0.444,1.389,63.904,15.076,51.453,0.717,0.33,1.571,-53.833,-9.033,-75.562,71,109,Vlad
0.654,-0.449,1.334,64.27,13.672,47.058,0.755,0.34,1.557,-53.101,-18.372,-74.097,71,110,Vlad
0.719,-0.479,1.293,65.186,3.479,44.189,0.698,0.333,1.566,-44.556,-23.804,-70.862,71,111,Vlad
0.539,-0.559,1.346,68.787,-4.272,47.302,0.758,0.391,1.591,-46.875,-38.818,-69.824,71,112,Vlad
0.483,-0.532,1.363,75.745,-4.456,47.058,0.781,0.42,1.603,-50.903,-36.377,-67.383,71,113,Vlad
0.534,-0.551,1.431,79.529,-14.709,39.856,0.676,0.465,1.572,-52.124,-12.695,-67.017,71,114,Vlad
0.721,-0.497,1.384,77.82,-10.437,33.63,0.479,0.489,1.581,-50.11,-1.221,-65.674,71,115,Vlad
0.613,-0.585,1.392,79.102,-12.573,30.151,0.59,0.481,1.557,-56.091,-18.738,-62.683,71,116,Vlad
0.393,-0.588,1.457,81.787,-5.066,38.696,0.625,0.515,1.558,-64.209,-30.457,-56.213,71,117,Vlad
0.318,-0.539,1.58,84.167,-19.165,37.598,0.666,0.554,1.545,-67.871,-26.306,-50.964,71,118,Vlad
0.551,-0.44,1.585,79.102,-40.405,29.419,0.662,0.578,1.609,-74.28,-29.114,-48.462,71,119,Vlad
0.55,-0.533,1.562,72.144,-42.236,24.353,0.398,0.578,1.667,-71.106,-22.4,-45.41,71,120,Vlad
0.479,-0.584,1.532,68.298,-32.166,23.682,0.592,0.525,1.651,-66.284,-28.748,-40.771,71,121,Vlad
0.456,-0.562,1.557,67.688,-36.316,23.987,0.649,0.654,1.645,-72.205,-34.546,-33.813,71,122,Vlad
0.384,-0.554,1.618,61.646,-26.978,20.386,0.562,0.659,1.652,-66.406,-21.973,-32.715,71,123,Vlad
0.433,-0.608,1.528,54.077,-18.921,17.944,0.537,0.667,1.723,-60.791,-18.921,-33.02,71,124,Vlad
0.463,-0.729,1.532,56.58,-23.499,12.817,0.59,0.655,1.724,-54.504,-15.625,-29.297,71,125,Vlad
0.422,-0.726,1.584,56.458,-8.728,16.541,0.634,0.712,1.687,-50.659,-11.108,-30.396,71,126,Vlad
0.372,-0.661,1.582,47.546,13.977,13.55,0.571,0.779,1.749,-49.133,-2.319,-32.898,71,127,Vlad
0.377,-0.682,1.63,42.908,11.414,13.611,0.53,0.764,1.776,-44.006,11.536,-33.142,71,128,Vlad
0.423,-0.686,1.657,33.691,6.897,12.512,0.553,0.707,1.737,-38.147,15.747,-32.349,71,129,Vlad
0.597,-0.633,1.6,21.423,15.564,11.597,0.562,0.758,1.745,-30.884,18.066,-33.203,71,130,Vlad
0.587,-0.887,1.559,11.292,18.677,15.503,0.529,0.815,1.711,-25.818,21.973,-34.485,71,131,Vlad
0.355,-0.947,1.629,15.564,8.484,29.541,0.438,0.771,1.744,-18.066,23.621,-40.405,71,132,Vlad
0.469,-0.728,1.68,14.648,9.705,28.137,0.52,0.713,1.781,-14.832,19.531,-42.725,71,133,Vlad
0.483,-0.826,1.688,16.235,8.118,25.024,0.474,0.726,1.771,-15.381,14.893,-38.269,71,134,Vlad
0.528,-0.838,1.641,15.686,5.615,24.78,0.511,0.71,1.768,-15.015,9.094,-36.438,71,135,Vlad
0.568,-0.778,1.619,17.273,-3.479,26.611,0.465,0.79,1.761,-18.25,3.479,-33.936,71,136,Vlad
0.427,-0.865,1.646,17.7,-7.385,29.724,0.402,0.783,1.773,-20.02,6.165,-32.593,71,137,Vlad
0.396,-0.818,1.631,19.531,-4.7,28.931,0.414,0.784,1.769,-22.461,6.653,-30.273,71,138,Vlad
0.312,-0.84,1.672,26.123,-2.991,27.344,0.526,0.78,1.8,-24.597,5.92,-27.283,71,139,Vlad
0.374,-0.77,1.64,29.541,1.465,23.865,0.452,0.807,1.79,-22.766,7.874,-23.01,71,140,Vlad
0.409,-0.808,1.618,30.029,8.362,22.156,0.43,0.847,1.805,-23.315,7.874,-24.597,71,141,Vlad
0.353,-0.864,1.641,31.372,11.597,24.353,0.42,0.901,1.823,-26.794,5.249,-25.696,71,142,Vlad
0.356,-0.756,1.663,33.02,10.01,22.583,0.392,0.921,1.79,-26.978,10.925,-24.414,71,143,Vlad
0.347,-0.838,1.687,33.569,13.794,23.621,0.421,0.879,1.807,-27.466,10.864,-25.269,71,144,Vlad
0.364,-0.875,1.712,33.813,8.362,23.254,0.484,0.877,1.84,-27.893,7.629,-24.841,71,145,Vlad
0.341,-0.855,1.742,33.386,2.197,24.963,0.376,0.941,1.871,-22.766,11.475,-24.841,71,146,Vlad
0.383,-0.797,1.746,32.898,1.892,23.193,0.408,0.902,1.856,-22.461,7.996,-26.184,71,147,Vlad
0.347,-0.855,1.737,27.161,6.531,24.841,0.32,0.929,1.893,-23.621,-0.244,-31.067,71,148,Vlad
0.368,-0.839,1.738,26.245,2.319,23.865,0.405,0.908,1.876,-24.109,-0.366,-31.189,71,149,Vlad
0.301,-0.933,1.772,24.963,1.282,28.015,0.431,0.891,1.877,-20.935,3.052,-30.457,71,150,Vlad
0.239,-0.875,1.798,28.625,-11.536,28.748,0.399,0.891,1.917,-19.653,-2.136,-30.029,71,151,Vlad
0.35,-0.829,1.796,30.579,-10.742,26.001,0.359,0.86,1.928,-16.235,-4.822,-27.832,71,152,Vlad
0.341,-0.861,1.755,24.292,-3.906,22.888,0.306,0.926,1.945,-16.113,-10.132,-29.602,71,153,Vlad
0.256,-0.915,1.805,20.874,-1.16,25.33,0.39,0.907,1.947,-18.311,-12.146,-26.794,71,154,Vlad
0.143,-0.872,1.825,26.184,-12.512,23.987,0.375,0.882,1.928,-16.479,-9.644,-24.353,71,155,Vlad
0.29,-0.817,1.826,26.672,-5.92,17.029,0.346,0.893,1.929,-14.038,-10.925,-21.362,71,156,Vlad
0.257,-0.882,1.809,20.569,2.686,11.902,0.373,0.916,1.94,-13.245,-10.315,-18.311,71,157,Vlad
0.24,-0.884,1.822,20.02,5.737,7.69,0.397,0.914,1.945,-12.878,-11.963,-16.052,71,158,Vlad
0.282,-0.878,1.844,19.775,9.46,2.075,0.24,0.94,1.957,-8.667,-11.169,-15.686,71,159,Vlad
0.507,-0.861,1.841,17.212,10.071,-10.376,0.31,0.929,1.919,-9.583,-8.423,-12.207,71,160,Vlad
0.234,-0.971,1.868,5.432,18.738,-5.005,0.348,0.932,1.905,-9.888,-7.507,-9.216,71,161,Vlad
0.214,-0.915,1.904,15.869,-0.732,0.122,0.354,0.944,1.927,-8.24,-1.465,-6.409,71,162,Vlad
0.255,-0.91,1.922,14.648,-0.244,-2.319,0.353,0.896,1.942,-7.996,0.671,-0.61,71,163,Vlad
0.436,-0.939,1.897,12.878,1.16,-10.742,0.332,0.866,1.961,-3.54,6.653,5.737,71,164,Vlad
0.3,-0.937,1.904,5.676,1.831,-8.85,0.393,0.902,1.975,-1.953,7.813,11.047,71,165,Vlad
0.306,-0.95,1.909,4.944,-1.099,-5.798,0.354,0.907,1.994,0.366,8.24,11.169,71,166,Vlad
0.298,-0.922,1.921,6.47,-5.798,-9.766,0.332,0.924,1.977,2.686,9.827,10.376,71,167,Vlad
0.351,-0.914,1.901,5.31,-5.249,-13.123,0.347,0.948,1.998,4.822,13.184,12.085,71,168,Vlad
0.303,-0.94,1.905,0.366,-3.113,-11.841,0.344,0.944,1.999,6.775,10.742,13.977,71,169,Vlad
0.304,-0.948,1.92,-1.221,-3.479,-11.292,0.366,0.936,2.006,9.46,10.437,14.709,71,170,Vlad
0.36,-0.953,1.913,-0.427,-4.517,-12.878,0.349,0.905,1.979,11.475,7.935,16.968,71,171,Vlad
0.383,-0.938,1.93,-3.174,-6.104,-14.404,0.304,0.908,1.986,14.16,10.559,20.996,71,172,Vlad
0.319,-0.897,1.919,-9.644,-0.854,-12.39,0.367,0.877,1.968,14.404,9.46,26.123,71,173,Vlad
0.291,-0.934,1.921,-11.78,-1.404,-10.315,0.44,0.826,1.944,16.907,12.878,31.982,71,174,Vlad
0.363,-0.927,1.922,-11.536,-7.385,-14.465,0.365,0.835,1.952,21.423,21.057,34.973,71,175,Vlad
0.418,-0.862,1.921,-13.794,-13.245,-20.081,0.3,0.833,1.968,24.109,20.081,37.659,71,176,Vlad
0.398,-0.819,1.93,-19.47,-15.198,-24.719,0.316,0.801,1.958,25.269,21.301,43.335,71,177,Vlad
0.311,-0.759,1.93,-25.818,-17.212,-28.809,0.451,0.76,1.969,29.114,24.292,51.697,71,178,Vlad
0.324,-0.751,1.892,-32.227,-20.142,-32.104,0.466,0.83,1.926,37.964,26.123,54.565,71,179,Vlad
0.42,-0.777,1.837,-39.368,-15.259,-32.41,0.359,0.953,1.961,37.476,15.869,49.255,71,180,Vlad
0.358,-0.803,1.788,-45.654,-3.113,-31.494,0.406,0.849,1.994,39.124,9.888,46.204,71,181,Vlad
0.26,-0.83,1.816,-47.424,1.16,-27.771,0.493,0.761,1.959,43.762,14.16,48.34,71,182,Vlad
0.353,-0.765,1.82,-50.781,6.592,-32.288,0.579,0.806,1.878,57.556,11.719,50.659,71,183,Vlad
0.369,-0.803,1.757,-56.396,23.254,-33.63,0.473,0.858,1.89,55.115,-3.723,45.166,71,184,Vlad
0.459,-0.835,1.702,-54.199,33.386,-38.269,0.408,0.788,1.87,57.312,-5.005,44.128,71,185,Vlad
0.458,-0.783,1.747,-49.011,33.325,-38.879,0.515,0.729,1.814,53.955,-2.075,51.086,71,186,Vlad
0.438,-0.705,1.722,-55.176,37.598,-38.696,0.544,0.777,1.764,54.749,-3.54,53.711,71,187,Vlad
0.445,-0.787,1.716,-58.044,30.701,-35.889,0.485,0.75,1.795,53.833,-7.019,52.368,71,188,Vlad
0.426,-0.765,1.729,-55.176,22.461,-37.415,0.471,0.701,1.79,52.979,-2.869,55.298,71,189,Vlad
0.465,-0.697,1.72,-57.495,29.297,-35.889,0.601,0.621,1.76,54.932,1.221,60.12,71,190,Vlad
0.555,-0.7,1.682,-59.937,27.344,-42.847,0.654,0.691,1.728,50.293,-6.287,61.646,71,191,Vlad
0.598,-0.751,1.655,-62.744,22.034,-45.532,0.521,0.73,1.746,51.758,-6.287,59.448,71,192,Vlad
0.473,-0.733,1.63,-62.378,4.7,-32.593,0.601,0.643,1.755,55.42,-2.014,59.265,71,193,Vlad
0.502,-0.706,1.669,-57.312,3.906,-33.813,0.729,0.662,1.684,54.199,-12.756,59.998,71,194,Vlad
0.604,-0.707,1.647,-57.129,3.479,-39.063,0.733,0.634,1.67,56.58,-20.63,60.608,71,195,Vlad
0.571,-0.658,1.593,-62.927,6.042,-37.415,0.577,0.688,1.71,54.688,-23.315,55.42,71,196,Vlad
0.429,-0.641,1.608,-60.242,-5.249,-29.602,0.703,0.664,1.672,56.946,-16.907,55.176,71,197,Vlad
0.533,-0.621,1.56,-68.542,-11.841,-26.55,0.827,0.623,1.547,53.772,-24.902,55.176,71,198,Vlad
0.639,-0.691,1.521,-67.81,-16.235,-35.95,0.646,0.619,1.604,49.377,-25.818,51.88,71,199,Vlad
0.432,-0.67,1.522,-59.204,-51.575,-33.325,0.608,0.61,1.55,47.241,-15.503,49.377,72,0,Vlad
0.461,-0.6,1.541,-55.237,-86.06,-24.963,0.727,0.556,1.513,47.119,-11.108,51.331,72,1,Vlad
0.691,-0.561,1.463,-69.458,-75.378,-27.832,0.782,0.473,1.523,45.715,-18.005,49.011,72,2,Vlad
0.699,-0.734,1.371,-70.068,-36.194,-36.011,0.685,0.462,1.518,40.771,-18.982,47.729,72,3,Vlad
0.586,-0.591,1.397,-57.068,-33.325,-32.776,0.604,0.47,1.502,40.833,-5.371,49.072,72,4,Vlad
0.521,-0.471,1.428,-58.533,-37.598,-26.855,0.768,0.446,1.466,39.612,2.014,52.063,72,5,Vlad
0.628,-0.487,1.383,-63.477,-23.438,-31.921,0.797,0.418,1.499,36.194,-1.038,53.345,72,6,Vlad
0.491,-0.574,1.319,-62.622,-7.629,-32.898,0.703,0.385,1.545,36.438,4.211,53.284,72,7,Vlad
0.467,-0.506,1.368,-54.016,0.671,-31.616,0.723,0.39,1.534,37.109,9.583,54.138,72,8,Vlad
0.584,-0.386,1.355,-55.359,4.578,-38.818,0.887,0.381,1.497,40.588,11.841,58.35,72,9,Vlad
0.608,-0.409,1.362,-56.702,-0.061,-42.847,0.816,0.391,1.495,36.682,9.766,55.42,72,10,Vlad
0.569,-0.438,1.266,-56.152,13.611,-37.109,0.787,0.337,1.521,42.297,21.851,52.856,72,11,Vlad
0.473,-0.456,1.25,-53.406,19.836,-32.898,0.877,0.33,1.469,44.617,18.738,52.917,72,12,Vlad
0.542,-0.379,1.343,-51.331,3.113,-41.016,0.931,0.309,1.482,44.678,18.127,53.589,72,13,Vlad
0.722,-0.323,1.323,-56.58,-18.86,-44.006,0.888,0.3,1.469,43.64,29.846,51.819,72,14,Vlad
0.583,-0.36,1.229,-60.974,-9.399,-43.091,0.894,0.285,1.484,45.044,33.691,49.744,72,15,Vlad
0.641,-0.376,1.218,-57.129,-6.348,-41.87,0.815,0.266,1.511,43.518,23.926,46.692,72,16,Vlad
0.734,-0.332,1.177,-56.213,-30.884,-40.039,0.83,0.232,1.503,41.992,17.456,47.058,72,17,Vlad
0.695,-0.316,1.216,-54.321,-36.194,-36.926,0.923,0.21,1.448,40.161,6.836,50.72,72,18,Vlad
0.647,-0.328,1.194,-50.293,-20.691,-35.156,0.951,0.16,1.471,35.645,-3.235,48.34,72,19,Vlad
0.638,-0.245,1.177,-48.218,-22.156,-31.067,0.802,0.146,1.488,30.64,-6.042,45.41,72,20,Vlad
0.621,-0.238,1.206,-48.462,-35.767,-34.851,0.854,0.148,1.499,26.489,-5.798,48.279,72,21,Vlad
0.726,-0.199,1.176,-45.898,-44.067,-32.776,0.886,0.104,1.463,24.109,-14.465,49.683,72,22,Vlad
0.746,-0.181,1.129,-44.922,-39.551,-29.053,0.858,0.049,1.499,21.423,-14.771,49.072,72,23,Vlad
0.574,-0.193,1.112,-39.551,-15.991,-29.297,0.843,0.037,1.496,20.142,-13.611,48.401,72,24,Vlad
0.401,-0.159,1.255,-34.485,-1.038,-26.55,0.883,0.028,1.479,16.602,-1.709,48.767,72,25,Vlad
0.666,-0.065,1.263,-30.945,-13.611,-30.762,0.833,-0.023,1.498,19.47,34.79,50.232,72,26,Vlad
0.69,-0.085,1.151,-38.696,-8.24,-39.185,0.873,-0.023,1.498,16.968,45.593,52.185,72,27,Vlad
0.531,-0.129,1.11,-30.212,18.799,-35.4,0.913,-0.049,1.504,12.451,45.837,52.612,72,28,Vlad
0.359,-0.03,1.229,-24.536,21.729,-31.738,0.906,-0.061,1.511,11.902,58.411,52.979,72,29,Vlad
0.63,0.007,1.25,-27.466,13.977,-34.058,0.911,-0.05,1.568,9.399,63.232,51.27,72,30,Vlad
0.746,-0.061,1.155,-31.433,10.437,-43.091,0.953,-0.071,1.563,8.484,57.373,50.293,72,31,Vlad
0.612,-0.064,1.103,-24.658,30.029,-34.851,0.959,-0.091,1.583,10.254,47.729,47.852,72,32,Vlad
0.41,-0.017,1.226,-24.536,38.086,-29.114,0.995,-0.088,1.609,11.658,46.265,46.997,72,33,Vlad
0.724,0.034,1.187,-23.254,26.001,-32.41,0.986,-0.093,1.646,11.169,46.997,45.105,72,34,Vlad
0.681,-0.033,1.178,-30.945,26.733,-36.743,0.98,-0.134,1.639,10.559,40.894,40.833,72,35,Vlad
0.739,-0.023,1.096,-20.996,34.302,-30.945,0.955,-0.141,1.634,8.789,26.917,39.001,72,36,Vlad
0.736,0.042,1.172,-21.973,19.836,-28.442,0.951,-0.155,1.652,8.606,16.541,36.011,72,37,Vlad
0.613,0.014,1.167,-21.362,22.095,-25.208,0.936,-0.163,1.67,6.592,10.62,34.058,72,38,Vlad
0.658,0.027,1.218,-15.808,15.991,-22.156,0.948,-0.189,1.645,4.761,2.625,32.654,72,39,Vlad
0.742,0.07,1.215,-13.916,6.226,-23.621,0.968,-0.207,1.673,2.441,-11.597,31.555,72,40,Vlad
0.757,0.084,1.18,-17.151,4.517,-24.109,0.919,-0.229,1.701,2.502,-12.695,29.724,72,41,Vlad
0.645,0.081,1.138,-11.78,8.24,-18.555,0.936,-0.216,1.679,-0.732,-15.869,28.32,72,42,Vlad
0.548,0.096,1.277,-8.179,4.517,-15.625,0.952,-0.224,1.647,-0.854,-16.174,26.428,72,43,Vlad
0.72,0.12,1.275,-8.24,-0.671,-19.897,1.073,-0.234,1.749,3.235,-7.69,23.865,72,44,Vlad
0.725,0.116,1.235,-7.874,-0.793,-20.142,0.919,-0.256,1.742,6.531,18.066,19.958,72,45,Vlad
0.984,0.07,1.272,-6.531,23.254,-17.7,0.936,-0.246,1.599,8.667,27.222,16.602,72,46,Vlad
0.6,0.012,1.253,-8.301,43.762,-13.794,0.953,-0.254,1.626,2.502,17.212,14.343,72,47,Vlad
0.575,0.126,1.239,9.521,51.758,-12.878,0.943,-0.275,1.667,0.488,13.977,10.925,72,48,Vlad
0.85,0.129,1.225,-0.061,24.231,-19.592,0.918,-0.282,1.687,-2.441,7.751,7.08,72,49,Vlad
0.768,0.09,1.25,-0.854,14.954,-23.071,0.915,-0.295,1.708,-4.456,0.0,3.967,72,50,Vlad
0.695,0.144,1.297,6.409,19.104,-9.216,0.92,-0.27,1.717,-4.7,-4.395,1.648,72,51,Vlad
0.699,0.131,1.314,6.226,15.564,-0.061,0.942,-0.254,1.714,-0.977,0.793,1.16,72,52,Vlad
