ax_left,ay_left,az_left,wx_left,wy_left,wz_left,ax_right,ay_right,az_right,wx_right,wy_right,wz_right,id,time,person
0.456,-0.804,2.316,15.686,-4.639,2.136,0.223,0.928,2.27,-10.376,-10.315,8.118,43,0,Avi
0.477,-0.808,2.311,10.681,4.517,4.211,0.252,0.944,2.279,-8.911,-13.916,8.179,43,1,Avi
0.488,-0.823,2.319,8.423,4.944,2.319,0.238,0.911,2.255,-8.606,-10.315,8.362,43,2,Avi
0.488,-0.814,2.351,5.859,13.733,0.305,0.272,0.915,2.242,-8.24,-9.399,9.399,43,3,Avi
0.477,-0.795,2.358,1.526,15.076,-0.366,0.275,0.923,2.25,-11.719,-6.958,10.437,43,4,Avi
0.471,-0.79,2.323,-2.563,16.296,-1.77,0.25,0.913,2.214,-17.151,0.854,12.024,43,5,Avi
0.427,-0.788,2.298,-2.747,33.142,-3.784,0.29,0.91,2.258,-22.644,-2.502,13.0,43,6,Avi
0.495,-0.799,2.351,1.343,36.194,-7.141,0.222,0.893,2.328,-25.696,-3.601,14.038,43,7,Avi
0.417,-0.775,2.403,1.526,37.842,-10.62,0.305,0.916,2.273,-23.56,-11.475,11.963,43,8,Avi
0.421,-0.802,2.41,4.456,27.344,-10.925,0.29,0.898,2.269,-21.24,-8.24,11.108,43,9,Avi
0.377,-0.796,2.414,8.606,21.118,-13.0,0.301,0.923,2.284,-16.663,1.282,10.986,43,10,Avi
0.534,-0.767,2.447,13.0,25.94,-16.357,0.307,0.947,2.277,-11.23,0.549,9.644,43,11,Avi
0.411,-0.778,2.525,7.568,22.4,-13.489,0.33,0.967,2.282,-7.08,0.0,7.874,43,12,Avi
0.439,-0.868,2.391,-0.305,2.014,-9.888,0.286,0.985,2.275,-3.235,1.77,8.484,43,13,Avi
0.438,-0.881,2.282,-0.671,-4.822,-6.042,0.298,0.959,2.248,-0.549,8.85,8.24,43,14,Avi
0.533,-0.847,2.284,-1.343,5.005,-5.92,0.312,0.93,2.283,0.488,14.16,9.094,43,15,Avi
0.497,-0.791,2.309,-6.348,21.912,-5.432,0.31,0.923,2.336,1.953,15.503,11.353,43,16,Avi
0.457,-0.8,2.402,-11.841,28.625,-4.395,0.328,0.925,2.334,5.188,11.353,11.963,43,17,Avi
0.441,-0.829,2.404,-15.564,22.827,-5.066,0.335,0.915,2.31,8.301,11.963,11.963,43,18,Avi
0.55,-0.842,2.391,-15.686,22.339,-7.08,0.343,0.908,2.329,10.864,17.395,11.597,43,19,Avi
0.536,-0.832,2.42,-17.517,27.039,-5.188,0.29,0.984,2.358,16.785,6.531,5.005,43,20,Avi
0.312,-0.902,2.458,-24.841,8.301,3.601,0.404,1.023,2.271,21.79,-4.517,-6.531,43,21,Avi
0.309,-0.956,2.313,-26.672,-10.437,18.433,0.321,1.005,2.326,25.269,-5.005,-16.479,43,22,Avi
0.533,-0.868,2.318,-17.7,-14.526,18.25,0.294,0.943,2.315,33.447,-5.005,-25.208,43,23,Avi
0.418,-0.784,2.424,-15.198,-7.813,23.071,0.339,0.878,2.323,36.865,-3.052,-28.015,43,24,Avi
0.377,-0.817,2.347,-20.203,-11.658,26.428,0.211,0.898,2.33,37.231,-7.263,-28.442,43,25,Avi
0.376,-0.882,2.343,-17.212,-19.348,27.344,0.337,0.894,2.228,38.879,-14.099,-27.832,43,26,Avi
0.462,-0.833,2.326,-13.977,-5.676,23.682,0.237,0.819,2.264,32.043,-3.235,-20.142,43,27,Avi
0.428,-0.829,2.355,-12.878,-7.141,18.433,0.321,0.883,2.252,25.024,2.075,-13.672,43,28,Avi
0.378,-0.823,2.31,-14.221,-15.076,18.311,0.292,0.899,2.246,17.09,-1.099,-9.338,43,29,Avi
0.367,-0.841,2.262,-11.23,-22.827,16.785,0.303,0.918,2.207,11.169,-0.427,-5.92,43,30,Avi
0.388,-0.843,2.337,-2.747,-22.888,12.878,0.299,0.91,2.19,6.897,0.549,-4.272,43,31,Avi
0.425,-0.863,2.438,-0.366,-48.096,11.23,0.313,0.907,2.218,2.686,0.244,-3.357,43,32,Avi
0.403,-0.789,2.356,-3.479,-61.707,10.986,0.235,0.911,2.206,2.563,5.066,-2.319,43,33,Avi
0.416,-0.796,2.164,-4.211,-56.641,7.568,0.265,0.929,2.164,3.601,4.15,-2.563,43,34,Avi
0.449,-0.794,2.041,7.263,-18.677,3.174,0.276,0.906,2.166,3.113,6.531,-4.272,43,35,Avi
0.496,-0.83,2.247,12.39,-10.986,-1.648,0.276,0.918,2.178,2.136,7.935,-1.953,43,36,Avi
0.423,-0.843,2.3,-0.854,-17.09,-2.441,0.249,0.949,2.177,0.183,10.681,-0.427,43,37,Avi
0.441,-0.837,2.153,-4.395,-15.747,-2.136,0.271,0.968,2.197,-0.122,5.737,-1.831,43,38,Avi
0.448,-0.859,2.095,0.977,-5.859,-2.014,0.289,0.946,2.202,0.549,5.249,-2.441,43,39,Avi
0.433,-0.844,2.179,5.249,4.395,-5.798,0.292,0.929,2.207,0.854,9.521,-1.587,43,40,Avi
0.339,-0.806,2.35,3.662,-7.263,-5.798,0.309,0.952,2.227,-0.366,6.47,-0.793,43,41,Avi
0.362,-0.799,2.342,2.38,-45.898,-5.737,0.253,0.961,2.23,-2.014,2.075,-1.831,43,42,Avi
0.816,-0.806,2.307,7.996,-95.886,-7.874,0.215,0.958,2.201,-1.221,-10.315,-4.272,43,43,Avi
0.52,-0.782,2.195,1.16,-58.167,-10.315,0.303,0.957,2.166,0.488,-25.574,-4.7,43,44,Avi
0.333,-0.788,2.034,4.761,43.884,-3.723,0.301,0.94,2.224,-1.465,-34.851,-3.784,43,45,Avi
0.486,-0.902,2.149,12.024,13.977,-3.906,0.25,0.954,2.194,0.366,-29.785,-0.488,43,46,Avi
0.487,-0.791,2.263,14.893,17.639,-2.136,0.206,0.911,2.203,1.404,-16.174,1.465,43,47,Avi
0.572,-0.861,2.354,12.512,4.822,-3.967,0.271,0.954,2.21,-0.427,-27.71,3.601,43,48,Avi
0.43,-0.825,2.287,5.371,27.283,-1.16,0.267,0.929,2.197,1.221,-31.311,6.042,43,49,Avi
0.48,-0.873,2.208,4.456,26.917,-1.953,0.223,0.962,2.178,1.587,-20.996,7.568,43,50,Avi
0.517,-0.824,2.262,8.606,25.024,-3.784,0.276,0.95,2.163,3.601,-20.081,7.507,43,51,Avi
0.413,-0.845,2.336,7.568,23.56,-3.54,0.295,0.95,2.126,0.244,-20.142,8.606,43,52,Avi
0.425,-0.823,2.354,5.005,24.353,-3.113,0.221,0.939,2.156,-2.991,-4.761,11.169,43,53,Avi
0.424,-0.826,2.293,7.874,23.804,-5.249,0.238,0.951,2.187,-11.902,-5.432,14.038,43,54,Avi
0.37,-0.822,2.297,14.526,30.09,-8.728,0.264,0.923,2.184,-18.982,-18.921,17.273,43,55,Avi
0.328,-0.822,2.368,19.592,13.794,-8.911,0.29,0.898,2.18,-23.56,-17.822,21.606,43,56,Avi
0.253,-0.828,2.334,26.672,-1.16,-14.526,0.259,0.877,2.243,-29.541,-8.484,27.344,43,57,Avi
0.323,-0.826,2.325,41.321,-20.691,-15.808,0.235,0.917,2.286,-33.63,-15.686,30.09,43,58,Avi
0.39,-0.748,2.438,56.152,-41.077,-19.348,0.31,0.88,2.208,-33.813,-26.245,30.579,43,59,Avi
0.529,-0.67,2.622,57.251,-49.683,-25.085,0.31,0.813,2.182,-32.41,-21.057,35.828,43,60,Avi
0.451,-0.646,2.636,39.429,-63.049,-32.166,0.283,0.869,2.239,-29.48,-11.475,43.274,43,61,Avi
0.286,-0.735,2.364,20.02,-64.392,-33.264,0.332,0.917,2.209,-26.001,-11.658,46.082,43,62,Avi
0.485,-0.85,2.14,15.259,-79.529,-35.034,0.304,0.877,2.216,-19.958,-3.113,50.11,43,63,Avi
0.505,-0.768,2.084,12.695,-58.838,-42.236,0.362,0.858,2.258,-12.695,2.869,54.077,43,64,Avi
0.494,-0.701,2.07,3.723,-1.282,-53.284,0.373,0.899,2.283,-4.333,2.808,57.983,43,65,Avi
0.548,-0.701,2.149,-2.625,31.982,-63.477,0.409,0.819,2.235,2.686,9.583,63.843,43,66,Avi
0.588,-0.718,2.325,-8.545,41.87,-69.458,0.396,0.826,2.262,9.277,15.869,70.74,43,67,Avi
0.709,-0.698,2.479,-17.883,19.653,-65.125,0.439,0.828,2.258,13.062,10.62,74.402,43,68,Avi
0.69,-0.661,2.554,-29.297,-10.315,-65.491,0.509,0.803,2.224,17.517,3.54,76.782,43,69,Avi
0.526,-0.648,2.432,-39.612,-6.47,-65.674,0.502,0.809,2.264,20.508,3.784,77.759,43,70,Avi
0.583,-0.674,2.289,-41.199,-3.479,-64.514,0.534,0.771,2.27,24.841,-1.221,79.651,43,71,Avi
0.63,-0.618,2.268,-37.72,-5.737,-66.223,0.552,0.788,2.252,27.039,-4.822,77.271,43,72,Avi
0.686,-0.569,2.305,-34.851,-2.197,-64.88,0.56,0.716,2.207,28.32,-8.606,77.576,43,73,Avi
0.723,-0.579,2.356,-32.776,-4.089,-65.552,0.647,0.689,2.173,27.466,-10.376,79.529,43,74,Avi
0.667,-0.691,2.354,-28.137,-9.705,-65.674,0.591,0.732,2.199,24.841,-9.155,78.979,43,75,Avi
0.711,-0.6,2.338,-22.644,-24.292,-61.157,0.601,0.677,2.168,20.142,-1.526,77.637,43,76,Avi
0.755,-0.534,2.242,-21.24,-25.513,-61.768,0.651,0.667,2.165,14.282,-5.981,77.148,43,77,Avi
0.75,-0.566,2.187,-18.86,-16.174,-62.805,0.739,0.661,2.186,10.559,-15.564,78.43,43,78,Avi
0.763,-0.564,2.244,-13.306,-17.273,-62.012,0.696,0.644,2.174,6.042,-8.85,79.529,43,79,Avi
0.722,-0.522,2.259,-11.658,-29.114,-62.073,0.733,0.637,2.141,4.822,-5.554,77.209,43,80,Avi
0.748,-0.468,2.216,-13.916,-27.222,-63.171,0.742,0.622,2.119,5.005,-5.432,75.562,43,81,Avi
0.834,-0.473,2.15,-18.555,-15.808,-66.101,0.815,0.585,2.143,11.108,-5.493,76.599,43,82,Avi
0.795,-0.52,2.138,-21.24,-10.254,-65.918,0.806,0.551,2.158,14.709,-1.221,79.651,43,83,Avi
0.705,-0.463,2.17,-27.893,-17.822,-67.2,0.797,0.572,2.126,23.438,5.615,78.979,43,84,Avi
0.873,-0.35,2.171,-39.246,-18.127,-68.542,0.831,0.575,2.115,28.259,1.282,77.576,43,85,Avi
0.95,-0.354,2.083,-44.434,-12.39,-74.28,0.857,0.514,2.119,29.541,2.502,78.491,43,86,Avi
0.971,-0.433,2.176,-52.246,-5.249,-72.51,0.878,0.46,2.125,31.128,-1.16,80.811,43,87,Avi
1.09,-0.447,2.223,-54.749,-13.184,-72.021,0.874,0.529,2.092,36.438,-14.771,78.796,43,88,Avi
1.031,-0.428,2.15,-53.711,-11.719,-67.078,0.92,0.447,2.097,31.982,-32.043,75.989,43,89,Avi
0.874,-0.35,2.039,-54.749,0.0,-60.547,0.917,0.393,2.143,27.771,-31.799,77.576,43,90,Avi
0.877,-0.431,1.987,-45.898,-13.916,-62.683,0.865,0.392,2.171,23.926,-36.377,76.111,43,91,Avi
0.943,-0.379,2.053,-31.433,-33.386,-57.251,0.821,0.375,2.1,19.348,-34.912,74.951,43,92,Avi
1.018,-0.273,2.115,-22.522,-44.983,-60.913,0.852,0.328,2.048,13.0,-36.621,76.904,43,93,Avi
0.841,-0.294,2.141,-24.109,-30.029,-58.167,0.977,0.293,2.053,9.399,-41.26,78.064,43,94,Avi
0.781,-0.276,2.034,-25.085,-7.629,-58.716,0.922,0.352,2.125,9.46,-37.903,78.674,43,95,Avi
0.918,-0.297,1.913,-17.7,1.404,-62.5,0.906,0.309,2.056,9.155,-22.766,74.463,43,96,Avi
0.89,-0.221,2.091,-10.376,4.822,-58.044,0.949,0.28,2.007,7.08,-20.142,76.416,43,97,Avi
0.895,-0.167,2.227,-15.442,-10.986,-61.096,1.012,0.257,2.05,8.606,-15.076,77.515,43,98,Avi
0.782,-0.214,2.054,-22.4,1.953,-63.11,0.985,0.271,2.023,5.737,-0.916,73.914,43,99,Avi
0.987,-0.172,1.992,-22.949,9.827,-64.941,1.068,0.212,2.052,7.202,25.269,75.012,43,100,Avi
0.824,-0.17,2.104,-20.203,-8.484,-69.702,0.903,0.166,2.046,1.404,63.538,80.444,43,101,Avi
0.97,-0.109,2.197,-29.724,-18.799,-71.716,0.873,0.177,2.023,-15.747,59.509,82.52,43,102,Avi
0.99,-0.067,2.044,-33.691,-3.784,-75.134,0.962,0.136,1.979,-21.423,33.997,80.078,43,103,Avi
0.885,-0.126,2.005,-36.621,18.188,-79.285,1.059,0.021,2.173,-10.437,47.974,76.477,43,104,Avi
1.013,-0.052,2.038,-30.884,-0.061,-80.627,0.991,-0.013,2.263,-9.644,66.345,78.491,43,105,Avi
1.142,-0.057,1.971,-22.888,-15.137,-83.069,0.944,-0.008,2.151,-9.583,57.739,75.989,43,106,Avi
1.299,-0.014,2.034,-20.569,-10.681,-78.796,0.982,-0.027,2.061,-7.751,20.264,74.951,43,107,Avi
1.232,0.01,2.051,-19.043,4.089,-72.815,1.131,-0.095,2.116,-2.93,-33.203,71.411,43,108,Avi
1.094,-0.012,1.974,-11.475,7.69,-66.895,1.016,-0.086,2.226,0.977,-54.626,71.533,43,109,Avi
0.932,0.054,1.907,-1.587,-17.883,-63.416,0.96,-0.097,2.128,-2.441,-53.284,71.96,43,110,Avi
0.991,0.092,1.994,6.592,-59.448,-64.026,0.852,-0.107,2.072,-4.028,-41.87,72.632,43,111,Avi
0.877,0.164,2.011,7.324,-57.312,-64.331,0.927,-0.127,2.021,-4.456,-28.809,73.853,43,112,Avi
0.845,0.208,2.11,0.0,-32.043,-68.787,1.063,-0.143,2.014,-3.906,-23.132,72.205,43,113,Avi
0.852,0.217,2.011,-3.235,-25.574,-70.801,1.057,-0.163,2.072,-4.089,-12.878,70.251,43,114,Avi
0.859,0.214,1.979,-7.08,-32.593,-72.144,0.982,-0.17,2.085,-8.484,-4.639,70.19,43,115,Avi
0.935,0.251,1.943,-8.057,-52.429,-72.876,0.911,-0.198,2.1,-12.695,-2.258,68.726,43,116,Avi
1.004,0.269,1.913,-8.423,-63.293,-71.716,0.924,-0.286,2.084,-13.184,-16.663,70.068,43,117,Avi
0.922,0.307,1.886,-8.789,-48.035,-70.251,0.974,-0.311,2.113,-11.23,-17.883,67.383,43,118,Avi
0.918,0.287,1.806,-8.24,-31.189,-72.937,0.919,-0.341,2.188,-10.803,-4.822,67.749,43,119,Avi
0.938,0.33,1.869,-9.399,-33.264,-70.557,0.948,-0.367,2.063,-14.221,3.601,65.308,43,120,Avi
1.004,0.396,1.865,-7.263,-27.771,-73.914,0.978,-0.461,2.016,-20.874,10.681,34.973,43,121,Avi
1.064,0.354,1.905,-7.141,-20.081,-71.35,1.002,-0.402,2.051,-20.996,-0.854,40.833,43,122,Avi
0.951,0.417,1.836,-7.446,5.188,-65.918,0.894,-0.444,2.045,-22.583,-7.385,41.687,43,123,Avi
1.033,0.451,1.818,-4.272,7.935,-63.416,0.929,-0.458,1.992,-20.508,-13.184,39.917,43,124,Avi
0.99,0.473,1.886,-0.366,3.967,-59.509,0.831,-0.435,1.978,-19.165,-24.719,37.109,43,125,Avi
0.957,0.466,1.854,1.648,16.113,-54.626,0.971,-0.468,1.984,-17.822,-30.64,34.302,43,126,Avi
0.939,0.495,1.898,5.554,13.794,-49.011,0.999,-0.462,1.946,-12.817,-24.719,32.776,43,127,Avi
0.875,0.504,1.941,9.827,14.832,-50.415,1.011,-0.434,1.93,-10.986,-17.09,32.593,43,128,Avi
0.938,0.527,1.937,10.803,2.686,-44.434,1.007,-0.444,1.931,-11.169,-23.01,33.386,43,129,Avi
0.872,0.553,1.918,10.986,-3.296,-39.185,0.968,-0.457,1.984,-9.094,-24.353,34.668,43,130,Avi
0.831,0.539,1.899,11.841,-11.23,-36.011,0.916,-0.497,2.047,-11.902,-13.245,35.645,43,131,Avi
0.891,0.538,1.896,14.16,-16.174,-35.217,0.916,-0.503,1.971,-13.428,-4.639,31.738,43,132,Avi
0.885,0.552,1.875,17.456,-11.414,-30.212,0.938,-0.49,1.971,-10.559,-2.869,24.048,43,133,Avi
0.911,0.552,1.855,17.334,-4.028,-23.56,0.984,-0.496,2.021,-7.141,-1.892,17.7,43,134,Avi
0.864,0.571,1.838,17.944,-0.244,-18.494,0.995,-0.479,2.133,-0.244,15.991,9.705,43,135,Avi
0.998,0.526,1.9,18.616,-4.822,-19.165,0.972,-0.486,2.019,2.441,37.598,-14.404,43,136,Avi
0.999,0.517,1.891,15.991,6.714,-6.165,0.904,-0.515,1.903,-0.183,23.56,-16.541,43,137,Avi
0.906,0.599,1.877,16.479,21.912,-4.272,0.874,-0.495,1.934,-1.77,6.592,-14.282,43,138,Avi
0.823,0.574,1.851,14.465,16.968,0.183,0.744,-0.474,1.964,-1.526,3.845,-7.141,43,139,Avi
0.748,0.594,1.879,11.963,6.165,2.93,0.771,-0.471,1.994,-0.305,9.46,-7.751,43,140,Avi
0.738,0.552,1.888,11.719,-2.502,3.784,0.859,-0.463,2.028,-2.502,5.493,-10.376,43,141,Avi
0.772,0.537,1.869,11.047,-4.028,0.427,0.904,-0.445,2.01,-4.272,6.409,-10.62,43,142,Avi
0.84,0.52,1.867,10.925,-2.014,-1.648,0.958,-0.42,1.968,-2.319,10.559,-8.24,43,143,Avi
0.849,0.522,1.873,9.46,2.747,-1.404,0.903,-0.427,2.009,-1.587,7.568,-3.967,43,144,Avi
0.863,0.539,1.862,8.179,3.052,-0.427,0.881,-0.416,2.001,-2.991,0.244,-0.916,43,145,Avi
0.873,0.529,1.89,8.545,-7.08,-0.427,0.873,-0.432,2.002,-0.793,0.61,-2.075,43,146,Avi
0.83,0.546,1.892,6.775,-4.333,0.305,0.865,-0.442,1.987,-0.183,0.854,-2.808,43,147,Avi
0.857,0.531,1.86,5.005,-4.883,0.549,0.9,-0.446,1.977,0.366,-2.136,-2.502,43,148,Avi
0.838,0.545,1.855,3.784,-7.813,0.732,0.904,-0.448,2.017,0.305,-6.775,-0.793,43,149,Avi
0.827,0.533,1.872,3.296,-5.066,0.61,0.899,-0.439,2.011,-0.061,-4.639,-0.183,43,150,Avi
0.841,0.549,1.865,4.028,-2.93,0.183,0.912,-0.439,1.991,-3.174,-4.028,-0.61,43,151,Avi
0.845,0.529,1.868,4.7,-1.892,-1.404,0.905,-0.45,2.014,-2.441,-4.15,-0.061,43,152,Avi
0.839,0.536,1.837,5.615,-2.258,0.916,0.906,-0.451,1.997,-3.601,-2.93,0.488,43,153,Avi
0.862,0.541,1.846,6.653,-5.92,2.38,0.913,-0.442,1.986,-4.761,-8.972,0.183,43,154,Avi
0.894,0.543,1.843,7.69,-5.798,4.089,0.941,-0.453,2.026,-6.042,-7.507,-2.502,43,155,Avi
0.96,0.552,1.814,8.85,-6.592,7.08,1.121,-0.467,1.992,-7.08,-13.855,-3.052,43,156,Avi
0.986,0.532,1.813,12.024,-8.789,11.475,1.145,-0.427,1.941,-6.165,-21.729,-5.249,43,157,Avi
0.955,0.553,1.896,12.573,-7.019,18.555,1.035,-0.412,2.007,-7.019,-20.935,-2.502,43,158,Avi
0.991,0.591,1.88,11.108,-18.86,28.564,1.078,-0.492,2.088,-3.662,-21.362,-1.953,43,159,Avi
0.957,0.549,1.792,13.489,-27.649,33.691,1.025,-0.602,2.117,3.479,21.118,-51.208,43,160,Avi
1.003,0.479,1.701,19.104,-29.48,41.016,0.846,-0.389,1.969,-2.563,25.024,-53.955,43,161,Avi
1.137,0.451,1.759,22.217,-33.508,50.049,0.894,-0.402,1.831,-3.174,-7.996,-66.467,43,162,Avi
1.072,0.481,1.748,17.151,5.798,59.387,1.072,-0.437,2.022,8.24,-36.743,-79.102,43,163,Avi
0.861,0.47,1.758,10.01,43.701,66.345,0.966,-0.335,2.028,7.385,-27.283,-83.923,43,164,Avi
0.909,0.459,1.84,7.202,42.297,65.918,0.969,-0.369,1.898,8.667,1.404,-82.275,43,165,Avi
0.955,0.438,1.884,3.357,27.405,70.251,0.992,-0.32,1.929,13.123,16.479,-78.125,43,166,Avi
1.007,0.435,1.906,-4.15,37.659,71.106,0.959,-0.307,1.947,16.235,28.87,-82.764,43,167,Avi
1.05,0.385,1.887,-7.874,43.579,73.364,0.991,-0.28,1.93,19.775,27.71,-85.693,43,168,Avi
1.004,0.341,1.817,-7.263,56.396,76.111,1.051,-0.228,1.961,21.24,13.672,-86.365,43,169,Avi
1.026,0.331,1.822,-4.639,63.904,79.834,1.059,-0.228,1.973,18.738,8.24,-85.327,43,170,Avi
1.094,0.317,1.847,3.296,52.063,78.979,1.029,-0.193,1.938,14.038,5.249,-85.632,43,171,Avi
1.085,0.306,1.848,8.911,54.26,80.933,1.037,-0.173,1.98,10.376,-3.784,-83.923,43,172,Avi
1.004,0.292,1.883,11.23,69.641,78.552,0.983,-0.116,1.897,3.235,-10.254,-85.815,43,173,Avi
0.984,0.294,1.93,14.465,75.012,81.177,1.054,-0.132,1.943,1.648,-18.25,-84.167,43,174,Avi
0.975,0.25,1.965,16.785,72.754,80.933,1.036,-0.071,1.952,-3.479,-10.986,-81.787,43,175,Avi
0.931,0.24,1.992,19.958,71.35,85.327,1.006,-0.049,1.95,-6.897,1.465,-81.299,43,176,Avi
0.891,0.182,2.028,22.766,51.697,86.67,1.033,-0.018,1.899,-15.259,9.155,-80.261,43,177,Avi
0.928,0.126,2.014,27.039,22.766,83.374,0.903,0.015,1.928,-19.043,25.452,-78.369,43,178,Avi
0.92,0.097,2.06,26.611,2.686,79.407,1.015,0.087,1.987,-17.7,12.817,-81.909,43,179,Avi
0.919,0.103,2.057,25.146,-0.427,73.975,1.103,0.078,1.991,-17.029,18.86,-81.116,43,180,Avi
0.881,0.019,2.008,26.306,-19.958,74.341,1.057,0.1,2.054,-14.526,36.56,-88.013,43,181,Avi
0.933,-0.013,1.985,28.87,-33.63,72.815,0.947,0.182,2.037,-15.32,49.072,-94.299,43,182,Avi
0.968,-0.009,1.987,29.541,-36.56,73.914,0.867,0.231,1.932,-20.02,64.209,-93.201,43,183,Avi
0.938,-0.04,2.009,28.503,-35.767,74.463,0.922,0.229,2.044,-14.648,40.527,-93.384,43,184,Avi
0.934,-0.048,1.998,26.55,-29.602,72.144,1.01,0.223,2.15,-10.681,24.597,-90.393,43,185,Avi
0.908,-0.124,1.98,28.32,-27.649,73.975,0.913,0.301,2.138,-14.343,27.039,-92.651,43,186,Avi
0.972,-0.152,1.944,30.762,-32.593,74.89,0.894,0.33,2.036,-16.418,41.992,-94.177,43,187,Avi
0.997,-0.186,1.949,31.189,-36.499,73.914,0.857,0.372,2.034,-19.409,44.617,-94.849,43,188,Avi
0.986,-0.225,1.958,31.128,-31.25,70.862,0.839,0.315,2.129,-16.235,33.142,-93.445,43,189,Avi
0.978,-0.269,1.947,32.41,-28.931,69.153,0.904,0.382,2.172,-14.038,17.761,-89.6,43,190,Avi
0.926,-0.295,1.911,35.4,-32.104,67.871,0.824,0.35,2.136,-13.489,19.836,-88.684,43,191,Avi
0.906,-0.303,1.888,37.964,-38.269,65.796,0.908,0.384,2.112,-8.728,17.883,-88.745,43,192,Avi
0.909,-0.306,1.886,39.429,-40.405,65.857,0.794,0.493,2.114,-8.667,8.911,-87.219,43,193,Avi
0.919,-0.298,1.904,39.001,-40.405,61.951,0.662,0.518,2.109,-7.69,2.075,-87.28,43,194,Avi
0.854,-0.326,1.903,37.842,-43.945,59.998,0.798,0.449,2.106,-4.272,-10.62,-80.383,43,195,Avi
0.861,-0.317,1.84,38.635,-52.185,64.758,0.78,0.518,2.169,-0.305,-21.912,-79.102,43,196,Avi
0.895,-0.357,1.838,39.49,-54.321,61.218,0.579,0.558,2.161,-0.854,-23.315,-80.383,43,197,Avi
0.882,-0.339,1.838,49.133,-61.768,72.998,0.719,0.513,2.101,-2.014,-32.776,-78.979,43,198,Avi
0.837,-0.357,1.837,48.462,-54.749,82.642,0.771,0.498,2.137,4.578,-41.565,-74.524,43,199,Avi
0.77,-0.473,1.82,55.725,-52.673,84.229,0.678,0.529,2.129,-4.089,-27.71,-71.777,43,200,Avi
0.771,-0.698,1.833,50.537,-36.194,57.312,0.682,0.581,2.08,-2.197,-22.4,-69.153,43,201,Avi
0.672,-0.475,1.826,70.129,-33.386,59.326,0.724,0.562,2.098,-5.676,-16.968,-63.66,43,202,Avi
0.663,-0.321,1.854,71.106,-20.264,76.843,0.621,0.657,2.142,-6.287,-3.479,-58.35,43,203,Avi
0.842,-0.269,1.921,73.12,-12.695,71.533,0.679,0.698,2.128,-9.033,7.446,-57.983,43,204,Avi
0.656,-0.564,1.913,62.866,-14.526,46.875,0.587,0.683,2.123,-5.798,10.071,-58.472,43,205,Avi
0.666,-0.627,1.857,60.486,-12.756,43.518,0.654,0.604,2.123,-8.057,19.592,-53.162,43,206,Avi
0.817,-0.597,1.884,59.692,-9.766,44.128,0.655,0.761,2.123,-11.902,16.663,-53.589,43,207,Avi
0.812,-0.626,1.905,52.612,-4.944,45.593,0.587,0.922,2.15,-8.728,6.104,-59.387,43,208,Avi
0.624,-0.601,1.897,41.199,-6.897,50.476,0.566,0.948,2.039,-9.766,1.343,-64.087,43,209,Avi
0.796,-0.662,1.846,39.917,-15.137,50.659,0.541,0.886,2.044,-15.991,0.061,-69.641,43,210,Avi
0.654,-0.668,1.884,37.781,-7.202,51.025,0.53,0.816,2.094,-18.433,2.747,-73.059,43,211,Avi
0.806,-0.625,1.962,34.058,4.089,49.927,0.411,0.755,2.088,-14.343,5.798,-70.313,43,212,Avi
0.681,-0.66,1.998,23.743,60.242,53.04,0.44,0.737,2.091,-17.09,20.508,-68.298,43,213,Avi
0.673,-0.712,1.976,13.489,110.962,44.373,0.418,0.809,2.086,-16.846,19.653,-68.176,43,214,Avi
0.585,-0.71,1.932,0.0,120.422,40.955,0.347,0.826,2.094,-15.625,31.799,-66.467,43,215,Avi
0.722,-0.874,1.959,3.601,93.872,42.236,0.389,0.84,2.22,-11.963,32.104,-69.824,43,216,Avi
0.678,-0.704,2.013,8.118,66.956,48.34,0.434,0.838,2.269,-13.916,25.391,-71.411,43,217,Avi
0.528,-0.617,2.028,4.822,70.862,51.88,0.251,0.914,2.221,-11.353,19.409,-70.251,43,218,Avi
0.568,-0.629,2.079,0.61,71.96,49.805,0.388,0.909,2.094,-9.766,6.531,-78.552,43,219,Avi
0.515,-0.685,2.082,-2.991,73.975,47.119,0.386,0.82,2.227,-12.939,-6.592,-76.355,43,220,Avi
0.583,-0.767,2.106,-4.822,59.509,49.133,0.318,0.789,2.261,-8.728,-6.836,-62.5,43,221,Avi
0.5,-0.802,2.16,-4.028,33.997,53.284,0.449,0.826,2.149,0.854,-22.522,-57.251,43,222,Avi
0.453,-0.755,2.154,-2.014,12.634,52.063,0.354,0.805,2.216,8.85,-10.986,-47.668,43,223,Avi
0.448,-0.697,2.097,-1.587,10.193,44.006,0.296,0.834,2.236,17.273,2.075,-36.804,43,224,Avi
0.564,-0.721,2.085,0.732,15.015,31.006,0.318,0.903,2.172,16.785,-6.714,-29.846,43,225,Avi
0.484,-0.748,2.167,3.967,14.16,24.109,0.313,0.91,2.149,8.85,-7.385,-23.376,43,226,Avi
0.513,-0.803,2.195,1.465,-15.015,26.062,0.256,0.936,2.261,0.122,-20.508,-18.738,43,227,Avi
0.463,-0.765,2.061,3.784,-25.33,25.024,0.284,0.914,2.164,-3.967,-32.41,-15.991,43,228,Avi
0.468,-0.773,1.951,12.268,-7.69,15.686,0.331,0.896,2.224,-9.949,-28.198,-11.719,43,229,Avi
0.539,-0.784,2.046,20.996,25.879,3.723,0.221,0.903,2.232,-12.878,-35.278,-8.545,43,230,Avi
