ax_left,ay_left,az_left,wx_left,wy_left,wz_left,ax_right,ay_right,az_right,wx_right,wy_right,wz_right,id,time,person
-0.458,-0.188,1.31,43.579,49.988,-30.09,0.683,-0.215,1.372,40.894,17.029,49.438,35,86,Aikun
-0.672,-0.103,1.339,47.058,56.641,-33.203,0.652,-0.331,1.325,52.429,-13.489,51.941,35,87,Aikun
-0.751,-0.047,1.248,42.969,38.147,-39.246,0.64,-0.284,1.344,61.035,-33.997,53.711,35,88,Aikun
-0.727,-0.095,1.214,38.635,43.213,-51.575,0.783,-0.291,1.362,54.504,-41.504,52.734,35,89,Aikun
-0.711,-0.113,1.122,53.223,26.184,-40.894,0.767,-0.295,1.38,53.345,-38.391,54.749,35,90,Aikun
-0.793,-0.138,1.103,35.156,29.114,-45.898,0.719,-0.321,1.358,51.331,-48.279,50.842,35,91,Aikun
-0.613,-0.167,1.053,29.236,25.696,-51.453,0.724,-0.416,1.321,44.434,-57.922,57.068,35,92,Aikun
-0.604,-0.265,1.038,30.457,46.204,-50.659,0.704,-0.452,1.322,45.654,-51.575,50.232,35,93,Aikun
-0.514,-0.252,1.107,33.813,53.772,-49.561,0.722,-0.496,1.238,36.926,-38.086,49.438,35,94,Aikun
-0.463,-0.33,1.143,32.166,58.655,-46.387,0.686,-0.493,1.202,30.334,-26.733,45.837,35,95,Aikun
-0.674,-0.271,1.187,29.48,39.307,-42.48,0.784,-0.436,1.241,28.259,-29.541,35.583,35,96,Aikun
-0.618,-0.304,1.063,13.733,20.142,-47.546,0.875,-0.457,1.106,10.681,-20.935,30.518,35,97,Aikun
-0.71,-0.344,1.084,16.174,21.973,-41.443,0.912,-0.483,1.01,2.197,-25.391,18.494,35,98,Aikun
-0.726,-0.324,1.067,13.55,21.484,-33.386,0.891,-0.487,0.946,0.793,-56.213,4.7,35,99,Aikun
-0.867,-0.299,0.913,1.77,15.137,-24.963,0.882,-0.472,0.974,-10.803,-72.693,-8.972,35,100,Aikun
-0.826,-0.34,0.91,-5.981,17.334,-14.038,1.008,-0.456,1.028,-28.442,-46.387,-25.94,35,101,Aikun
-0.805,-0.387,0.882,-14.099,22.888,6.042,0.859,-0.525,1.061,-49.133,-1.831,-46.143,35,102,Aikun
-0.731,-0.341,0.899,-22.4,16.968,23.254,0.802,-0.522,1.115,-48.035,4.395,-68.42,35,103,Aikun
-0.682,-0.377,0.939,-29.724,8.484,44.189,0.809,-0.453,1.051,-65.979,32.959,-82.703,35,104,Aikun
-0.764,-0.373,0.914,-36.682,-2.502,63.11,0.929,-0.462,1.064,-84.839,83.252,-89.539,35,105,Aikun
-0.793,-0.35,0.919,-46.814,-33.813,82.642,0.661,-0.44,1.081,-85.815,120.911,-115.784,35,106,Aikun
-0.694,-0.328,0.884,-57.068,-59.448,97.107,0.732,-0.419,1.078,-80.078,108.093,-136.23,35,107,Aikun
-0.708,-0.291,0.85,-57.678,-62.195,115.54,0.867,-0.36,1.129,-76.416,130.371,-153.259,35,108,Aikun
-0.828,-0.212,0.866,-64.88,-93.994,131.287,0.918,-0.304,1.161,-75.012,154.724,-161.194,35,109,Aikun
-0.865,-0.185,0.883,-67.139,-136.108,138.489,0.953,-0.219,1.202,-66.467,163.452,-178.223,35,110,Aikun
-0.91,-0.165,0.884,-67.017,-163.391,151.123,0.971,-0.098,1.177,-60.303,137.39,-183.472,35,111,Aikun
-0.804,-0.09,0.852,-66.65,-146.545,153.625,0.928,-0.049,1.215,-54.077,89.478,-182.617,35,112,Aikun
-0.72,-0.066,0.859,-68.726,-106.506,161.56,0.99,0.006,1.253,-68.97,59.143,-187.744,35,113,Aikun
-0.771,-0.042,0.974,-66.956,-89.783,177.246,1.01,-0.01,1.362,-89.05,62.5,-180.603,35,114,Aikun
-0.823,0.014,1.081,-74.524,-93.262,181.885,0.871,0.037,1.446,-80.627,72.937,-176.941,35,115,Aikun
-0.718,0.051,1.162,-86.182,-86.365,175.598,0.719,0.115,1.5,-96.802,62.317,-171.753,35,116,Aikun
-0.638,0.087,1.196,-92.834,-65.369,167.48,0.555,-0.016,1.537,-113.22,32.898,-163.696,35,117,Aikun
-0.398,0.067,1.238,-103.149,-55.115,157.898,0.649,0.029,1.641,-101.257,9.766,-158.936,35,118,Aikun
-0.302,0.039,1.329,-105.164,-27.771,163.452,0.658,0.074,1.671,-107.483,32.227,-145.203,35,119,Aikun
-0.44,0.111,1.451,-108.154,-21.606,154.541,0.372,0.135,1.636,-104.858,56.58,-129.944,35,120,Aikun
-0.468,0.199,1.576,-110.229,-32.776,132.69,0.2,0.129,1.635,-118.835,41.199,-138.855,35,121,Aikun
-0.275,0.231,1.625,-112.61,-53.406,119.08,0.502,0.092,1.79,-99.548,28.564,-134.46,35,122,Aikun
-0.291,0.229,1.607,-118.225,-34.058,122.803,0.73,0.334,1.751,-75.745,61.462,-113.037,35,123,Aikun
-0.542,0.275,1.685,-103.149,-32.898,104.37,0.579,0.506,1.78,-75.806,60.425,-110.291,35,124,Aikun
-0.516,0.399,1.71,-107.727,-58.35,84.167,0.321,0.512,1.738,-92.102,14.343,-97.351,35,125,Aikun
-0.158,0.375,1.684,-113.892,-45.776,73.914,0.548,0.544,1.729,-99.365,-26.306,-93.323,35,126,Aikun
-0.229,0.451,1.682,-102.6,-1.892,71.472,0.725,0.692,1.888,-86.243,-7.507,-77.942,35,127,Aikun
-0.616,0.467,1.582,-95.581,-2.625,70.496,0.336,0.695,1.869,-103.882,3.174,-77.026,35,128,Aikun
-0.613,0.68,1.885,-41.138,12.329,37.659,0.337,0.701,2.126,-114.014,-45.959,-68.054,35,129,Aikun
-0.232,0.938,1.813,-70.862,24.658,29.419,0.482,0.621,2.191,-113.159,-53.711,-44.739,35,130,Aikun
-0.348,0.852,1.919,-132.019,55.786,46.997,0.512,0.683,2.089,-79.407,-32.837,-45.593,35,131,Aikun
-0.437,0.563,1.996,-125.0,68.176,33.875,0.231,0.795,2.13,-92.59,-27.527,-49.194,35,132,Aikun
-0.538,0.689,1.913,-86.609,59.937,7.141,0.292,0.567,2.314,-85.022,-45.593,-33.264,35,133,Aikun
-0.445,0.892,1.93,-91.125,46.448,10.925,0.693,0.728,2.07,-41.016,-19.287,-11.475,35,134,Aikun
-0.219,0.906,2.15,-111.45,87.463,13.428,0.338,1.136,2.083,-29.663,-19.226,-19.348,35,135,Aikun
-0.48,0.73,2.237,-125.916,116.699,10.864,0.461,1.104,2.209,-74.036,-61.157,-16.479,35,136,Aikun
-0.502,0.578,2.099,-81.299,78.674,-1.099,0.414,0.776,2.261,-72.205,-60.547,-20.081,35,137,Aikun
-0.489,0.948,1.847,-36.804,38.391,-6.165,0.647,0.755,2.105,-36.621,-18.616,-6.775,35,138,Aikun
-0.273,1.082,2.024,-56.274,67.444,1.16,0.42,1.093,2.234,-11.597,3.357,-21.301,35,139,Aikun
-0.528,0.841,2.467,-82.764,90.637,2.747,0.34,0.987,2.326,-49.072,-13.428,-25.452,35,140,Aikun
-0.704,0.68,2.21,-35.95,37.659,-16.479,0.449,0.695,2.32,-32.715,3.418,-16.846,35,141,Aikun
-0.487,1.084,1.957,9.033,-3.784,-9.644,0.529,0.797,2.272,24.17,46.753,-13.367,35,142,Aikun
-0.429,1.17,2.055,-42.664,62.622,10.01,0.287,1.091,2.283,6.042,34.241,-27.1,35,143,Aikun
-0.672,0.794,2.224,-36.743,58.044,6.958,0.411,0.769,2.283,0.427,20.874,-19.165,35,144,Aikun
-0.504,0.898,2.121,-8.728,28.87,1.831,0.446,0.787,2.19,25.574,47.668,-7.813,35,145,Aikun
-0.443,0.89,1.998,-15.747,27.161,6.226,0.425,0.94,2.187,40.283,54.26,-2.747,35,146,Aikun
-0.487,0.873,2.005,-9.216,22.095,6.042,0.35,1.061,2.142,20.935,36.194,-10.864,35,147,Aikun
-0.58,0.813,1.943,-0.61,4.761,3.601,0.441,0.865,2.142,12.756,31.189,-8.728,35,148,Aikun
-0.3,0.921,2.087,7.141,5.31,2.197,0.45,0.88,2.127,28.198,42.114,-6.104,35,149,Aikun
-0.439,0.87,2.038,-7.69,14.16,-1.282,0.34,1.022,2.187,34.241,24.353,-6.653,35,150,Aikun
-0.619,0.82,1.805,11.536,-21.729,-2.075,0.311,0.991,2.16,12.268,13.367,-10.803,35,151,Aikun
-0.308,1.012,1.901,16.418,-17.639,3.967,0.337,0.777,2.224,5.188,14.404,-6.653,35,152,Aikun
-0.413,0.927,1.944,-9.583,16.418,2.136,0.432,0.84,2.253,30.762,5.859,4.456,35,153,Aikun
-0.554,0.806,1.952,4.456,3.235,1.343,0.246,1.051,2.18,24.17,-21.973,0.61,35,154,Aikun
-0.635,0.833,1.854,17.822,-16.052,-1.404,0.326,0.968,2.149,-1.16,-46.692,7.202,35,155,Aikun
-0.458,0.934,1.996,21.301,-3.113,1.343,0.364,0.845,2.156,-7.446,-41.321,7.751,35,156,Aikun
-0.469,0.895,2.036,3.174,27.466,-3.052,0.335,0.864,2.103,8.911,-32.715,11.475,35,157,Aikun
-0.68,0.794,1.935,13.611,7.141,-8.301,0.329,0.98,2.053,18.982,-30.029,10.437,35,158,Aikun
-0.476,0.928,2.001,24.78,5.859,-7.263,0.305,1.039,2.086,8.24,-41.626,4.333,35,159,Aikun
-0.526,0.848,1.99,3.418,32.349,-7.019,0.368,0.879,2.068,-0.977,-40.466,6.165,35,160,Aikun
-0.606,0.765,1.943,22.339,10.742,-5.981,0.377,0.885,2.075,16.846,-26.794,13.184,35,161,Aikun
-0.459,0.871,1.95,23.315,11.108,-3.662,0.406,0.973,2.03,20.996,-26.123,15.686,35,162,Aikun
-0.557,0.773,1.943,20.813,13.306,-0.793,0.393,0.988,1.998,16.357,-31.555,14.16,35,163,Aikun
-0.551,0.783,1.906,34.912,-3.723,2.93,0.392,0.882,2.04,9.644,-31.311,14.16,35,164,Aikun
-0.512,0.835,1.872,43.701,-13.55,4.456,0.436,0.846,1.973,22.522,-27.954,18.494,35,165,Aikun
-0.505,0.86,1.856,33.936,-13.184,0.0,0.398,0.969,1.931,23.193,-19.897,13.062,35,166,Aikun
-0.59,0.834,1.84,36.682,-20.02,-0.183,0.394,0.942,1.943,14.832,-25.879,10.071,35,167,Aikun
-0.457,0.895,1.838,30.273,-14.038,0.977,0.411,0.821,1.967,15.015,-25.513,12.756,35,168,Aikun
-0.523,0.84,1.83,31.677,-19.897,1.526,0.522,0.849,1.889,26.184,-15.076,19.47,35,169,Aikun
-0.469,0.869,1.837,21.118,-8.606,3.418,0.388,0.992,1.925,20.508,-17.395,13.855,35,170,Aikun
-0.596,0.764,1.783,30.701,-22.156,0.854,0.475,0.846,1.922,9.766,-29.358,13.0,35,171,Aikun
-0.485,0.862,1.801,40.649,-34.607,4.639,0.507,0.872,1.863,16.541,-22.705,13.306,35,172,Aikun
-0.443,0.92,1.778,25.635,-17.761,6.226,0.489,0.935,1.841,14.221,-22.949,11.658,35,173,Aikun
-0.521,0.835,1.76,21.973,-14.16,3.479,0.432,0.902,1.856,6.104,-27.283,7.507,35,174,Aikun
-0.48,0.883,1.746,28.381,-16.235,6.287,0.5,0.823,1.861,7.141,-27.954,9.46,35,175,Aikun
-0.429,0.943,1.799,22.278,-2.197,7.69,0.49,0.845,1.844,13.855,-22.278,10.132,35,176,Aikun
-0.484,0.861,1.776,12.085,11.414,4.15,0.439,0.854,1.842,6.592,-27.161,7.935,35,177,Aikun
-0.491,0.807,1.77,18.677,6.531,2.38,0.481,0.84,1.84,7.751,-22.949,9.277,35,178,Aikun
-0.508,0.848,1.77,20.874,5.432,-3.113,0.473,0.847,1.831,7.202,-17.456,12.085,35,179,Aikun
-0.456,0.884,1.837,16.663,18.372,-5.493,0.499,0.87,1.867,13.672,-11.047,15.015,35,180,Aikun
-0.522,0.835,1.819,5.798,36.682,-11.658,0.451,0.891,1.919,11.475,-20.935,13.306,35,181,Aikun
-0.512,0.795,1.799,14.343,29.236,-10.864,0.519,0.895,1.843,13.672,-15.991,12.024,35,182,Aikun
-0.443,0.852,1.719,14.099,28.687,-6.042,0.485,0.877,1.807,10.986,-21.667,10.681,35,183,Aikun
-0.426,0.825,1.71,18.188,20.386,0.061,0.542,0.853,1.862,16.846,-15.564,6.714,35,184,Aikun
-0.433,0.866,1.686,13.184,16.541,0.488,0.514,0.848,1.842,14.16,-17.151,4.822,35,185,Aikun
-0.435,0.832,1.671,16.479,2.747,0.61,0.562,0.817,1.847,16.724,-16.357,4.883,35,186,Aikun
-0.42,0.868,1.694,17.09,-3.235,5.981,0.497,0.84,1.786,14.526,-15.381,2.502,35,187,Aikun
-0.465,0.832,1.678,11.719,-3.174,6.165,0.52,0.829,1.787,14.771,-13.184,2.136,35,188,Aikun
-0.43,0.824,1.668,14.587,-11.719,4.761,0.496,0.832,1.775,10.498,-11.414,1.282,35,189,Aikun
-0.497,0.817,1.664,18.25,-24.658,4.639,0.514,0.829,1.778,5.249,-8.118,1.038,35,190,Aikun
-0.422,0.889,1.678,15.015,-18.433,7.568,0.518,0.826,1.737,4.883,-1.892,1.648,35,191,Aikun
-0.475,0.835,1.694,8.423,-9.644,5.493,0.463,0.868,1.737,3.601,-2.441,-2.136,35,192,Aikun
-0.487,0.829,1.652,6.531,-6.104,2.625,0.473,0.824,1.754,1.16,-7.813,-2.136,35,193,Aikun
-0.443,0.849,1.684,10.62,-7.751,4.15,0.526,0.786,1.758,1.648,-2.991,0.549,35,194,Aikun
-0.449,0.853,1.684,5.432,-3.052,4.517,0.532,0.837,1.762,6.47,0.732,2.686,35,195,Aikun
-0.464,0.823,1.68,-0.305,4.028,2.747,0.468,0.829,1.778,3.479,1.221,1.526,35,196,Aikun
-0.462,0.804,1.698,5.005,2.197,2.136,0.495,0.823,1.775,3.601,-0.244,3.601,35,197,Aikun
-0.427,0.836,1.686,4.272,3.601,-0.183,0.539,0.836,1.749,6.897,-1.16,6.165,35,198,Aikun
-0.451,0.827,1.679,0.977,6.958,-0.916,0.444,0.863,1.789,3.235,-3.601,3.296,35,199,Aikun
-0.473,0.826,1.711,3.54,7.996,-1.404,0.481,0.806,1.795,-3.235,-7.263,6.409,35,200,Aikun
-0.44,0.831,1.692,3.845,11.047,-4.089,0.542,0.807,1.778,7.629,-0.793,8.911,35,201,Aikun
-0.467,0.844,1.659,3.113,11.658,-4.517,0.514,0.866,1.798,9.277,-2.747,7.568,36,0,Aikun
-0.421,0.885,1.704,5.981,11.597,0.549,0.493,0.827,1.811,7.996,-9.766,4.761,36,1,Aikun
-0.461,0.855,1.701,-4.028,23.987,-3.235,0.505,0.832,1.813,7.935,-9.46,6.287,36,2,Aikun
-0.473,0.842,1.68,0.61,19.592,-6.775,0.597,0.799,1.791,10.376,-4.883,9.949,36,3,Aikun
-0.487,0.827,1.635,1.77,11.78,-6.287,0.501,0.834,1.766,7.568,-3.54,7.874,36,4,Aikun
-0.397,0.853,1.683,8.606,7.08,1.465,0.479,0.833,1.787,9.46,-4.333,4.517,36,5,Aikun
-0.473,0.812,1.667,6.165,8.545,1.221,0.539,0.759,1.736,9.155,-5.859,5.127,36,6,Aikun
-0.431,0.854,1.646,8.484,3.296,0.488,0.522,0.829,1.697,14.526,-0.183,5.249,36,7,Aikun
-0.436,0.817,1.637,6.287,1.16,0.854,0.498,0.815,1.735,7.202,-1.038,3.418,36,8,Aikun
-0.439,0.807,1.646,13.123,-7.751,2.93,0.527,0.766,1.73,7.263,3.357,6.47,36,9,Aikun
-0.444,0.819,1.645,11.23,-6.409,1.709,0.557,0.736,1.64,5.859,11.475,12.329,36,10,Aikun
-0.467,0.805,1.634,10.132,-5.676,-0.977,0.47,0.905,1.734,19.897,17.151,7.813,36,11,Aikun
-0.51,0.786,1.625,15.686,-12.39,-0.977,0.515,0.795,1.726,-8.24,-3.906,4.028,36,12,Aikun
-0.387,0.83,1.637,10.193,-3.601,1.16,0.537,0.791,1.744,-2.258,-0.427,6.531,36,13,Aikun
-0.48,0.81,1.588,7.019,-2.625,-5.859,0.556,0.67,1.668,-6.714,5.737,14.832,36,14,Aikun
-0.413,0.792,1.62,6.531,-1.282,-5.371,0.458,0.828,1.759,17.212,16.968,17.09,36,15,Aikun
-0.512,0.729,1.611,4.822,-2.808,-10.864,0.485,0.755,1.765,-3.174,1.343,16.418,36,16,Aikun
-0.41,0.77,1.667,17.029,-7.263,-9.033,0.548,0.667,1.721,-2.136,9.46,21.301,36,17,Aikun
-0.441,0.786,1.673,10.986,2.075,-14.465,0.578,0.813,1.767,36.926,16.052,29.846,36,18,Aikun
-0.429,0.673,1.666,7.141,3.418,-22.4,0.524,0.96,1.734,5.249,2.93,20.264,36,19,Aikun
-0.655,0.705,1.636,34.241,-14.648,-27.344,0.544,0.787,1.77,-7.202,0.183,16.235,36,20,Aikun
-0.389,0.944,1.649,23.438,-3.357,-18.066,0.717,0.692,1.749,15.198,-1.099,21.423,36,21,Aikun
-0.475,0.891,1.652,2.38,24.719,-19.043,0.47,0.859,1.763,19.653,1.587,16.663,36,22,Aikun
-0.474,0.72,1.685,0.305,38.147,-22.644,0.544,0.771,1.768,14.832,-1.343,17.273,36,23,Aikun
-0.72,0.67,1.571,25.208,11.841,-31.86,0.594,0.746,1.718,18.066,3.906,18.433,36,24,Aikun
-0.372,0.873,1.666,34.424,13.611,-16.602,0.572,0.789,1.722,27.588,1.343,18.86,36,25,Aikun
-0.467,0.81,1.675,11.475,43.03,-16.113,0.54,0.769,1.777,19.165,-2.136,16.541,36,26,Aikun
-0.578,0.677,1.587,17.395,36.987,-16.479,0.617,0.711,1.784,14.893,-4.578,17.883,36,27,Aikun
-0.482,0.769,1.538,36.011,25.33,-7.141,0.718,0.688,1.717,23.804,-3.174,20.142,36,28,Aikun
-0.499,0.856,1.514,28.076,28.748,-3.662,0.515,0.821,1.767,22.461,-8.545,15.869,36,29,Aikun
-0.478,0.795,1.554,15.259,32.532,-5.127,0.674,0.665,1.786,14.038,-16.785,15.686,36,30,Aikun
-0.505,0.717,1.498,10.742,25.33,-12.878,0.685,0.677,1.686,18.494,-4.15,18.127,36,31,Aikun
-0.452,0.707,1.459,16.296,7.751,-12.512,0.577,0.777,1.678,27.405,0.0,17.029,36,32,Aikun
-0.542,0.76,1.506,22.4,1.343,-6.775,0.598,0.723,1.705,17.639,-12.878,12.634,36,33,Aikun
-0.442,0.74,1.502,15.137,-1.465,-4.028,0.607,0.641,1.708,12.329,-6.897,10.925,36,34,Aikun
-0.48,0.708,1.522,14.343,-3.113,-4.089,0.748,0.591,1.615,29.785,3.235,16.663,36,35,Aikun
-0.515,0.626,1.449,21.973,-19.47,-4.395,0.545,0.725,1.658,36.56,8.484,12.207,36,36,Aikun
-0.458,0.709,1.53,31.433,-22.4,2.258,0.609,0.675,1.669,15.015,-0.427,14.404,36,37,Aikun
-0.462,0.685,1.529,25.757,-21.179,-3.418,0.607,0.566,1.621,3.906,7.874,17.883,36,38,Aikun
-0.467,0.644,1.513,23.376,-24.048,-6.47,0.644,0.598,1.638,21.057,6.409,26.001,36,39,Aikun
-0.534,0.567,1.465,29.968,-36.072,-11.475,0.606,0.65,1.642,13.428,9.46,18.677,36,40,Aikun
-0.482,0.69,1.536,37.231,-25.146,-11.108,0.564,0.579,1.691,-2.808,7.324,23.193,36,41,Aikun
-0.407,0.684,1.508,21.118,-16.357,-10.437,0.586,0.438,1.603,-5.371,18.372,31.555,36,42,Aikun
-0.508,0.597,1.53,9.216,-12.939,-25.696,0.802,0.568,1.645,46.753,24.292,43.945,36,43,Aikun
-0.599,0.469,1.462,17.578,-31.006,-30.762,0.558,0.795,1.688,32.043,20.386,22.156,36,44,Aikun
-0.601,0.696,1.619,35.461,-11.108,-30.884,0.601,0.72,1.692,-7.935,0.305,31.677,36,45,Aikun
-0.468,0.725,1.503,17.883,-4.028,-19.531,0.698,0.448,1.6,-10.681,8.972,35.522,36,46,Aikun
-0.529,0.619,1.489,9.216,-0.854,-33.203,0.761,0.557,1.661,50.11,7.446,41.26,36,47,Aikun
-0.572,0.464,1.458,19.836,-13.062,-36.316,0.665,0.766,1.679,50.842,2.258,26.306,36,48,Aikun
-0.7,0.62,1.571,45.227,2.991,-31.067,0.655,0.689,1.656,11.414,-2.502,30.64,36,49,Aikun
-0.497,0.693,1.514,37.72,7.629,-16.296,0.797,0.512,1.642,25.33,-9.766,35.278,36,50,Aikun
-0.583,0.667,1.473,31.006,14.832,-24.658,0.805,0.596,1.604,51.331,-8.972,32.288,36,51,Aikun
-0.683,0.541,1.452,30.823,13.306,-27.588,0.78,0.675,1.593,45.227,-6.165,30.029,36,52,Aikun
-0.6,0.524,1.398,51.941,15.564,-18.738,0.731,0.565,1.574,26.489,-9.094,28.503,36,53,Aikun
-0.593,0.665,1.443,55.176,26.123,-11.414,0.805,0.471,1.532,35.339,-13.489,31.616,36,54,Aikun
-0.593,0.586,1.387,38.94,18.372,-15.381,0.822,0.506,1.504,43.335,-8.85,28.442,36,55,Aikun
-0.65,0.498,1.357,40.161,18.005,-13.0,0.768,0.509,1.506,31.372,-6.042,26.855,36,56,Aikun
-0.568,0.521,1.33,45.776,12.573,-10.62,0.833,0.416,1.495,21.973,-7.874,26.55,36,57,Aikun
-0.562,0.533,1.295,39.795,7.874,-8.118,0.798,0.395,1.474,22.888,-2.686,23.926,36,58,Aikun
-0.625,0.457,1.251,35.95,-1.16,-6.165,0.778,0.414,1.481,20.386,1.038,24.048,36,59,Aikun
-0.627,0.475,1.276,34.729,4.089,-12.085,0.793,0.382,1.509,10.376,6.287,22.339,36,60,Aikun
-0.531,0.483,1.251,26.794,-0.061,-11.353,0.761,0.376,1.504,4.639,10.559,23.254,36,61,Aikun
-0.566,0.427,1.271,17.761,-1.16,-14.587,0.817,0.39,1.53,3.906,7.08,23.315,36,62,Aikun
-0.676,0.392,1.271,17.7,-4.028,-10.193,0.826,0.398,1.528,-1.099,12.207,19.226,36,63,Aikun
-0.632,0.467,1.293,13.733,-6.653,-18.494,0.796,0.458,1.572,2.441,6.042,23.743,36,64,Aikun
-0.583,0.527,1.29,7.507,-6.592,-16.846,0.801,0.435,1.563,-8.423,-0.488,17.273,36,65,Aikun
-0.611,0.482,1.274,-3.418,-2.625,-14.16,0.82,0.382,1.581,-7.935,-3.967,17.517,36,66,Aikun
-0.669,0.441,1.263,-2.563,-5.066,-17.822,0.848,0.386,1.582,7.629,-5.92,14.648,36,67,Aikun
-0.659,0.475,1.297,-0.671,-2.258,-19.531,0.695,0.427,1.573,2.869,-4.15,11.108,36,68,Aikun
-0.593,0.575,1.352,-4.517,8.728,-10.681,0.772,0.361,1.575,0.427,-7.019,16.052,36,69,Aikun
-0.632,0.478,1.323,-10.193,7.507,-12.207,0.863,0.333,1.592,13.428,-0.916,11.841,36,70,Aikun
-0.65,0.424,1.356,-3.052,8.545,-14.893,0.8,0.412,1.564,21.606,5.981,15.198,36,71,Aikun
-0.614,0.411,1.354,5.554,7.141,-9.338,0.782,0.43,1.554,16.785,-0.366,13.611,36,72,Aikun
-0.576,0.453,1.38,9.399,5.432,-11.475,0.836,0.373,1.55,9.094,-7.568,13.0,36,73,Aikun
-0.6,0.418,1.34,10.864,6.409,-8.301,0.833,0.354,1.525,12.207,-5.554,14.038,36,74,Aikun
-0.656,0.398,1.335,13.977,10.925,-5.981,0.835,0.387,1.527,8.667,-5.92,14.587,36,75,Aikun
-0.593,0.447,1.33,15.198,4.211,-9.46,0.834,0.356,1.514,0.0,-3.052,18.616,36,76,Aikun
-0.614,0.448,1.32,12.451,7.813,-6.47,0.862,0.33,1.521,1.282,-4.395,15.442,36,77,Aikun
-0.652,0.387,1.31,9.644,3.723,-10.498,0.827,0.352,1.534,-0.061,-3.174,13.062,36,78,Aikun
-0.657,0.405,1.305,11.414,10.315,-9.705,0.807,0.327,1.53,-7.874,-6.165,12.817,36,79,Aikun
-0.6,0.459,1.283,8.057,5.676,-7.385,0.856,0.3,1.546,-7.751,-5.432,11.536,36,80,Aikun
-0.634,0.444,1.269,0.977,6.531,-11.536,0.873,0.291,1.54,-11.475,3.601,11.719,36,81,Aikun
-0.62,0.382,1.257,-2.808,6.287,-7.813,0.828,0.29,1.524,-11.841,8.972,12.329,36,82,Aikun
-0.579,0.402,1.271,-6.775,3.235,-8.545,0.797,0.313,1.497,-16.907,0.549,7.629,36,83,Aikun
-0.628,0.376,1.254,-12.817,-11.23,-6.348,0.828,0.288,1.488,-32.043,-1.892,7.935,36,84,Aikun
-0.562,0.351,1.234,-19.958,-18.066,-7.263,0.848,0.25,1.495,-34.485,2.563,4.395,36,85,Aikun
-0.594,0.382,1.234,-25.024,-14.282,-6.714,0.859,0.266,1.516,-42.664,0.671,3.601,36,86,Aikun
-0.669,0.436,1.262,-32.349,-5.31,-5.554,0.843,0.271,1.51,-47.974,11.169,4.7,36,87,Aikun
-0.623,0.435,1.277,-39.917,-12.634,-10.986,0.802,0.286,1.525,-41.199,15.93,10.193,36,88,Aikun
-0.649,0.391,1.321,-46.875,-19.47,-14.038,0.771,0.313,1.527,-39.734,21.667,1.221,36,89,Aikun
-0.654,0.34,1.313,-45.227,-28.381,-17.029,0.762,0.322,1.555,-38.147,22.461,3.784,36,90,Aikun
-0.586,0.392,1.328,-41.626,-24.475,-14.465,0.745,0.331,1.534,-36.987,28.442,4.333,36,91,Aikun
-0.575,0.431,1.354,-41.321,-23.56,-9.216,0.818,0.322,1.598,-33.142,27.039,9.521,36,92,Aikun
-0.591,0.409,1.377,-48.828,-33.02,-14.648,0.872,0.331,1.639,-28.503,26.245,3.113,36,93,Aikun
-0.602,0.362,1.397,-46.143,-43.274,-15.32,0.78,0.386,1.659,-26.428,21.545,6.714,36,94,Aikun
-0.661,0.43,1.448,-38.757,-24.902,-14.709,0.773,0.357,1.637,-32.41,11.047,9.705,36,95,Aikun
-0.671,0.479,1.456,-38.147,-26.428,-20.264,0.937,0.372,1.698,-19.958,2.014,15.137,36,96,Aikun
-0.649,0.434,1.479,-37.842,-28.198,-24.414,0.897,0.415,1.705,-13.55,-4.333,7.629,36,97,Aikun
-0.737,0.419,1.515,-24.658,-17.029,-15.442,0.81,0.427,1.722,-13.733,-17.456,19.958,36,98,Aikun
-0.751,0.49,1.516,-15.198,-9.277,-21.729,0.763,0.38,1.7,-4.517,-27.649,16.724,36,99,Aikun
-0.715,0.561,1.519,-8.179,5.737,-20.142,0.907,0.34,1.666,3.784,-32.288,15.015,36,100,Aikun
-0.691,0.462,1.525,-6.104,18.127,-21.423,0.841,0.365,1.7,18.982,-27.954,17.456,36,101,Aikun
-0.719,0.436,1.536,6.042,26.917,-24.17,0.786,0.33,1.729,19.958,-25.94,17.761,36,102,Aikun
-0.667,0.435,1.57,14.16,32.654,-18.494,0.74,0.292,1.688,25.024,-27.588,24.231,36,103,Aikun
-0.65,0.438,1.525,24.78,28.137,-22.339,0.914,0.281,1.627,34.973,-22.034,18.188,36,104,Aikun
-0.662,0.379,1.527,25.574,25.085,-22.644,0.823,0.375,1.661,47.485,-19.348,21.179,36,105,Aikun
-0.767,0.336,1.479,35.156,18.982,-18.616,0.834,0.336,1.69,37.781,-26.062,20.691,36,106,Aikun
-0.686,0.421,1.55,44.556,8.24,-27.222,0.85,0.301,1.668,40.894,-27.344,21.79,36,107,Aikun
-0.691,0.448,1.426,45.837,11.719,-32.227,0.961,0.309,1.607,48.035,-28.992,18.372,36,108,Aikun
-0.771,0.411,1.413,43.884,24.719,-22.278,0.862,0.344,1.613,46.265,-30.151,20.02,36,109,Aikun
-0.805,0.386,1.408,44.678,29.785,-24.292,0.842,0.309,1.628,44.434,-39.307,24.048,36,110,Aikun
-0.749,0.43,1.387,47.729,32.41,-22.522,0.869,0.246,1.542,43.579,-39.978,18.311,36,111,Aikun
