Time	COM	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(/s)	Angular velocity Y(/s)	Angular velocity Z(/s)	Angle X()	Angle Y()	Angle Z()	Magnetic field X(?t)	Magnetic field Y(?t)	Magnetic field Z(?t)	Temperature(?)	Pressure(Pa)	Height(m)	Longitude()	Latitude()	GPS ground speed(km)	GPS course()	GPS height(m)	Number of satellites()	Position location()	Horizontal position()	Vertical position()	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
02:54:19.261	COM3_115200	2000-0-0 4:45:37.145	0,276	-0,953	2,047	2,075	0,000	-0,366	-25,845	-9,783	-36,233	11,400	67,658	-52,142	39,70															
02:54:19.276	COM8_115200	2000-0-0 4:50:10.650	0,218	0,971	1,850	-1,282	-1,160	-0,183	28,504	-8,718	-156,275	-48,158	62,258	41,300	37,49															
02:54:19.292	COM3_115200	2000-0-0 4:45:37.165	0,278	-0,952	2,067	2,441	-1,526	-0,793	-25,785	-9,767	-36,238	11,400	67,658	-52,142	39,79															
02:54:19.292	COM8_115200	2000-0-0 4:50:10.670	0,229	0,964	1,851	-1,038	-1,099	-0,427	28,466	-8,707	-156,286	-48,158	62,258	41,300	37,39															
02:54:19.292	COM3_115200	2000-0-0 4:45:37.185	0,295	-0,943	2,052	1,648	-0,732	-0,854	-25,730	-9,772	-36,233	11,400	67,658	-52,142	39,70															
02:54:19.308	COM8_115200	2000-0-0 4:50:10.690	0,214	0,980	1,852	-0,366	-0,610	-1,099	28,455	-8,674	-156,297	-48,158	62,258	41,300	37,33															
02:54:19.323	COM3_115200	2000-0-0 4:45:37.205	0,278	-0,950	2,054	0,793	-0,366	-1,587	-25,697	-9,761	-36,255	11,400	67,658	-52,142	39,76															
02:54:19.339	COM8_115200	2000-0-0 4:50:10.710	0,217	0,973	1,849	-0,549	-1,160	-0,549	28,438	-8,652	-156,313	-48,158	62,258	41,300	37,33															
02:54:19.339	COM3_115200	2000-0-0 4:45:37.225	0,284	-0,947	2,055	1,770	-1,709	-0,732	-25,659	-9,761	-36,260	11,400	67,658	-52,142	39,85															
02:54:19.355	COM8_115200	2000-0-0 4:50:10.730	0,212	0,972	1,851	-1,038	-1,831	-0,793	28,416	-8,641	-156,335	-48,158	62,258	41,300	37,49															
02:54:19.370	COM3_115200	2000-0-0 4:45:37.245	0,291	-0,947	2,066	2,441	-1,587	-0,854	-25,609	-9,761	-36,255	11,400	67,658	-52,142	39,82															
02:54:19.370	COM8_115200	2000-0-0 4:50:10.750	0,220	0,974	1,851	-1,709	-2,075	-0,732	28,383	-8,641	-156,363	-48,158	62,258	41,300	37,30															
02:54:19.401	COM3_115200	2000-0-0 4:45:37.265	0,290	-0,927	2,055	1,343	-1,953	-1,160	-25,554	-9,772	-36,249	11,400	67,658	-52,142	39,76															
02:54:19.401	COM3_115200	2000-0-0 4:45:37.285	0,282	-0,939	2,062	1,221	-1,709	-0,366	-25,521	-9,783	-36,249	11,400	67,658	-52,142	39,79															
02:54:19.401	COM8_115200	2000-0-0 4:50:10.770	0,203	0,961	1,848	-0,671	-0,977	-0,610	28,361	-8,624	-156,385	-48,158	62,258	41,300	37,42															
02:54:19.448	COM8_115200	2000-0-0 4:50:10.790	0,212	0,967	1,851	-0,244	-0,549	-0,366	28,350	-8,602	-156,390	-48,158	62,258	41,300	37,39															
02:54:19.448	COM8_115200	2000-0-0 4:50:10.810	0,216	0,979	1,854	0,000	-0,549	0,061	28,339	-8,575	-156,390	-48,158	62,258	41,300	37,61															
02:54:19.448	COM3_115200	2000-0-0 4:45:37.305	0,288	-0,938	2,057	1,038	-1,709	-1,282	-25,488	-9,789	-36,249	11,400	67,658	-52,142	39,92															
02:54:19.448	COM3_115200	2000-0-0 4:45:37.325	0,296	-0,940	2,061	0,671	-1,831	-1,038	-25,455	-9,805	-36,249	11,400	67,658	-52,142	39,82															
02:54:19.480	COM8_115200	2000-0-0 4:50:10.830	0,220	0,970	1,854	0,061	-0,488	0,427	28,328	-8,553	-156,385	-48,158	62,258	41,300	37,42															
02:54:19.480	COM8_115200	2000-0-0 4:50:10.850	0,211	0,968	1,853	0,427	0,549	0,305	28,323	-8,525	-156,363	-48,158	62,258	41,300	37,33															
02:54:19.480	COM3_115200	2000-0-0 4:45:37.345	0,290	-0,944	2,057	0,549	-3,235	-1,282	-25,433	-9,827	-36,249	11,400	67,658	-52,142	39,88															
02:54:19.480	COM3_115200	2000-0-0 4:45:37.365	0,288	-0,933	2,055	0,244	-1,709	-0,549	-25,417	-9,844	-36,244	11,400	67,658	-52,142	39,82															
02:54:19.507	COM8_115200	2000-0-0 4:50:10.870	0,208	0,962	1,851	0,183	-0,122	0,305	28,323	-8,492	-156,352	-48,158	62,258	41,300	37,33															
02:54:19.525	COM3_115200	2000-0-0 4:45:37.385	0,283	-0,924	2,043	0,488	-0,549	-0,366	-25,395	-9,827	-36,238	11,400	67,658	-52,142	39,79															
02:54:19.526	COM3_115200	2000-0-0 4:45:37.405	0,284	-0,912	2,059	1,587	-2,808	0,549	-25,362	-9,838	-36,216	11,400	67,658	-52,142	39,76															
02:54:19.537	COM8_115200	2000-0-0 4:50:10.890	0,207	0,949	1,858	-0,854	-1,953	0,061	28,306	-8,481	-156,363	-48,158	62,258	41,300	37,30															
02:54:19.546	COM3_115200	2000-0-0 4:45:37.425	0,277	-0,911	2,042	0,427	-0,183	0,427	-25,329	-9,822	-36,194	11,400	67,658	-52,142	39,79															
02:54:19.549	COM8_115200	2000-0-0 4:50:10.910	0,209	0,947	1,860	-0,671	-2,747	0,854	28,284	-8,503	-156,368	-48,158	62,258	41,300	37,33															
02:54:19.549	COM8_115200	2000-0-0 4:50:10.930	0,208	0,963	1,863	-1,770	-4,700	0,854	28,251	-8,542	-156,385	-48,158	62,258	41,300	37,36															
02:54:19.565	COM3_115200	2000-0-0 4:45:37.445	0,270	-0,937	2,028	0,977	3,052	-0,183	-25,302	-9,761	-36,205	11,400	67,658	-52,142	39,85															
02:54:19.581	COM8_115200	2000-0-0 4:50:10.950	0,234	0,977	1,859	-0,122	-3,479	1,221	28,224	-8,591	-156,396	-48,158	62,258	41,300	37,39															
02:54:19.581	COM3_115200	2000-0-0 4:45:37.465	0,300	-0,956	2,046	0,977	4,028	-2,075	-25,269	-9,668	-36,260	11,400	67,658	-52,142	39,76															
02:54:19.596	COM3_115200	2000-0-0 4:45:37.485	0,313	-0,956	2,056	0,000	5,310	-2,808	-25,230	-9,586	-36,332	11,400	67,658	-52,142	39,85															
02:54:19.596	COM8_115200	2000-0-0 4:50:10.970	0,233	0,979	1,852	0,549	-5,249	2,808	28,224	-8,657	-156,396	-48,158	62,258	41,300	37,30															
02:54:19.612	COM8_115200	2000-0-0 4:50:10.990	0,230	0,999	1,844	2,197	-5,493	2,869	28,257	-8,751	-156,390	-48,158	62,258	41,300	37,49															
02:54:19.612	COM3_115200	2000-0-0 4:45:37.505	0,287	-0,985	2,058	1,221	3,540	-3,296	-25,203	-9,503	-36,436	11,400	67,658	-52,142	39,88															
02:54:19.643	COM8_115200	2000-0-0 4:50:11.010	0,222	0,984	1,842	0,854	-7,080	1,587	28,279	-8,855	-156,412	-48,158	62,258	41,300	37,42															
02:54:19.659	COM3_115200	2000-0-0 4:45:37.525	0,303	-0,971	2,071	1,831	2,380	-3,235	-25,148	-9,448	-36,513	11,400	67,658	-52,142	39,66															
02:54:19.659	COM8_115200	2000-0-0 4:50:11.030	0,222	1,000	1,847	0,000	-7,813	0,854	28,290	-8,959	-156,456	-48,158	62,258	41,300	37,36															
02:54:19.674	COM3_115200	2000-0-0 4:45:37.545	0,286	-0,966	2,067	2,258	0,244	-2,136	-25,087	-9,421	-36,573	11,400	67,658	-52,142	39,73															
02:54:19.674	COM3_115200	2000-0-0 4:45:37.565	0,297	-0,960	2,076	2,258	-1,099	-1,099	-25,027	-9,437	-36,595	11,400	67,658	-52,142	39,85															
02:54:19.674	COM8_115200	2000-0-0 4:50:11.050	0,220	1,005	1,841	-0,610	-8,057	0,671	28,290	-9,075	-156,522	-48,158	62,258	41,300	37,33															
