Time	COM	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(/s)	Angular velocity Y(/s)	Angular velocity Z(/s)	Angle X()	Angle Y()	Angle Z()	Magnetic field X(?t)	Magnetic field Y(?t)	Magnetic field Z(?t)	Temperature(?)	Pressure(Pa)	Height(m)	Longitude()	Latitude()	GPS ground speed(km)	GPS course()	GPS height(m)	Number of satellites()	Position location()	Horizontal position()	Vertical position()	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
03:31:56.927	COM8_115200	2000-0-0 5:27:47.450	0,440	0,864	1,697	-20,508	4,639	-27,161	3,192	-26,477	-41,907	-48,158	62,258	41,300	37,01															
03:31:56.934	COM3_115200	2000-0-0 5:23:19.905	0,276	-0,870	1,405	26,367	5,615	10,681	10,992	-17,556	172,469	11,400	67,658	-52,142	40,26															
03:31:56.934	COM8_115200	2000-0-0 5:27:47.470	0,358	0,900	1,703	-19,592	13,062	-24,780	3,323	-26,076	-42,451	-48,158	62,258	41,300	36,95															
03:31:56.966	COM3_115200	2000-0-0 5:23:19.925	0,169	-0,798	1,552	17,212	-3,601	10,681	10,915	-17,496	172,760	11,400	67,658	-52,142	40,39															
03:31:56.966	COM8_115200	2000-0-0 5:27:47.490	0,333	0,912	1,723	-24,902	2,747	-30,212	3,439	-25,741	-43,072	-48,158	62,258	41,300	36,86															
03:31:56.997	COM8_115200	2000-0-0 5:27:47.510	0,327	0,815	1,805	-20,630	1,465	-28,931	3,560	-25,510	-43,704	-48,158	62,258	41,300	36,98															
03:31:56.997	COM3_115200	2000-0-0 5:23:19.945	0,167	-0,748	1,586	24,048	-22,339	16,052	10,712	-17,737	173,095	11,400	67,658	-52,142	40,17															
03:31:56.997	COM3_115200	2000-0-0 5:23:19.965	0,218	-0,725	1,598	23,438	-25,146	10,498	10,673	-18,177	173,287	11,400	67,658	-52,142	40,39															
03:31:56.997	COM3_115200	2000-0-0 5:23:19.985	0,222	-0,752	1,449	22,583	-13,611	8,606	10,618	-18,441	173,441	11,400	67,658	-52,142	40,23															
03:31:57.012	COM8_115200	2000-0-0 5:27:47.530	0,468	0,796	1,796	-18,188	11,047	-24,048	3,669	-25,203	-44,264	-48,158	62,258	41,300	36,98															
03:31:57.028	COM8_115200	2000-0-0 5:27:47.550	0,349	0,925	1,602	-24,719	12,634	-25,269	3,702	-24,681	-44,725	-48,158	62,258	41,300	36,92															
03:31:57.028	COM3_115200	2000-0-0 5:23:20.005	0,109	-0,774	1,470	26,306	-13,672	7,751	10,607	-18,583	173,606	11,400	67,658	-52,142	40,39															
03:31:57.044	COM8_115200	2000-0-0 5:27:47.570	0,234	0,899	1,747	-24,841	10,315	-18,005	3,708	-24,219	-45,066	-48,158	62,258	41,300	37,05															
03:31:57.044	COM3_115200	2000-0-0 5:23:20.025	0,137	-0,745	1,511	26,001	-2,075	8,667	10,585	-18,633	173,809	11,400	67,658	-52,142	40,33															
03:31:57.059	COM8_115200	2000-0-0 5:27:47.590	0,380	0,868	1,794	-23,499	9,216	-13,428	3,620	-23,928	-45,396	-48,158	62,258	41,300	37,01															
03:31:57.075	COM3_115200	2000-0-0 5:23:20.045	0,196	-0,781	1,539	25,879	-5,310	5,493	10,596	-18,622	173,990	11,400	67,658	-52,142	40,17															
03:31:57.091	COM8_115200	2000-0-0 5:27:47.610	0,396	0,873	1,724	-23,132	12,878	-11,108	3,532	-23,527	-45,632	-48,158	62,258	41,300	36,98															
03:31:57.091	COM3_115200	2000-0-0 5:23:20.065	0,213	-0,821	1,496	22,644	0,610	3,174	10,591	-18,545	174,100	11,400	67,658	-52,142	40,26															
03:31:57.106	COM3_115200	2000-0-0 5:23:20.085	0,128	-0,858	1,487	26,001	8,057	2,808	10,580	-18,287	174,249	11,400	67,658	-52,142	40,26															
03:31:57.106	COM8_115200	2000-0-0 5:27:47.630	0,352	0,944	1,772	-20,691	20,081	-11,780	3,494	-22,978	-45,835	-48,158	62,258	41,300	37,05															
03:31:57.122	COM8_115200	2000-0-0 5:27:47.650	0,311	0,923	1,786	-23,499	17,029	-15,930	3,455	-22,423	-46,088	-48,158	62,258	41,300	36,98															
03:31:57.137	COM3_115200	2000-0-0 5:23:20.105	0,170	-0,869	1,526	27,527	8,789	2,808	10,624	-18,001	174,380	11,400	67,658	-52,142	40,23															
03:31:57.153	COM8_115200	2000-0-0 5:27:47.670	0,390	0,918	1,792	-20,874	20,264	-16,174	3,411	-21,896	-46,379	-48,158	62,258	41,300	36,98															
03:31:57.153	COM3_115200	2000-0-0 5:23:20.125	0,163	-0,850	1,564	27,161	6,592	-2,014	10,695	-17,715	174,452	11,400	67,658	-52,142	40,36															
03:31:57.169	COM8_115200	2000-0-0 5:27:47.690	0,392	0,913	1,769	-21,423	22,034	-14,404	3,373	-21,308	-46,626	-48,158	62,258	41,300	37,05															
03:31:57.169	COM3_115200	2000-0-0 5:23:20.145	0,193	-0,875	1,529	26,184	12,268	-4,578	10,756	-17,375	174,463	11,400	67,658	-52,142	40,36															
03:31:57.184	COM8_115200	2000-0-0 5:27:47.710	0,296	0,974	1,837	-18,494	22,278	-18,127	3,417	-20,676	-46,928	-48,158	62,258	41,300	37,11															
03:31:57.184	COM3_115200	2000-0-0 5:23:20.165	0,166	-0,898	1,543	28,198	15,198	-3,723	10,838	-16,946	174,468	11,400	67,658	-52,142	40,26															
03:31:57.200	COM3_115200	2000-0-0 5:23:20.185	0,185	-0,888	1,587	29,236	12,390	-0,183	10,920	-16,545	174,534	11,400	67,658	-52,142	40,33															
03:31:57.216	COM8_115200	2000-0-0 5:27:47.730	0,314	0,896	1,848	-22,278	12,634	-19,592	3,400	-20,215	-47,280	-48,158	62,258	41,300	37,11															
03:31:57.231	COM3_115200	2000-0-0 5:23:20.205	0,194	-0,848	1,612	27,527	8,057	-1,404	10,997	-16,227	174,595	11,400	67,658	-52,142	40,29															
03:31:57.231	COM8_115200	2000-0-0 5:27:47.750	0,353	0,908	1,828	-18,921	17,090	-17,151	3,417	-19,764	-47,615	-48,158	62,258	41,300	37,01															
03:31:57.247	COM8_115200	2000-0-0 5:27:47.770	0,355	0,934	1,803	-16,602	21,667	-14,832	3,444	-19,221	-47,856	-48,158	62,258	41,300	37,05															
03:31:57.247	COM3_115200	2000-0-0 5:23:20.225	0,217	-0,825	1,607	22,766	10,376	-6,653	11,041	-15,925	174,556	11,400	67,658	-52,142	40,20															
03:31:57.263	COM8_115200	2000-0-0 5:27:47.790	0,229	0,973	1,867	-18,433	13,733	-16,724	3,499	-18,710	-48,131	-48,158	62,258	41,300	36,92															
03:31:57.263	COM3_115200	2000-0-0 5:23:20.245	0,170	-0,897	1,573	21,240	23,621	-3,906	10,981	-15,392	174,562	11,400	67,658	-52,142	40,26															
03:31:57.278	COM8_115200	2000-0-0 5:27:47.810	0,302	0,878	1,905	-19,653	3,052	-17,151	3,488	-18,457	-48,450	-48,158	62,258	41,300	36,86															
03:31:57.294	COM3_115200	2000-0-0 5:23:20.265	0,184	-0,876	1,628	23,193	9,644	-1,770	10,964	-14,980	174,589	11,400	67,658	-52,142	40,23															
03:31:57.294	COM8_115200	2000-0-0 5:27:47.830	0,332	0,891	1,856	-18,188	7,751	-7,874	3,472	-18,210	-48,636	-48,158	62,258	41,300	36,95															
03:31:57.309	COM3_115200	2000-0-0 5:23:20.285	0,244	-0,842	1,662	20,752	2,380	-0,977	10,926	-14,788	174,611	11,400	67,658	-52,142	40,33															
03:31:57.356	COM8_115200	2000-0-0 5:27:47.850	0,325	1,014	1,863	-14,099	17,578	-9,155	3,488	-17,781	-48,724	-48,158	62,258	41,300	36,86															
03:31:57.356	COM8_115200	2000-0-0 5:27:47.870	0,219	0,975	1,904	-20,508	0,549	-14,648	3,483	-17,485	-48,922	-48,158	62,258	41,300	37,05															
03:31:57.356	COM3_115200	2000-0-0 5:23:20.305	0,214	-0,867	1,634	15,259	5,127	-3,967	10,811	-14,606	174,573	11,400	67,658	-52,142	40,33															
03:31:57.356	COM3_115200	2000-0-0 5:23:20.325	0,167	-0,911	1,618	14,954	7,446	-3,357	10,646	-14,337	174,529	11,400	67,658	-52,142	40,29															
03:31:57.372	COM8_115200	2000-0-0 5:27:47.890	0,281	0,938	1,899	-18,372	-4,272	-17,761	3,483	-17,424	-49,241	-48,158	62,258	41,300	37,14															
03:31:57.372	COM3_115200	2000-0-0 5:23:20.345	0,201	-0,905	1,629	17,456	4,578	3,296	10,497	-14,117	174,578	11,400	67,658	-52,142	40,14															
03:31:57.403	COM8_115200	2000-0-0 5:27:47.910	0,278	0,948	1,865	-17,456	-2,991	-9,094	3,494	-17,342	-49,455	-48,158	62,258	41,300	37,05															
03:31:57.403	COM8_115200	2000-0-0 5:27:47.930	0,288	0,970	1,878	-16,541	2,258	-11,292	3,505	-17,210	-49,603	-48,158	62,258	41,300	36,98															
03:31:57.419	COM3_115200	2000-0-0 5:23:20.365	0,243	-0,870	1,672	19,470	-6,104	4,517	10,393	-14,084	174,666	11,400	67,658	-52,142	40,39															
03:31:57.419	COM3_115200	2000-0-0 5:23:20.385	0,189	-0,871	1,700	16,663	-10,803	-2,136	10,289	-14,167	174,661	11,400	67,658	-52,142	40,26															
03:31:57.419	COM8_115200	2000-0-0 5:27:47.950	0,239	0,963	1,909	-19,897	-3,784	-17,578	3,521	-17,139	-49,905	-48,158	62,258	41,300	37,08															
03:31:57.419	COM3_115200	2000-0-0 5:23:20.405	0,251	-0,923	1,641	13,611	3,418	-1,831	10,135	-14,123	174,589	11,400	67,658	-52,142	40,39															
03:31:57.450	COM8_115200	2000-0-0 5:27:47.970	0,258	0,935	1,914	-15,564	0,061	-15,076	3,565	-17,029	-50,235	-48,158	62,258	41,300	37,01															
03:31:57.466	COM3_115200	2000-0-0 5:23:20.425	0,240	-0,932	1,615	18,494	-1,038	0,427	10,003	-13,991	174,578	11,400	67,658	-52,142	40,26															
03:31:57.466	COM3_115200	2000-0-0 5:23:20.445	0,263	-0,902	1,694	21,667	-10,681	3,357	9,959	-14,030	174,617	11,400	67,658	-52,142	40,29															
03:31:57.466	COM8_115200	2000-0-0 5:27:47.990	0,188	0,914	1,914	-14,404	1,343	-1,953	3,604	-16,859	-50,334	-48,158	62,258	41,300	36,95															
03:31:57.481	COM3_115200	2000-0-0 5:23:20.465	0,269	-0,910	1,730	21,973	-20,996	-0,610	9,954	-14,282	174,606	11,400	67,658	-52,142	40,26															
03:31:57.497	COM8_115200	2000-0-0 5:27:48.010	0,319	0,952	1,919	-14,587	3,235	1,099	3,560	-16,677	-50,240	-48,158	62,258	41,300	37,01															
03:31:57.497	COM8_115200	2000-0-0 5:27:48.030	0,208	0,961	1,952	-21,057	-4,822	-0,427	3,466	-16,573	-50,180	-48,158	62,258	41,300	36,95															
03:31:57.497	COM3_115200	2000-0-0 5:23:20.485	0,284	-0,938	1,708	19,470	-24,475	-6,042	9,948	-14,667	174,430	11,400	67,658	-52,142	40,33															
03:31:57.528	COM3_115200	2000-0-0 5:23:20.505	0,236	-0,944	1,684	22,217	-24,170	-5,005	9,943	-14,991	174,254	11,400	67,658	-52,142	40,33															
03:31:57.528	COM8_115200	2000-0-0 5:27:48.050	0,236	0,923	1,927	-18,799	2,441	2,563	3,334	-16,490	-50,131	-48,158	62,258	41,300	36,95															
03:31:57.544	COM8_115200	2000-0-0 5:27:48.070	0,260	0,984	1,911	-14,343	13,367	5,249	3,268	-16,183	-49,988	-48,158	62,258	41,300	37,05															
03:31:57.544	COM3_115200	2000-0-0 5:23:20.525	0,234	-0,897	1,728	23,743	-33,569	-4,578	10,014	-15,480	174,073	11,400	67,658	-52,142	40,26															
03:31:57.559	COM8_115200	2000-0-0 5:27:48.090	0,176	1,055	1,946	-16,418	18,433	0,305	3,224	-15,710	-49,867	-48,158	62,258	41,300	37,05															
03:31:57.559	COM3_115200	2000-0-0 5:23:20.545	0,181	-0,887	1,755	20,264	-42,480	-10,132	10,069	-16,139	173,798	11,400	67,658	-52,142	40,20															
03:31:57.575	COM8_115200	2000-0-0 5:27:48.110	0,244	1,000	1,966	-18,677	17,456	-5,798	3,164	-15,271	-49,889	-48,158	62,258	41,300	36,92															
03:31:57.590	COM3_115200	2000-0-0 5:23:20.565	0,226	-0,896	1,683	15,198	-32,104	-10,437	10,058	-16,749	173,458	11,400	67,658	-52,142	40,23															
03:31:57.606	COM3_115200	2000-0-0 5:23:20.585	0,174	-0,899	1,679	18,982	-23,865	-5,981	10,014	-17,111	173,254	11,400	67,658	-52,142	40,29															
03:31:57.606	COM8_115200	2000-0-0 5:27:48.130	0,213	0,957	1,994	-11,292	29,175	-6,165	3,186	-14,645	-49,949	-48,158	62,258	41,300	37,01															
03:31:57.622	COM8_115200	2000-0-0 5:27:48.150	0,314	0,971	2,007	-11,414	35,461	-2,380	3,230	-13,870	-49,911	-48,158	62,258	41,300	37,08															
03:31:57.637	COM3_115200	2000-0-0 5:23:20.605	0,199	-0,904	1,726	20,935	-19,836	-2,197	10,003	-17,397	173,167	11,400	67,658	-52,142	40,39															
03:31:57.637	COM3_115200	2000-0-0 5:23:20.625	0,184	-0,931	1,721	19,531	-17,822	-3,357	9,976	-17,633	173,101	11,400	67,658	-52,142	40,36															
03:31:57.653	COM8_115200	2000-0-0 5:27:48.170	0,245	1,019	2,044	-13,184	30,579	-3,357	3,274	-13,085	-49,856	-48,158	62,258	41,300	36,98															
03:31:57.669	COM3_115200	2000-0-0 5:23:20.645	0,195	-0,953	1,698	19,348	-10,925	-5,798	9,948	-17,776	172,996	11,400	67,658	-52,142	40,39															
03:31:57.669	COM8_115200	2000-0-0 5:27:48.190	0,293	0,970	2,059	-13,672	19,592	-5,859	3,285	-12,541	-49,867	-48,158	62,258	41,300	36,92															
03:31:57.688	COM8_115200	2000-0-0 5:27:48.210	0,319	0,975	2,052	-9,766	19,287	-5,371	3,351	-12,079	-49,894	-48,158	62,258	41,300	37,08															
03:31:57.701	COM3_115200	2000-0-0 5:23:20.665	0,192	-0,964	1,697	19,958	-1,160	-2,197	9,899	-17,715	172,969	11,400	67,658	-52,142	40,29															
03:31:57.701	COM3_115200	2000-0-0 5:23:20.685	0,165	-0,959	1,740	22,217	0,977	-0,122	9,866	-17,567	173,024	11,400	67,658	-52,142	40,33															
03:31:57.701	COM8_115200	2000-0-0 5:27:48.230	0,226	1,012	2,061	-9,827	11,292	-6,348	3,472	-11,684	-49,927	-48,158	62,258	41,300	36,98															
03:31:57.748	COM8_115200	2000-0-0 5:27:48.250	0,267	0,971	2,067	-10,132	7,996	-8,118	3,543	-11,426	-49,988	-48,158	62,258	41,300	37,05															
03:31:57.748	COM8_115200	2000-0-0 5:27:48.270	0,267	0,938	2,040	-8,606	5,188	-6,714	3,642	-11,234	-50,065	-48,158	62,258	41,300	36,98															
03:31:57.748	COM3_115200	2000-0-0 5:23:20.705	0,186	-0,948	1,774	20,569	2,258	-1,465	9,827	-17,402	173,079	11,400	67,658	-52,142	40,36															
03:31:57.748	COM3_115200	2000-0-0 5:23:20.725	0,226	-0,932	1,749	15,076	7,996	-1,953	9,717	-17,177	173,106	11,400	67,658	-52,142	40,14															
03:31:57.763	COM8_115200	2000-0-0 5:27:48.290	0,271	0,963	2,041	-5,981	7,446	-5,005	3,796	-11,041	-50,109	-48,158	62,258	41,300	37,05															
03:31:57.763	COM3_115200	2000-0-0 5:23:20.745	0,220	-0,939	1,738	13,245	17,212	1,160	9,520	-16,787	173,199	11,400	67,658	-52,142	40,33															
03:31:57.779	COM3_115200	2000-0-0 5:23:20.765	0,188	-0,921	1,784	12,146	18,982	2,075	9,289	-16,304	173,348	11,400	67,658	-52,142	40,33															
03:31:57.795	COM8_115200	2000-0-0 5:27:48.310	0,218	0,965	2,057	-6,409	3,479	-3,540	3,950	-10,860	-50,120	-48,158	62,258	41,300	37,08															
03:31:57.811	COM3_115200	2000-0-0 5:23:20.785	0,223	-0,910	1,785	6,897	21,606	-0,610	8,998	-15,787	173,469	11,400	67,658	-52,142	40,23															
03:31:57.811	COM8_115200	2000-0-0 5:27:48.330	0,286	0,950	2,061	-5,554	0,183	-1,831	4,087	-10,783	-50,092	-48,158	62,258	41,300	36,92															
03:31:57.826	COM3_115200	2000-0-0 5:23:20.805	0,211	-0,934	1,762	4,272	23,132	-3,357	8,641	-15,211	173,535	11,400	67,658	-52,142	40,23															
03:31:57.826	COM8_115200	2000-0-0 5:27:48.350	0,292	0,971	2,062	-2,563	-1,221	-1,038	4,268	-10,717	-50,043	-48,158	62,258	41,300	37,01															
03:31:57.842	COM8_115200	2000-0-0 5:27:48.370	0,203	1,004	2,052	-3,601	-7,385	-1,160	4,471	-10,745	-49,999	-48,158	62,258	41,300	37,11															
03:31:57.842	COM3_115200	2000-0-0 5:23:20.825	0,196	-0,941	1,800	4,089	20,874	-1,526	8,284	-14,661	173,578	11,400	67,658	-52,142	40,39															
03:31:57.873	COM8_115200	2000-0-0 5:27:48.390	0,230	0,992	2,042	-4,028	-11,475	-1,160	4,642	-10,898	-49,977	-48,158	62,258	41,300	37,11															
03:31:57.873	COM8_115200	2000-0-0 5:27:48.410	0,243	0,978	2,044	-0,916	-8,850	-0,244	4,850	-11,019	-49,938	-48,158	62,258	41,300	37,01															
03:31:57.873	COM3_115200	2000-0-0 5:23:20.845	0,223	-0,947	1,803	1,587	20,752	0,793	7,894	-14,161	173,661	11,400	67,658	-52,142	40,20															
03:31:57.889	COM3_115200	2000-0-0 5:23:20.865	0,244	-0,956	1,794	0,183	19,226	2,747	7,454	-13,661	173,787	11,400	67,658	-52,142	40,23															
03:31:57.904	COM8_115200	2000-0-0 5:27:48.430	0,269	1,011	2,045	-0,122	-8,240	-0,732	5,098	-11,129	-49,894	-48,158	62,258	41,300	37,01															
03:31:57.904	COM3_115200	2000-0-0 5:23:20.885	0,235	-0,957	1,815	0,183	14,771	3,845	7,015	-13,250	173,908	11,400	67,658	-52,142	40,26															
03:31:57.931	COM3_115200	2000-0-0 5:23:20.905	0,234	-0,953	1,818	-0,366	10,254	3,601	6,575	-12,953	174,012	11,400	67,658	-52,142	40,29															
03:31:57.934	COM8_115200	2000-0-0 5:27:48.450	0,193	1,008	2,029	-2,502	-9,705	-3,601	5,334	-11,223	-49,905	-48,158	62,258	41,300	37,05															
03:31:57.950	COM8_115200	2000-0-0 5:27:48.470	0,243	0,963	2,028	-1,160	-8,057	-3,784	5,543	-11,327	-49,938	-48,158	62,258	41,300	36,98															
03:31:57.955	COM3_115200	2000-0-0 5:23:20.925	0,240	-0,952	1,803	-0,366	7,996	3,479	6,136	-12,700	174,117	11,400	67,658	-52,142	40,23															
03:31:57.966	COM8_115200	2000-0-0 5:27:48.490	0,238	0,968	2,017	0,122	-5,737	0,549	5,790	-11,376	-49,916	-48,158	62,258	41,300	36,95															
03:31:57.966	COM3_115200	2000-0-0 5:23:20.945	0,243	-0,937	1,808	-0,610	5,310	3,723	5,707	-12,508	174,205	11,400	67,658	-52,142	40,33															
03:31:57.982	COM8_115200	2000-0-0 5:27:48.510	0,251	0,979	2,024	1,282	-0,671	1,404	6,042	-11,354	-49,834	-48,158	62,258	41,300	36,98															
03:31:57.982	COM3_115200	2000-0-0 5:23:20.965	0,232	-0,946	1,800	-0,366	4,883	5,005	5,273	-12,338	174,309	11,400	67,658	-52,142	40,26															
03:31:57.998	COM8_115200	2000-0-0 5:27:48.530	0,213	0,978	2,016	-1,648	-1,465	0,061	6,273	-11,310	-49,774	-48,158	62,258	41,300	36,95															
03:31:57.998	COM3_115200	2000-0-0 5:23:20.985	0,193	-0,952	1,810	0,732	-0,854	3,906	4,867	-12,250	174,397	11,400	67,658	-52,142	40,36															
03:31:58.044	COM8_115200	2000-0-0 5:27:48.550	0,255	0,965	2,037	1,465	3,906	-0,610	6,520	-11,206	-49,730	-48,158	62,258	41,300	37,08															
03:31:58.044	COM8_115200	2000-0-0 5:27:48.570	0,236	0,978	2,037	2,808	5,249	0,000	6,801	-11,036	-49,669	-48,158	62,258	41,300	37,01															
03:31:58.060	COM3_115200	2000-0-0 5:23:21.005	0,224	-0,935	1,807	0,610	-3,845	1,404	4,488	-12,239	174,441	11,400	67,658	-52,142	40,42															
03:31:58.060	COM3_115200	2000-0-0 5:23:21.025	0,249	-0,935	1,792	-0,244	-2,014	-0,854	4,109	-12,211	174,430	11,400	67,658	-52,142	40,42															
03:31:58.076	COM8_115200	2000-0-0 5:27:48.590	0,251	0,971	2,025	3,113	6,226	3,174	7,053	-10,871	-49,554	-48,158	62,258	41,300	36,95															
03:31:58.076	COM8_115200	2000-0-0 5:27:48.610	0,219	0,977	2,035	2,747	7,202	4,761	7,311	-10,673	-49,395	-48,158	62,258	41,300	36,98															
03:31:58.091	COM3_115200	2000-0-0 5:23:21.045	0,228	-0,937	1,786	0,549	-2,075	-0,671	3,735	-12,173	174,408	11,400	67,658	-52,142	40,26															
03:31:58.138	COM3_115200	2000-0-0 5:23:21.065	0,211	-0,945	1,792	0,854	-3,662	0,732	3,378	-12,162	174,408	11,400	67,658	-52,142	40,20															
03:31:58.138	COM3_115200	2000-0-0 5:23:21.085	0,225	-0,947	1,788	0,366	-2,930	-0,977	3,027	-12,167	174,397	11,400	67,658	-52,142	40,29															
03:31:58.138	COM3_115200	2000-0-0 5:23:21.105	0,233	-0,955	1,769	-0,549	-1,282	-1,587	2,659	-12,134	174,359	11,400	67,658	-52,142	40,26															
03:31:58.138	COM8_115200	2000-0-0 5:27:48.630	0,256	0,973	2,042	3,052	7,568	4,700	7,564	-10,475	-49,219	-48,158	62,258	41,300	37,05															
03:31:58.138	COM8_115200	2000-0-0 5:27:48.650	0,262	0,988	2,043	3,357	7,996	4,395	7,828	-10,272	-49,048	-48,158	62,258	41,300	37,14															
03:31:58.154	COM8_115200	2000-0-0 5:27:48.670	0,259	0,998	2,029	4,578	10,742	3,723	8,091	-10,042	-48,873	-48,158	62,258	41,300	36,92															
03:31:58.169	COM8_115200	2000-0-0 5:27:48.690	0,209	1,007	2,034	1,465	3,601	1,709	8,350	-9,855	-48,735	-48,158	62,258	41,300	37,17															
03:31:58.169	COM3_115200	2000-0-0 5:23:21.125	0,216	-0,962	1,779	1,648	-3,540	0,061	2,313	-12,107	174,348	11,400	67,658	-52,142	40,33															
03:31:58.169	COM3_115200	2000-0-0 5:23:21.145	0,210	-0,956	1,802	2,136	-4,089	1,160	1,994	-12,123	174,364	11,400	67,658	-52,142	40,36															
03:31:58.185	COM3_115200	2000-0-0 5:23:21.165	0,210	-0,939	1,792	0,000	-3,052	-2,075	1,659	-12,123	174,348	11,400	67,658	-52,142	40,26															
03:31:58.201	COM8_115200	2000-0-0 5:27:48.710	0,269	0,978	2,043	2,930	1,892	-1,770	8,591	-9,767	-48,680	-48,158	62,258	41,300	37,01															
03:31:58.201	COM8_115200	2000-0-0 5:27:48.730	0,256	0,972	2,036	4,272	2,625	-1,953	8,877	-9,657	-48,653	-48,158	62,258	41,300	36,98															
03:31:58.216	COM3_115200	2000-0-0 5:23:21.185	0,229	-0,934	1,762	-3,296	3,296	-2,136	1,274	-12,025	174,304	11,400	67,658	-52,142	40,26															
03:31:58.216	COM8_115200	2000-0-0 5:27:48.750	0,230	0,961	2,037	5,554	2,258	1,343	9,179	-9,564	-48,593	-48,158	62,258	41,300	36,95															
03:31:58.216	COM3_115200	2000-0-0 5:23:21.205	0,227	-0,933	1,761	-3,113	7,202	0,671	0,868	-11,838	174,287	11,400	67,658	-52,142	40,33															
03:31:58.248	COM3_115200	2000-0-0 5:23:21.225	0,202	-0,940	1,792	-1,953	4,395	3,479	0,467	-11,646	174,348	11,400	67,658	-52,142	40,36															
03:31:58.248	COM8_115200	2000-0-0 5:27:48.770	0,233	0,952	2,028	6,470	2,991	5,432	9,476	-9,481	-48,444	-48,158	62,258	41,300	36,98															
03:31:58.263	COM3_115200	2000-0-0 5:23:21.245	0,216	-0,936	1,814	-2,563	2,686	1,099	0,077	-11,514	174,391	11,400	67,658	-52,142	40,33															
03:31:58.279	COM8_115200	2000-0-0 5:27:48.790	0,266	0,971	2,017	6,104	4,456	7,141	9,772	-9,377	-48,241	-48,158	62,258	41,300	37,01															
03:31:58.279	COM8_115200	2000-0-0 5:27:48.810	0,273	0,976	2,016	5,615	4,089	6,958	10,052	-9,267	-48,027	-48,158	62,258	41,300	37,14															
03:31:58.294	COM3_115200	2000-0-0 5:23:21.265	0,236	-0,937	1,760	-4,761	3,540	-1,038	-0,319	-11,398	174,364	11,400	67,658	-52,142	40,20															
03:31:58.294	COM3_115200	2000-0-0 5:23:21.285	0,201	-0,953	1,744	-2,441	3,479	0,000	-0,714	-11,255	174,348	11,400	67,658	-52,142	40,36															
03:31:58.310	COM8_115200	2000-0-0 5:27:48.830	0,248	0,964	2,012	7,446	5,310	8,057	10,344	-9,157	-47,796	-48,158	62,258	41,300	37,01															
03:31:58.326	COM8_115200	2000-0-0 5:27:48.850	0,246	0,969	1,987	7,813	8,545	10,254	10,640	-9,014	-47,521	-48,158	62,258	41,300	37,14															
03:31:58.326	COM3_115200	2000-0-0 5:23:21.305	0,194	-0,951	1,784	-1,282	3,235	3,418	-1,077	-11,107	174,391	11,400	67,658	-52,142	40,29															
03:31:58.341	COM3_115200	2000-0-0 5:23:21.325	0,216	-0,937	1,785	-0,610	0,000	2,136	-1,423	-11,025	174,441	11,400	67,658	-52,142	40,26															
03:31:58.357	COM8_115200	2000-0-0 5:27:48.870	0,273	0,995	1,987	8,240	10,620	7,935	10,953	-8,811	-47,247	-48,158	62,258	41,300	36,95															
03:31:58.357	COM3_115200	2000-0-0 5:23:21.345	0,215	-0,936	1,746	0,000	0,244	-0,061	-1,747	-10,959	174,446	11,400	67,658	-52,142	40,36															
03:31:58.372	COM8_115200	2000-0-0 5:27:48.890	0,277	0,982	1,983	7,629	10,620	4,761	11,261	-8,586	-47,027	-48,158	62,258	41,300	37,11															
03:31:58.388	COM3_115200	2000-0-0 5:23:21.365	0,181	-0,944	1,728	1,343	2,808	2,380	-2,049	-10,849	174,457	11,400	67,658	-52,142	40,17															
03:31:58.404	COM8_115200	2000-0-0 5:27:48.910	0,264	0,960	1,980	8,179	11,414	3,784	11,569	-8,372	-46,851	-48,158	62,258	41,300	36,95															
03:31:58.404	COM8_115200	2000-0-0 5:27:48.930	0,247	0,979	1,981	7,996	8,667	3,967	11,893	-8,163	-46,681	-48,158	62,258	41,300	37,08															
03:31:58.419	COM3_115200	2000-0-0 5:23:21.385	0,227	-0,928	1,758	3,235	1,709	2,808	-2,313	-10,756	174,512	11,400	67,658	-52,142	40,42															
03:31:58.435	COM8_115200	2000-0-0 5:27:48.950	0,287	0,959	1,979	6,592	9,216	4,883	12,173	-7,987	-46,489	-48,158	62,258	41,300	36,95															
03:31:58.451	COM8_115200	2000-0-0 5:27:48.970	0,300	0,978	1,971	6,348	10,132	5,859	12,442	-7,795	-46,274	-48,158	62,258	41,300	36,86															
03:31:58.451	COM3_115200	2000-0-0 5:23:21.405	0,218	-0,914	1,758	1,770	2,686	0,427	-2,576	-10,651	174,540	11,400	67,658	-52,142	40,23															
03:31:58.451	COM3_115200	2000-0-0 5:23:21.425	0,229	-0,919	1,721	0,000	9,583	-0,122	-2,867	-10,464	174,518	11,400	67,658	-52,142	40,17															
03:31:58.482	COM8_115200	2000-0-0 5:27:48.990	0,261	0,971	1,973	6,714	8,240	6,165	12,717	-7,625	-46,060	-48,158	62,258	41,300	37,08															
03:31:58.482	COM3_115200	2000-0-0 5:23:21.445	0,185	-0,942	1,726	2,686	7,629	1,892	-3,131	-10,228	174,507	11,400	67,658	-52,142	40,23															
03:31:58.482	COM8_115200	2000-0-0 5:27:49.010	0,271	0,988	1,971	5,310	4,395	6,226	12,980	-7,531	-45,851	-48,158	62,258	41,300	36,98															
