Time	COM	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(/s)	Angular velocity Y(/s)	Angular velocity Z(/s)	Angle X()	Angle Y()	Angle Z()	Magnetic field X(?t)	Magnetic field Y(?t)	Magnetic field Z(?t)	Temperature(?)	Pressure(Pa)	Height(m)	Longitude()	Latitude()	GPS ground speed(km)	GPS course()	GPS height(m)	Number of satellites()	Position location()	Horizontal position()	Vertical position()	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
04:02:56.041	COM8_115200	2000-0-0 5:58:41.600	0,497	0,822	1,706	-3,906	1,953	-0,549	25,076	-15,309	72,301	-48,158	62,258	41,300	35,09															
04:02:56.042	COM8_115200	2000-0-0 5:58:41.620	0,512	0,823	1,709	-2,930	3,418	-0,305	25,010	-15,249	72,318	-48,158	62,258	41,300	35,12															
04:02:56.043	COM8_115200	2000-0-0 5:58:41.640	0,496	0,821	1,730	-2,319	2,258	-0,610	24,966	-15,189	72,334	-48,158	62,258	41,300	35,28															
04:02:56.047	COM3_115200	2000-0-0 5:54:19.395	-0,442	0,876	1,778	-3,296	0,061	-0,488	25,615	12,936	-34,151	16,275	-20,383	-5,175	38,50															
04:02:56.066	COM3_115200	2000-0-0 5:54:19.415	-0,444	0,880	1,777	-2,258	-1,038	-0,244	25,565	12,925	-34,162	16,250	-20,433	-5,142	38,43															
04:02:56.071	COM8_115200	2000-0-0 5:58:41.660	0,495	0,820	1,727	-3,113	1,648	-0,366	24,917	-15,145	72,345	-48,158	62,258	41,300	35,25															
04:02:56.072	COM8_115200	2000-0-0 5:58:41.680	0,517	0,820	1,713	-2,380	0,977	-0,061	24,868	-15,117	72,350	-48,158	62,258	41,300	35,18															
04:02:56.092	COM8_115200	2000-0-0 5:58:41.700	0,489	0,820	1,726	-1,892	0,000	0,427	24,835	-15,106	72,361	-48,158	62,258	41,300	35,06															
04:02:56.093	COM3_115200	2000-0-0 5:54:19.435	-0,426	0,882	1,782	-1,892	-1,038	0,427	25,538	12,909	-34,167	16,283	-20,442	-5,133	38,37															
04:02:56.107	COM3_115200	2000-0-0 5:54:19.455	-0,441	0,874	1,783	-1,526	-1,038	-0,366	25,510	12,887	-34,173	16,333	-20,425	-5,200	38,37															
04:02:56.109	COM8_115200	2000-0-0 5:58:41.720	0,514	0,808	1,722	-1,526	0,000	0,916	24,796	-15,106	72,378	-48,158	62,258	41,300	35,15															
04:02:56.126	COM3_115200	2000-0-0 5:54:19.475	-0,440	0,875	1,783	-0,366	-1,770	-2,197	25,494	12,870	-34,211	16,308	-20,458	-5,392	38,37															
04:02:56.138	COM8_115200	2000-0-0 5:58:41.740	0,478	0,813	1,728	-0,427	-1,099	0,549	24,791	-15,112	72,383	-48,158	62,258	41,300	35,22															
04:02:56.147	COM3_115200	2000-0-0 5:54:19.495	-0,459	0,879	1,782	0,305	-2,014	-2,502	25,488	12,859	-34,277	16,225	-20,492	-5,475	38,31															
04:02:56.168	COM8_115200	2000-0-0 5:58:41.760	0,504	0,821	1,718	-0,732	-1,587	0,671	24,791	-15,139	72,383	-48,158	62,258	41,300	35,22															
04:02:56.172	COM3_115200	2000-0-0 5:54:19.515	-0,435	0,877	1,784	0,732	-1,160	-1,465	25,505	12,849	-34,321	16,317	-20,533	-5,558	38,31															
04:02:56.201	COM8_115200	2000-0-0 5:58:41.780	0,511	0,825	1,703	-0,671	-1,526	1,343	24,780	-15,172	72,394	-48,158	62,258	41,300	35,15															
04:02:56.202	COM8_115200	2000-0-0 5:58:41.800	0,506	0,834	1,713	1,282	-1,343	1,221	24,791	-15,194	72,411	-48,158	62,258	41,300	35,09															
04:02:56.208	COM3_115200	2000-0-0 5:54:19.535	-0,443	0,880	1,778	1,282	-1,587	-1,770	25,527	12,838	-34,360	16,417	-20,483	-5,550	38,43															
04:02:56.211	COM8_115200	2000-0-0 5:58:41.820	0,511	0,836	1,720	1,221	-2,686	1,160	24,829	-15,244	72,411	-48,158	62,258	41,300	35,18															
04:02:56.212	COM3_115200	2000-0-0 5:54:19.555	-0,484	0,896	1,765	1,892	-2,014	-3,052	25,554	12,821	-34,426	16,450	-20,458	-5,558	38,43															
04:02:56.232	COM8_115200	2000-0-0 5:58:41.840	0,516	0,831	1,703	-0,549	-2,808	2,319	24,835	-15,304	72,422	-48,158	62,258	41,300	35,15															
04:02:56.240	COM3_115200	2000-0-0 5:54:19.575	-0,446	0,896	1,771	2,380	-0,610	-1,709	25,598	12,827	-34,481	16,467	-20,433	-5,483	38,37															
04:02:56.249	COM3_115200	2000-0-0 5:54:19.595	-0,464	0,890	1,774	1,953	-1,038	-1,221	25,642	12,816	-34,514	16,492	-20,433	-5,433	38,24															
04:02:56.254	COM8_115200	2000-0-0 5:58:41.860	0,521	0,813	1,684	0,671	-2,319	2,319	24,840	-15,359	72,444	-48,158	62,258	41,300	35,15															
04:02:56.271	COM8_115200	2000-0-0 5:58:41.880	0,486	0,822	1,705	1,770	-2,075	0,793	24,879	-15,397	72,455	-48,158	62,258	41,300	35,00															
04:02:56.275	COM3_115200	2000-0-0 5:54:19.615	-0,465	0,887	1,758	0,916	-0,854	-3,174	25,670	12,821	-34,563	16,567	-20,408	-5,200	38,31															
04:02:56.286	COM3_115200	2000-0-0 5:54:19.635	-0,435	0,888	1,763	0,732	-0,305	-2,014	25,686	12,832	-34,618	16,675	-20,458	-5,192	38,37															
04:02:56.301	COM8_115200	2000-0-0 5:58:41.900	0,503	0,821	1,698	-0,427	-2,075	-0,427	24,906	-15,430	72,438	-48,158	62,258	41,300	35,18															
04:02:56.311	COM8_115200	2000-0-0 5:58:41.920	0,518	0,811	1,673	-1,770	-1,831	-1,526	24,890	-15,452	72,405	-48,158	62,258	41,300	35,15															
04:02:56.323	COM3_115200	2000-0-0 5:54:19.655	-0,453	0,878	1,763	-0,122	-0,488	-0,183	25,697	12,832	-34,634	16,800	-20,517	-5,233	38,37															
04:02:56.327	COM3_115200	2000-0-0 5:54:19.675	-0,449	0,869	1,753	-1,099	-1,221	-0,549	25,692	12,821	-34,651	16,833	-20,475	-5,117	38,24															
04:02:56.331	COM8_115200	2000-0-0 5:58:41.940	0,507	0,814	1,682	-0,610	-0,488	-3,113	24,895	-15,441	72,350	-48,158	62,258	41,300	35,34															
04:02:56.347	COM3_115200	2000-0-0 5:54:19.695	-0,459	0,871	1,751	-2,686	-1,404	-1,404	25,648	12,810	-34,684	16,892	-20,450	-5,133	38,37															
04:02:56.349	COM8_115200	2000-0-0 5:58:41.960	0,500	0,816	1,700	-1,953	-0,732	-4,333	24,901	-15,414	72,274	-48,158	62,258	41,300	35,28															
04:02:56.364	COM3_115200	2000-0-0 5:54:19.715	-0,449	0,866	1,761	-4,028	-0,610	-1,282	25,582	12,810	-34,722	16,950	-20,375	-5,250	38,31															
04:02:56.372	COM8_115200	2000-0-0 5:58:41.980	0,499	0,808	1,702	-5,859	-2,258	-3,479	24,846	-15,414	72,180	-48,158	62,258	41,300	35,28															
04:02:56.387	COM3_115200	2000-0-0 5:54:19.735	-0,436	0,845	1,772	-5,127	0,549	-1,709	25,494	12,816	-34,744	16,958	-20,317	-5,233	38,37															
04:02:56.394	COM8_115200	2000-0-0 5:58:42.000	0,511	0,804	1,695	-5,798	-2,136	-2,319	24,752	-15,419	72,114	-48,158	62,258	41,300	35,15															
04:02:56.409	COM3_115200	2000-0-0 5:54:19.755	-0,427	0,841	1,777	-6,653	1,221	-5,432	25,367	12,870	-34,805	16,950	-20,233	-5,367	38,31															
04:02:56.412	COM8_115200	2000-0-0 5:58:42.020	0,478	0,795	1,735	-5,737	-4,272	-1,099	24,664	-15,458	72,059	-48,158	62,258	41,300	35,22															
04:02:56.426	COM3_115200	2000-0-0 5:54:19.775	-0,458	0,823	1,782	-7,080	2,869	-9,460	25,208	12,986	-34,931	17,025	-20,233	-5,533	38,24															
04:02:56.430	COM8_115200	2000-0-0 5:58:42.040	0,468	0,786	1,760	-8,484	-7,019	2,258	24,532	-15,562	72,026	-48,158	62,258	41,300	35,28															
04:02:56.446	COM3_115200	2000-0-0 5:54:19.795	-0,431	0,834	1,801	-6,592	5,737	-11,719	25,043	13,151	-35,096	17,133	-20,283	-5,683	38,37															
04:02:56.453	COM8_115200	2000-0-0 5:58:42.060	0,457	0,760	1,763	-13,489	-13,611	9,766	24,302	-15,809	72,054	-48,158	62,258	41,300	35,15															
04:02:56.468	COM3_115200	2000-0-0 5:54:19.815	-0,417	0,821	1,835	-8,911	14,709	-14,526	24,862	13,447	-35,239	17,225	-20,217	-5,817	38,37															
04:02:56.473	COM8_115200	2000-0-0 5:58:42.080	0,494	0,786	1,753	-10,986	-12,756	14,648	24,027	-16,139	72,197	-48,158	62,258	41,300	35,12															
04:02:56.487	COM3_115200	2000-0-0 5:54:19.835	-0,368	0,810	1,852	-13,550	28,381	-24,536	24,593	13,997	-35,431	17,467	-20,117	-5,950	38,37															
04:02:56.494	COM8_115200	2000-0-0 5:58:42.100	0,420	0,805	1,827	-12,207	-30,518	18,250	23,785	-16,666	72,318	-48,158	62,258	41,300	35,15															
04:02:56.510	COM3_115200	2000-0-0 5:54:19.855	-0,457	0,779	1,863	-16,235	43,152	-35,400	24,219	14,919	-35,717	17,733	-20,017	-6,083	38,43															
04:02:56.538	COM8_115200	2000-0-0 5:58:42.120	0,429	0,782	1,870	-23,193	-49,011	23,926	23,406	-17,578	72,372	-48,158	62,258	41,300	35,25															
04:02:56.541	COM8_115200	2000-0-0 5:58:42.140	0,493	0,761	1,800	-28,198	-52,795	29,114	22,830	-18,699	72,482	-48,158	62,258	41,300	35,25															
04:02:56.545	COM3_115200	2000-0-0 5:54:19.875	-0,580	0,860	1,844	-11,658	46,326	-33,142	23,868	15,980	-36,019	18,217	-19,867	-6,000	38,31															
04:02:56.569	COM8_115200	2000-0-0 5:58:42.160	0,571	0,778	1,693	-22,949	-44,861	27,161	22,231	-19,737	72,680	-48,158	62,258	41,300	35,00															
04:02:56.572	COM3_115200	2000-0-0 5:54:19.895	-0,369	0,803	1,921	-17,822	70,923	-29,053	23,571	17,298	-36,079	18,842	-19,642	-6,025	38,31															
04:02:56.577	COM3_115200	2000-0-0 5:54:19.915	-0,479	0,744	1,908	-24,170	83,679	-36,560	23,137	18,962	-36,019	19,417	-19,417	-6,025	38,18															
04:02:56.609	COM3_115200	2000-0-0 5:54:19.935	-0,492	0,649	1,828	-21,118	75,134	-52,979	22,588	20,726	-36,288	20,058	-19,208	-6,083	38,37															
04:02:56.624	COM8_115200	2000-0-0 5:58:42.180	0,419	0,863	1,752	-24,353	-37,048	24,597	21,742	-20,594	72,894	-48,158	62,258	41,300	35,15															
04:02:56.625	COM8_115200	2000-0-0 5:58:42.200	0,751	0,708	1,886	-27,771	-63,782	19,348	21,237	-21,621	72,916	-48,158	62,258	41,300	35,25															
04:02:56.627	COM3_115200	2000-0-0 5:54:19.955	-0,838	0,802	1,862	1,953	72,693	-47,729	22,242	22,247	-36,799	20,792	-18,892	-5,783	38,43															
04:02:56.629	COM3_115200	2000-0-0 5:54:19.975	-0,547	0,957	1,795	-5,188	101,807	-53,528	22,236	24,269	-36,760	21,592	-18,483	-5,575	38,18															
04:02:56.635	COM8_115200	2000-0-0 5:58:42.220	0,416	0,604	1,771	-28,503	-20,691	19,897	20,627	-22,363	73,191	-48,158	62,258	41,300	35,09															
04:02:56.637	COM8_115200	2000-0-0 5:58:42.240	0,556	0,840	1,662	-14,404	-11,475	23,926	20,182	-22,742	73,553	-48,158	62,258	41,300	35,18															
04:02:56.646	COM3_115200	2000-0-0 5:54:19.995	0,264	0,589	1,983	1,892	21,362	-51,453	22,088	25,642	-37,189	22,408	-18,175	-5,108	38,31															
04:02:56.663	COM8_115200	2000-0-0 5:58:42.260	0,462	0,876	1,642	-17,212	1,831	14,160	19,803	-22,791	73,911	-48,158	62,258	41,300	35,22															
04:02:56.668	COM3_115200	2000-0-0 5:54:20.015	-0,847	0,717	1,721	20,569	24,597	-32,410	22,165	26,153	-37,661	23,317	-17,842	-4,433	38,43															
04:02:56.679	COM8_115200	2000-0-0 5:58:42.280	0,328	0,719	1,772	-24,353	21,667	9,460	19,330	-22,462	74,493	-48,158	62,258	41,300	35,15															
04:02:56.689	COM3_115200	2000-0-0 5:54:20.035	-0,746	0,746	1,655	39,856	-18,433	-58,044	22,209	26,208	-39,045	24,117	-17,467	-3,800	38,43															
04:02:56.692	COM8_115200	2000-0-0 5:58:42.300	0,729	0,702	1,765	1,709	35,156	25,269	19,045	-22,083	75,015	-48,158	62,258	41,300	35,18															
04:02:56.706	COM3_115200	2000-0-0 5:54:20.055	-0,411	0,934	1,875	35,889	20,264	-19,287	22,780	26,406	-39,721	25,133	-16,983	-3,158	38,43															
04:02:56.711	COM8_115200	2000-0-0 5:58:42.320	0,469	0,936	1,729	13,428	47,974	24,658	18,990	-21,248	75,894	-48,158	62,258	41,300	35,41															
04:02:56.732	COM8_115200	2000-0-0 5:58:42.340	0,615	0,947	1,825	6,409	30,151	16,968	19,034	-20,632	76,503	-48,158	62,258	41,300	35,22															
04:02:56.742	COM3_115200	2000-0-0 5:54:20.075	-0,627	0,757	1,792	30,457	14,893	-22,339	23,269	26,669	-39,930	26,117	-16,583	-2,417	38,50															
04:02:56.746	COM3_115200	2000-0-0 5:54:20.095	-0,603	0,769	1,755	46,997	-10,071	-36,987	23,835	26,823	-40,589	26,883	-16,175	-1,675	38,37															
04:02:56.752	COM8_115200	2000-0-0 5:58:42.360	0,528	0,730	1,895	-0,916	36,255	16,907	18,907	-20,034	77,075	-48,158	62,258	41,300	35,25															
04:02:56.766	COM3_115200	2000-0-0 5:54:20.115	-0,756	0,743	1,588	59,082	-17,517	-19,043	24,500	26,559	-41,385	27,617	-15,675	-0,750	38,31															
04:02:56.773	COM8_115200	2000-0-0 5:58:42.380	0,616	0,700	1,761	30,273	46,875	18,616	19,050	-19,308	77,739	-48,158	62,258	41,300	35,28															
04:02:56.788	COM3_115200	2000-0-0 5:54:20.135	-0,465	0,868	1,802	64,087	-14,771	-2,869	25,714	26,219	-41,627	28,283	-15,250	0,358	38,43															
04:02:56.796	COM8_115200	2000-0-0 5:58:42.400	0,547	0,844	1,730	36,987	46,997	13,245	19,649	-18,474	78,420	-48,158	62,258	41,300	35,22															
04:02:56.807	COM3_115200	2000-0-0 5:54:20.155	-0,571	0,726	1,733	57,678	-5,005	-7,874	26,741	25,955	-41,852	28,908	-14,817	1,542	38,24															
04:02:56.814	COM8_115200	2000-0-0 5:58:42.420	0,563	0,798	1,844	34,851	35,156	16,235	20,325	-17,831	78,942	-48,158	62,258	41,300	35,03															
04:02:56.827	COM3_115200	2000-0-0 5:54:20.175	-0,581	0,662	1,640	62,500	-12,878	-13,000	27,790	25,851	-42,166	29,325	-14,350	2,667	38,37															
04:02:56.832	COM8_115200	2000-0-0 5:58:42.440	0,512	0,666	1,846	29,480	32,288	19,409	20,808	-17,303	79,514	-48,158	62,258	41,300	35,12															
04:02:56.847	COM3_115200	2000-0-0 5:54:20.195	-0,736	0,685	1,562	75,623	-12,268	-6,287	28,922	25,521	-42,506	29,750	-13,808	3,825	38,37															
04:02:56.855	COM8_115200	2000-0-0 5:58:42.460	0,657	0,637	1,752	52,490	37,109	20,447	21,434	-16,765	80,206	-48,158	62,258	41,300	35,22															
04:02:56.871	COM8_115200	2000-0-0 5:58:42.480	0,570	0,844	1,768	61,890	25,024	24,780	22,511	-16,359	80,925	-48,158	62,258	41,300	35,22															
04:02:56.880	COM3_115200	2000-0-0 5:54:20.215	-0,396	0,772	1,690	64,514	-8,057	-10,315	30,179	25,422	-42,726	30,108	-13,400	5,075	38,43															
04:02:56.918	COM8_115200	2000-0-0 5:58:42.500	0,541	0,729	1,790	41,016	10,559	21,179	23,297	-16,249	81,491	-48,158	62,258	41,300	35,03															
04:02:56.920	COM8_115200	2000-0-0 5:58:42.520	0,578	0,631	1,775	48,401	-6,226	28,015	24,060	-16,452	81,931	-48,158	62,258	41,300	35,22															
04:02:56.921	COM3_115200	2000-0-0 5:54:20.235	-0,572	0,740	1,566	65,491	13,306	-2,441	31,328	25,411	-42,808	30,425	-12,933	6,683	38,31															
04:02:56.935	COM3_115200	2000-0-0 5:54:20.255	-0,493	0,668	1,566	59,753	3,906	-20,508	32,415	25,609	-42,940	30,650	-12,417	8,342	38,43															
04:02:56.937	COM3_115200	2000-0-0 5:54:20.275	-0,632	0,553	1,492	63,049	2,197	-16,968	33,272	25,746	-43,374	30,983	-11,825	9,883	38,37															
04:02:56.942	COM8_115200	2000-0-0 5:58:42.540	0,705	0,632	1,692	63,416	-9,216	25,696	24,999	-16,798	82,392	-48,158	62,258	41,300	35,28															
04:02:56.946	COM3_115200	2000-0-0 5:54:20.295	-0,599	0,749	1,590	66,650	16,235	-17,456	34,453	26,153	-43,347	31,358	-11,158	11,375	38,31															
04:02:56.952	COM8_115200	2000-0-0 5:58:42.560	0,618	0,736	1,700	59,326	-11,475	26,428	26,098	-17,238	82,886	-48,158	62,258	41,300	35,12															
04:02:56.965	COM3_115200	2000-0-0 5:54:20.315	-0,578	0,722	1,510	50,842	19,470	-20,203	35,332	26,565	-43,550	31,675	-10,533	12,933	38,43															
04:02:56.980	COM8_115200	2000-0-0 5:58:42.580	0,655	0,707	1,662	50,110	-18,616	29,602	27,010	-17,770	83,249	-48,158	62,258	41,300	35,28															
04:02:56.985	COM3_115200	2000-0-0 5:54:20.335	-0,566	0,640	1,463	50,171	22,217	-29,968	36,096	27,158	-43,748	32,033	-9,800	14,442	38,43															
04:02:57.002	COM8_115200	2000-0-0 5:58:42.600	0,664	0,617	1,617	45,837	-24,658	26,611	27,757	-18,397	83,551	-48,158	62,258	41,300	35,22															
04:02:57.006	COM3_115200	2000-0-0 5:54:20.355	-0,597	0,609	1,421	45,593	21,912	-30,884	36,799	27,812	-43,967	32,408	-8,983	16,192	38,24															
04:02:57.018	COM8_115200	2000-0-0 5:58:42.620	0,708	0,628	1,610	49,133	-21,729	31,189	28,564	-19,122	83,886	-48,158	62,258	41,300	35,28															
04:02:57.028	COM3_115200	2000-0-0 5:54:20.375	-0,618	0,655	1,470	46,814	36,072	-28,809	37,529	28,537	-44,066	32,850	-8,158	17,850	38,37															
04:02:57.036	COM8_115200	2000-0-0 5:58:42.640	0,668	0,690	1,601	49,500	-20,630	31,555	29,383	-19,770	84,232	-48,158	62,258	41,300	35,28															
04:02:57.045	COM3_115200	2000-0-0 5:54:20.395	-0,566	0,569	1,458	33,325	28,015	-30,396	38,051	29,262	-44,264	33,283	-7,308	19,383	38,31															
04:02:57.052	COM8_115200	2000-0-0 5:58:42.660	0,685	0,643	1,580	35,645	-17,090	27,161	29,965	-20,358	84,567	-48,158	62,258	41,300	35,28															
04:02:57.066	COM3_115200	2000-0-0 5:54:20.415	-0,595	0,511	1,420	38,818	15,747	-33,386	38,513	29,905	-44,517	33,675	-6,358	20,933	38,43															
04:02:57.084	COM3_115200	2000-0-0 5:54:20.435	-0,687	0,565	1,374	42,542	25,146	-24,475	39,012	30,399	-44,736	34,142	-5,433	22,283	38,37															
04:02:57.097	COM8_115200	2000-0-0 5:58:42.680	0,630	0,553	1,536	30,762	-8,057	26,855	30,366	-20,841	84,968	-48,158	62,258	41,300	35,18															
04:02:57.114	COM3_115200	2000-0-0 5:54:20.455	-0,558	0,577	1,429	29,053	19,104	-31,067	39,391	31,014	-44,984	34,617	-4,558	23,658	38,18															
04:02:57.120	COM8_115200	2000-0-0 5:58:42.700	0,667	0,609	1,536	38,757	-4,395	28,442	30,872	-21,220	85,375	-48,158	62,258	41,300	35,15															
04:02:57.121	COM8_115200	2000-0-0 5:58:42.720	0,704	0,633	1,547	36,621	4,333	23,560	31,311	-21,423	85,842	-48,158	62,258	41,300	35,18															
04:02:57.127	COM3_115200	2000-0-0 5:54:20.475	-0,592	0,489	1,377	33,325	13,000	-24,353	39,677	31,470	-45,247	35,133	-3,650	24,975	38,18															
04:02:57.145	COM3_115200	2000-0-0 5:54:20.495	-0,660	0,462	1,327	37,354	14,282	-9,705	40,100	31,701	-45,374	35,567	-2,808	26,042	38,37															
04:02:57.164	COM3_115200	2000-0-0 5:54:20.515	-0,634	0,528	1,304	33,264	1,770	-24,475	40,463	31,943	-45,681	35,925	-1,892	26,983	38,24															
04:02:57.175	COM8_115200	2000-0-0 5:58:42.740	0,688	0,600	1,536	26,123	8,240	20,508	31,591	-21,522	86,358	-48,158	62,258	41,300	35,22															
04:02:57.180	COM8_115200	2000-0-0 5:58:42.760	0,693	0,578	1,539	29,053	10,437	22,705	31,866	-21,616	86,858	-48,158	62,258	41,300	35,28															
04:02:57.187	COM3_115200	2000-0-0 5:54:20.535	-0,583	0,525	1,365	28,381	2,991	-16,479	40,677	32,146	-45,967	36,250	-1,075	28,050	38,37															
04:02:57.205	COM3_115200	2000-0-0 5:54:20.555	-0,641	0,439	1,354	23,926	2,930	-12,207	40,776	32,261	-46,263	36,575	-0,342	29,042	38,31															
04:02:57.210	COM8_115200	2000-0-0 5:58:42.780	0,729	0,594	1,548	32,959	11,475	20,020	32,179	-21,632	87,330	-48,158	62,258	41,300	35,28															
04:02:57.221	COM8_115200	2000-0-0 5:58:42.800	0,718	0,583	1,522	25,879	15,259	15,442	32,426	-21,577	87,841	-48,158	62,258	41,300	35,15															
04:02:57.225	COM8_115200	2000-0-0 5:58:42.820	0,676	0,546	1,556	21,179	19,226	20,996	32,569	-21,522	88,407	-48,158	62,258	41,300	35,31															
04:02:57.250	COM3_115200	2000-0-0 5:54:20.575	-0,734	0,451	1,307	32,776	-9,277	-10,620	40,908	32,190	-46,631	36,925	0,375	29,933	38,31															
04:02:57.261	COM8_115200	2000-0-0 5:58:42.840	0,736	0,554	1,554	25,818	23,071	20,874	32,701	-21,368	88,967	-48,158	62,258	41,300	35,22															
04:02:57.277	COM3_115200	2000-0-0 5:54:20.595	-0,614	0,572	1,365	22,522	-9,277	-12,634	41,039	32,151	-46,928	37,317	1,100	30,667	38,43															
04:02:57.289	COM8_115200	2000-0-0 5:58:42.860	0,758	0,583	1,545	26,855	23,315	11,658	32,871	-21,116	89,522	-48,158	62,258	41,300	35,28															
04:02:57.302	COM3_115200	2000-0-0 5:54:20.615	-0,636	0,474	1,338	15,015	-4,761	-12,878	40,919	32,119	-47,302	37,708	1,725	31,258	38,31															
04:02:57.324	COM8_115200	2000-0-0 5:58:42.880	0,721	0,577	1,556	19,531	18,005	14,404	33,030	-20,962	90,011	-48,158	62,258	41,300	35,15															
