Time	COM	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(/s)	Angular velocity Y(/s)	Angular velocity Z(/s)	Angle X()	Angle Y()	Angle Z()	Magnetic field X(?t)	Magnetic field Y(?t)	Magnetic field Z(?t)	Temperature(?)	Pressure(Pa)	Height(m)	Longitude()	Latitude()	GPS ground speed(km)	GPS course()	GPS height(m)	Number of satellites()	Position location()	Horizontal position()	Vertical position()	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
21:20:16.789	COM3	2000-0-0 16:24:11.595	0,933	-0,528	1,823	43,823	27,588	78,369	6,356	-30,471	-109,232	3,875	72,433	31,550	41,05															
21:20:16.817	COM3	2000-0-0 16:24:11.615	0,676	-0,571	1,881	46,570	32,776	69,458	6,202	-29,982	-107,518	3,875	72,433	31,550	41,11															
21:20:16.820	COM8	2000-0-0 16:21:53.835	0,712	0,512	2,231	-5,920	41,260	-91,431	9,893	-15,095	-131,858				38,84															
21:20:16.823	COM8	2000-0-0 16:21:53.855	0,664	0,530	2,245	-4,944	53,833	-87,769	10,217	-13,909	-133,522				38,81															
21:20:16.828	COM3	2000-0-0 16:24:11.635	0,749	-0,505	1,925	44,373	37,170	69,519	6,015	-29,295	-105,837	3,875	72,433	31,550	41,02															
21:20:16.842	COM8	2000-0-0 16:21:53.875	0,563	0,569	2,290	-2,014	57,312	-84,961	10,530	-12,552	-135,066				38,75															
21:20:16.850	COM3	2000-0-0 16:24:11.655	0,882	-0,447	1,958	42,664	37,781	65,308	5,916	-28,647	-104,293	3,875	72,433	31,550	41,15															
21:20:16.865	COM8	2000-0-0 16:21:53.895	0,596	0,598	2,248	-4,333	46,265	-81,116	10,783	-11,321	-136,544				38,69															
21:20:16.874	COM3	2000-0-0 16:24:11.675	0,696	-0,582	1,939	35,156	42,786	59,937	5,740	-27,856	-102,859	3,875	72,433	31,550	41,15															
21:20:16.880	COM8	2000-0-0 16:21:53.915	0,563	0,636	2,256	-3,174	35,461	-79,224	10,992	-10,327	-137,994				38,72															
21:20:16.894	COM3	2000-0-0 16:24:11.695	0,686	-0,611	1,936	33,752	35,278	58,838	5,532	-27,153	-101,486	3,875	72,433	31,550	41,15															
21:20:16.908	COM8	2000-0-0 16:21:53.935	0,570	0,682	2,276	-6,592	24,841	-77,454	11,151	-9,536	-139,449				38,69															
21:20:16.913	COM3	2000-0-0 16:24:11.715	0,673	-0,552	1,945	35,767	34,424	56,885	5,400	-26,532	-100,173	3,875	72,433	31,550	41,15															
21:20:16.929	COM3	2000-0-0 16:24:11.735	0,707	-0,563	1,966	34,546	37,781	53,406	5,273	-25,823	-98,915	3,875	72,433	31,550	41,11															
21:20:16.935	COM8	2000-0-0 16:21:53.955	0,551	0,702	2,335	-5,310	11,292	-77,454	11,305	-8,998	-140,933				38,69															
21:20:16.947	COM8	2000-0-0 16:21:53.975	0,500	0,647	2,334	-1,465	9,033	-74,585	11,492	-8,575	-142,416				38,81															
21:20:16.950	COM3	2000-0-0 16:24:11.755	0,616	-0,553	2,030	30,518	47,974	51,208	5,164	-24,972	-97,740	3,875	72,433	31,550	41,15															
21:20:16.960	COM8	2000-0-0 16:21:53.995	0,450	0,684	2,330	-0,427	7,019	-72,205	11,700	-8,190	-143,839				38,81															
21:20:16.969	COM3	2000-0-0 16:24:11.775	0,733	-0,544	2,040	29,419	60,791	44,434	5,054	-23,912	-96,636	3,875	72,433	31,550	41,21															
21:20:16.984	COM8	2000-0-0 16:21:54.015	0,483	0,705	2,307	-0,732	0,427	-70,190	11,909	-7,916	-145,239				38,75															
21:20:16.989	COM3	2000-0-0 16:24:11.795	0,662	-0,626	2,015	22,522	73,242	41,321	4,922	-22,527	-95,658	3,875	72,433	31,550	41,08															
21:20:17.000	COM8	2000-0-0 16:21:54.035	0,489	0,737	2,351	2,014	-5,188	-67,505	12,156	-7,751	-146,613				38,75															
21:20:17.009	COM3	2000-0-0 16:24:11.815	0,693	-0,724	2,129	23,743	56,702	42,542	4,702	-21,297	-94,675	3,875	72,433	31,550	41,15															
21:20:17.024	COM8	2000-0-0 16:21:54.055	0,392	0,790	2,350	0,366	-6,226	-64,270	12,382	-7,657	-147,936				38,69															
21:20:17.040	COM8	2000-0-0 16:21:54.075	0,419	0,793	2,300	2,014	-4,578	-62,317	12,601	-7,537	-149,216				38,75															
21:20:17.045	COM3	2000-0-0 16:24:11.835	0,566	-0,660	2,156	17,151	71,045	42,908	4,482	-20,072	-93,724	3,875	72,433	31,550	41,11															
21:20:17.048	COM3	2000-0-0 16:24:11.855	0,558	-0,633	2,110	13,916	95,764	37,537	4,197	-18,408	-92,807	3,875	72,433	31,550	41,24															
21:20:17.072	COM8	2000-0-0 16:21:54.095	0,461	0,758	2,374	1,953	0,916	-62,378	12,854	-7,344	-150,469				38,75															
21:20:17.079	COM3	2000-0-0 16:24:11.875	0,716	-0,674	2,130	9,766	108,032	37,964	3,878	-16,331	-91,945	3,875	72,433	31,550	41,18															
21:20:17.082	COM8	2000-0-0 16:21:54.115	0,411	0,787	2,368	-0,061	9,460	-57,434	13,068	-7,015	-151,628				38,78															
21:20:17.110	COM3	2000-0-0 16:24:11.895	0,602	-0,798	2,308	8,911	83,496	43,335	3,549	-14,491	-91,066	3,875	72,433	31,550	41,15															
21:20:17.112	COM3	2000-0-0 16:24:11.915	0,610	-0,736	2,339	6,714	61,096	47,852	3,197	-13,228	-90,121	3,875	72,433	31,550	41,02															
21:20:17.115	COM8	2000-0-0 16:21:54.135	0,369	0,922	2,330	1,526	3,418	-57,556	13,277	-6,691	-152,726				38,72															
21:20:17.137	COM3	2000-0-0 16:24:11.935	0,511	-0,732	2,213	4,089	64,087	47,607	2,823	-12,074	-89,203	3,875	72,433	31,550	41,11															
21:20:17.138	COM8	2000-0-0 16:21:54.155	0,330	0,963	2,321	1,587	-6,226	-66,406	13,497	-6,487	-153,979				38,78															
21:20:17.140	COM8	2000-0-0 16:21:54.175	0,405	0,864	2,427	0,610	-16,052	-76,172	13,733	-6,422	-155,468				38,75															
21:20:17.148	COM3	2000-0-0 16:24:11.955	0,592	-0,752	2,206	5,005	65,918	48,157	2,461	-10,838	-88,270	3,875	72,433	31,550	41,08															
21:20:17.162	COM8	2000-0-0 16:21:54.195	0,205	0,820	2,365	-3,723	-14,404	-74,524	13,931	-6,394	-157,050				38,78															
21:20:17.175	COM3	2000-0-0 16:24:11.975	0,499	-0,795	2,298	6,714	60,181	51,086	2,153	-9,673	-87,330	3,875	72,433	31,550	41,08															
21:20:17.189	COM8	2000-0-0 16:21:54.215	0,270	0,780	2,322	1,404	-12,878	-75,195	14,145	-6,268	-158,560				38,75															
21:20:17.195	COM3	2000-0-0 16:24:11.995	0,576	-0,704	2,328	3,296	62,927	50,598	1,840	-8,547	-86,369	3,875	72,433	31,550	41,15															
21:20:17.208	COM3	2000-0-0 16:24:12.015	0,451	-0,758	2,330	-2,441	61,768	48,157	1,450	-7,361	-85,490	3,875	72,433	31,550	41,08															
21:20:17.209	COM8	2000-0-0 16:21:54.235	0,245	0,882	2,313	0,061	-18,921	-74,646	14,376	-6,262	-160,115				38,78															
21:20:17.222	COM8	2000-0-0 16:21:54.255	0,307	0,839	2,289	-2,136	-13,977	-71,045	14,579	-6,235	-161,625				38,75															
21:20:17.226	COM3	2000-0-0 16:24:12.035	0,395	-0,826	2,343	-3,906	46,448	49,622	1,005	-6,460	-84,600	3,875	72,433	31,550	41,15															
21:20:17.240	COM8	2000-0-0 16:21:54.275	0,285	0,834	2,344	-3,540	-17,334	-63,965	14,766	-6,306	-163,048				38,69															
21:20:17.260	COM8	2000-0-0 16:21:54.295	0,294	0,849	2,365	5,005	-14,221	-55,481	15,002	-6,323	-164,290				38,75															
21:20:17.269	COM3	2000-0-0 16:24:12.055	0,385	-0,725	2,250	-2,197	50,293	47,791	0,610	-5,587	-83,749	3,875	72,433	31,550	41,08															
21:20:17.270	COM3	2000-0-0 16:24:12.075	0,372	-0,692	2,295	-2,625	66,711	38,635	0,264	-4,455	-83,035	3,875	72,433	31,550	41,15															
21:20:17.284	COM8	2000-0-0 16:21:54.315	0,236	0,801	2,302	8,118	-7,141	-46,021	15,260	-6,202	-165,311				38,75															
21:20:17.293	COM3	2000-0-0 16:24:12.095	0,374	-0,772	2,349	-4,700	59,875	34,546	-0,082	-3,241	-82,474	3,875	72,433	31,550	41,02															
21:20:17.302	COM8	2000-0-0 16:21:54.335	0,223	0,906	2,283	6,775	-11,658	-44,861	15,551	-6,163	-166,223				38,75															
21:20:17.313	COM3	2000-0-0 16:24:12.115	0,249	-0,792	2,316	0,000	40,039	33,997	-0,368	-2,395	-81,958	3,875	72,433	31,550	41,05															
21:20:17.330	COM3	2000-0-0 16:24:12.135	0,414	-0,746	2,207	5,615	49,744	31,738	-0,549	-1,566	-81,464	3,875	72,433	31,550	41,08															
21:20:17.334	COM8	2000-0-0 16:21:54.355	0,396	0,905	2,250	5,920	-23,315	-48,584	15,853	-6,284	-167,261				38,75															
21:20:17.347	COM3	2000-0-0 16:24:12.155	0,277	-0,765	2,250	10,620	76,843	23,865	-0,588	-0,352	-81,118	3,875	72,433	31,550	41,05															
21:20:17.354	COM8	2000-0-0 16:21:54.375	0,249	0,858	2,331	0,610	-12,146	-42,786	16,062	-6,378	-168,250				38,59															
21:20:17.360	COM8	2000-0-0 16:21:54.395	0,218	0,881	2,272	4,456	-12,939	-37,720	16,254	-6,372	-169,080				38,59															
21:20:17.365	COM3	2000-0-0 16:24:12.175	0,370	-0,846	2,356	17,395	76,294	28,076	-0,522	1,203	-80,777	3,875	72,433	31,550	41,15															
21:20:17.385	COM8	2000-0-0 16:21:54.415	0,289	0,895	2,300	6,226	-23,987	-39,124	16,507	-6,526	-169,948				38,81															
21:20:17.392	COM3	2000-0-0 16:24:12.195	0,357	-0,774	2,346	21,179	47,363	42,053	-0,297	2,192	-80,250	3,875	72,433	31,550	41,15															
21:20:17.402	COM8	2000-0-0 16:21:54.435	0,261	0,825	2,243	4,517	-13,184	-37,476	16,721	-6,630	-170,804				38,59															
21:20:17.412	COM3	2000-0-0 16:24:12.215	0,353	-0,743	2,482	25,757	13,000	39,246	-0,022	2,406	-79,673	3,875	72,433	31,550	41,15															
21:20:17.422	COM8	2000-0-0 16:21:54.455	0,198	0,911	2,284	6,348	-2,686	-31,189	17,001	-6,581	-171,502				38,81															
21:20:17.430	COM3	2000-0-0 16:24:12.235	0,428	-0,767	2,464	22,644	1,160	31,006	0,214	2,433	-79,178	3,875	72,433	31,550	41,15															
21:20:17.457	COM3	2000-0-0 16:24:12.255	0,263	-0,787	2,466	16,296	-5,432	25,879	0,385	2,225	-78,794	3,875	72,433	31,550	41,05															
21:20:17.461	COM8	2000-0-0 16:21:54.475	0,219	0,909	2,275	8,789	5,127	-25,146	17,254	-6,394	-172,040				38,78															
21:20:17.461	COM8	2000-0-0 16:21:54.495	0,132	0,924	2,209	6,653	13,062	-21,362	17,485	-6,081	-172,436				38,72															
21:20:17.498	COM3	2000-0-0 16:24:12.275	0,307	-0,858	2,366	8,789	-14,221	22,461	0,374	1,906	-78,475	3,875	72,433	31,550	41,11															
21:20:17.499	COM3	2000-0-0 16:24:12.295	0,372	-0,832	2,298	6,348	-5,493	17,151	0,286	1,593	-78,250	3,875	72,433	31,550	41,11															
21:20:17.503	COM8	2000-0-0 16:21:54.515	0,211	0,977	2,204	8,606	21,179	-20,203	17,759	-5,647	-172,744				38,78															
21:20:17.504	COM8	2000-0-0 16:21:54.535	0,247	0,922	2,246	4,211	38,208	-13,428	17,935	-4,955	-172,886				38,81															
21:20:17.514	COM3	2000-0-0 16:24:12.315	0,421	-0,825	2,397	4,639	7,507	9,766	0,176	1,588	-78,173	3,875	72,433	31,550	41,11															
21:20:17.520	COM8	2000-0-0 16:21:54.555	0,109	0,899	2,283	-2,625	53,589	-0,488	17,963	-3,994	-172,700				38,72															
21:20:17.527	COM3	2000-0-0 16:24:12.335	0,313	-0,836	2,536	-4,883	-19,592	10,864	-0,060	1,379	-78,135	3,875	72,433	31,550	41,15															
21:20:17.539	COM8	2000-0-0 16:21:54.575	0,123	0,936	2,202	-4,883	48,096	7,446	17,897	-3,087	-172,288				38,69															
21:20:17.554	COM3	2000-0-0 16:24:12.355	0,282	-0,829	2,334	-8,911	-36,621	10,376	-0,467	0,604	-78,063	3,875	72,433	31,550	41,11															
21:20:17.569	COM3	2000-0-0 16:24:12.375	0,409	-0,822	2,212	-0,183	-9,216	0,977	-0,764	0,088	-78,107	3,875	72,433	31,550	41,08															
21:20:17.577	COM8	2000-0-0 16:21:54.595	0,144	0,985	2,257	-8,057	43,213	1,404	17,814	-2,340	-171,953				38,75															
21:20:17.589	COM3	2000-0-0 16:24:12.395	0,334	-0,804	2,484	8,789	10,559	-4,761	-0,857	0,170	-78,338	3,875	72,433	31,550	41,11															
21:20:17.590	COM8	2000-0-0 16:21:54.615	0,194	1,019	2,347	-2,930	35,217	-2,502	17,776	-1,626	-171,760				38,65															
21:20:17.602	COM8	2000-0-0 16:21:54.635	0,074	0,904	2,251	-2,930	36,377	-1,648	17,704	-0,912	-171,606				38,75															
21:20:17.605	COM3	2000-0-0 16:24:12.415	0,367	-0,874	2,604	1,038	-31,433	4,211	-1,000	-0,165	-78,475	3,875	72,433	31,550	41,18															
21:20:17.623	COM8	2000-0-0 16:21:54.655	0,074	0,993	2,276	-2,625	30,090	-3,113	17,710	-0,280	-171,442				38,72															
21:20:17.632	COM3	2000-0-0 16:24:12.435	0,264	-0,864	2,392	-0,793	-46,082	10,803	-1,219	-1,143	-78,431	3,875	72,433	31,550	41,11															
21:20:17.639	COM8	2000-0-0 16:21:54.675	0,135	1,001	2,354	-3,662	19,653	-6,653	17,699	0,143	-171,403				38,69															
21:20:17.652	COM3	2000-0-0 16:24:12.455	0,318	-0,862	2,206	5,371	-20,630	8,728	-1,390	-1,791	-78,360	3,875	72,433	31,550	41,18															
21:20:17.662	COM8	2000-0-0 16:21:54.695	0,089	0,962	2,413	-4,761	18,982	-6,531	17,661	0,500	-171,420				38,78															
21:20:17.667	COM3	2000-0-0 16:24:12.475	0,392	-0,826	2,258	10,498	4,883	5,615	-1,439	-1,939	-78,344	3,875	72,433	31,550	41,02															
21:20:17.682	COM8	2000-0-0 16:21:54.715	0,103	0,932	2,343	-2,319	17,029	-4,333	17,644	0,835	-171,409				38,75															
21:20:17.685	COM3	2000-0-0 16:24:12.495	0,362	-0,846	2,520	5,066	-1,099	8,179	-1,500	-1,868	-78,344	3,875	72,433	31,550	41,05															
21:20:17.705	COM8	2000-0-0 16:21:54.735	0,061	0,924	2,340	-1,221	12,939	-1,526	17,672	1,071	-171,370				38,69															
21:20:17.710	COM3	2000-0-0 16:24:12.515	0,348	-0,857	2,449	2,563	-17,944	8,972	-1,664	-2,197	-78,289	3,875	72,433	31,550	41,11															
21:20:17.725	COM8	2000-0-0 16:21:54.755	0,083	0,948	2,326	-0,854	7,324	-1,770	17,715	1,219	-171,343				38,72															
21:20:17.729	COM3	2000-0-0 16:24:12.535	0,333	-0,868	2,356	1,831	-13,489	6,287	-1,829	-2,560	-78,250	3,875	72,433	31,550	41,15															
21:20:17.744	COM8	2000-0-0 16:21:54.775	0,115	0,954	2,370	-0,305	0,061	-1,953	17,770	1,214	-171,370				38,78															
21:20:17.748	COM3	2000-0-0 16:24:12.555	0,318	-0,847	2,303	3,235	3,845	2,380	-1,994	-2,653	-78,300	3,875	72,433	31,550	41,11															
21:20:17.760	COM8	2000-0-0 16:21:54.795	0,099	0,936	2,358	-1,892	-0,671	0,000	17,787	1,165	-171,398				38,78															
21:20:17.777	COM3	2000-0-0 16:24:12.575	0,348	-0,836	2,393	3,845	9,155	-1,282	-2,137	-2,532	-78,426	3,875	72,433	31,550	41,18															
21:20:17.781	COM8	2000-0-0 16:21:54.815	0,075	0,917	2,299	-1,465	-0,488	3,113	17,798	1,110	-171,359				38,78															
21:20:17.797	COM3	2000-0-0 16:24:12.595	0,363	-0,834	2,462	3,113	5,859	-2,869	-2,274	-2,428	-78,596	3,875	72,433	31,550	41,15															
21:20:17.801	COM8	2000-0-0 16:21:54.835	0,114	0,953	2,302	-1,953	-5,920	1,953	17,831	0,972	-171,337				38,75															
21:20:17.805	COM3	2000-0-0 16:24:12.615	0,331	-0,851	2,488	1,709	-9,216	-2,625	-2,428	-2,538	-78,772	3,875	72,433	31,550	41,02															
21:20:17.863	COM3	2000-0-0 16:24:12.635	0,306	-0,863	2,396	0,488	-11,475	-2,502	-2,620	-2,818	-78,920	3,875	72,433	31,550	41,21															
21:20:17.864	COM3	2000-0-0 16:24:12.655	0,352	-0,837	2,340	0,916	-1,343	-4,761	-2,807	-2,966	-79,102	3,875	72,433	31,550	41,05															
21:20:17.865	COM3	2000-0-0 16:24:12.675	0,325	-0,830	2,428	-0,061	2,808	-5,798	-2,983	-2,966	-79,332	3,875	72,433	31,550	41,11															
21:20:17.870	COM8	2000-0-0 16:21:54.855	0,132	0,948	2,333	-3,418	-11,597	1,160	17,820	0,736	-171,376				38,72															
21:20:17.872	COM8	2000-0-0 16:21:54.875	0,083	0,937	2,326	-4,578	-9,521	2,441	17,787	0,500	-171,409				38,72															
21:20:17.878	COM8	2000-0-0 16:21:54.895	0,129	0,947	2,316	-2,808	-6,409	2,991	17,765	0,291	-171,403				38,72															
21:20:17.879	COM8	2000-0-0 16:21:54.915	0,133	0,938	2,312	-3,052	-5,737	3,357	17,754	0,126	-171,387				38,65															
21:20:17.887	COM3	2000-0-0 16:24:12.695	0,310	-0,873	2,438	-3,662	-5,371	-3,906	-3,235	-3,060	-79,530	3,875	72,433	31,550	41,11															
21:20:17.900	COM8	2000-0-0 16:21:54.935	0,119	0,938	2,317	-3,113	-0,061	6,104	17,748	0,016	-171,310				38,75															
21:20:17.908	COM3	2000-0-0 16:24:12.715	0,345	-0,859	2,384	-4,272	-5,005	-3,906	-3,510	-3,214	-79,706	3,875	72,433	31,550	41,11															
21:20:17.928	COM3	2000-0-0 16:24:12.735	0,343	-0,822	2,390	-3,540	0,000	-6,042	-3,768	-3,296	-79,909	3,875	72,433	31,550	41,05															
21:20:17.932	COM8	2000-0-0 16:21:54.955	0,116	0,947	2,344	-3,723	-0,122	7,629	17,726	-0,049	-171,172				38,78															
21:20:17.946	COM3	2000-0-0 16:24:12.755	0,320	-0,814	2,418	-3,967	4,211	-9,155	-4,026	-3,268	-80,184	3,875	72,433	31,550	41,11															
21:20:17.952	COM8	2000-0-0 16:21:54.975	0,160	0,930	2,328	-4,883	0,549	7,446	17,682	-0,115	-171,030				38,75															
21:20:17.962	COM8	2000-0-0 16:21:54.995	0,159	0,917	2,334	-6,409	4,700	10,254	17,628	-0,154	-170,848				38,75															
21:20:17.965	COM3	2000-0-0 16:24:12.775	0,356	-0,845	2,448	-3,845	-9,216	-9,399	-4,285	-3,389	-80,464	3,875	72,433	31,550	41,05															
21:20:17.979	COM8	2000-0-0 16:21:55.015	0,173	0,906	2,329	-7,385	10,437	16,296	17,540	-0,121	-170,535				38,72															
21:20:17.995	COM3	2000-0-0 16:24:12.795	0,354	-0,806	2,444	-2,197	-20,813	-11,902	-4,504	-3,779	-80,755	3,875	72,433	31,550	41,11															
21:20:18.004	COM8	2000-0-0 16:21:55.035	0,093	0,934	2,355	-7,507	10,620	21,118	17,446	-0,082	-170,101				38,88															
21:20:18.017	COM3	2000-0-0 16:24:12.815	0,301	-0,790	2,366	-4,395	-8,606	-16,968	-4,735	-4,114	-81,140	3,875	72,433	31,550	41,15															
21:20:18.020	COM8	2000-0-0 16:21:55.055	0,151	0,931	2,329	-5,249	8,911	20,874	17,358	-0,049	-169,640				38,72															
21:20:18.025	COM3	2000-0-0 16:24:12.835	0,314	-0,810	2,354	-1,892	-9,338	-19,958	-4,938	-4,323	-81,606	3,875	72,433	31,550	41,05															
21:20:18.040	COM8	2000-0-0 16:21:55.075	0,167	0,901	2,306	-8,972	8,972	22,034	17,271	-0,038	-169,184				38,75															
21:20:18.063	COM3	2000-0-0 16:24:12.855	0,381	-0,797	2,340	0,427	-2,319	-24,048	-5,087	-4,499	-82,139	3,875	72,433	31,550	41,05															
21:20:18.064	COM3	2000-0-0 16:24:12.875	0,401	-0,776	2,393	2,686	-0,793	-28,198	-5,158	-4,592	-82,760	3,875	72,433	31,550	41,15															
21:20:18.084	COM8	2000-0-0 16:21:55.095	0,166	0,924	2,371	-5,432	11,292	26,001	17,199	-0,044	-168,657				38,75															
21:20:18.085	COM8	2000-0-0 16:21:55.115	0,119	0,935	2,343	-3,784	3,418	27,954	17,166	-0,115	-168,096				38,65															
21:20:18.095	COM3	2000-0-0 16:24:12.895	0,354	-0,804	2,400	-0,549	10,864	-32,532	-5,251	-4,548	-83,485	3,875	72,433	31,550	41,15															
21:20:18.105	COM8	2000-0-0 16:21:55.135	0,152	0,946	2,328	-1,770	-0,977	29,175	17,172	-0,308	-167,547				38,72															
21:20:18.122	COM3	2000-0-0 16:24:12.915	0,367	-0,854	2,386	0,122	2,686	-31,067	-5,378	-4,493	-84,232	3,875	72,433	31,550	41,15															
21:20:18.129	COM8	2000-0-0 16:21:55.155	0,161	0,939	2,360	-5,310	-7,568	30,762	17,144	-0,621	-167,009				38,78															
21:20:18.133	COM3	2000-0-0 16:24:12.935	0,439	-0,845	2,373	1,648	-9,399	-27,893	-5,471	-4,691	-84,886	3,875	72,433	31,550	41,02															
21:20:18.143	COM8	2000-0-0 16:21:55.175	0,129	0,932	2,353	-8,606	-7,568	33,203	17,034	-0,994	-166,443				38,75															
21:20:18.147	COM3	2000-0-0 16:24:12.955	0,404	-0,849	2,348	0,000	-7,996	-26,978	-5,576	-4,960	-85,501	3,875	72,433	31,550	41,11															
21:20:18.160	COM8	2000-0-0 16:21:55.195	0,164	0,923	2,328	-8,362	-14,587	34,119	16,919	-1,445	-165,866				38,75															
21:20:18.173	COM3	2000-0-0 16:24:12.975	0,412	-0,764	2,371	-1,343	5,066	-27,893	-5,691	-5,043	-86,138	3,875	72,433	31,550	41,15															
21:20:18.182	COM8	2000-0-0 16:21:55.215	0,239	0,891	2,370	-7,996	-15,015	35,339	16,798	-1,972	-165,295				38,75															
21:20:18.200	COM3	2000-0-0 16:24:12.995	0,438	-0,759	2,378	0,000	10,681	-30,029	-5,817	-4,960	-86,830	3,875	72,433	31,550	41,11															
21:20:18.214	COM8	2000-0-0 16:21:55.235	0,235	0,854	2,385	-8,606	-9,949	38,269	16,655	-2,411	-164,658				38,78															
21:20:18.227	COM3	2000-0-0 16:24:13.015	0,426	-0,757	2,446	-0,305	6,409	-31,677	-5,933	-4,883	-87,545	3,875	72,433	31,550	41,15															
21:20:18.228	COM3	2000-0-0 16:24:13.035	0,439	-0,732	2,465	-0,061	0,793	-33,508	-6,026	-4,933	-88,286	3,875	72,433	31,550	41,15															
21:20:18.245	COM3	2000-0-0 16:24:13.055	0,388	-0,700	2,398	-2,563	6,226	-37,537	-6,141	-4,988	-89,088	3,875	72,433	31,550	40,99															
21:20:18.249	COM8	2000-0-0 16:21:55.255	0,178	0,884	2,325	-7,324	-3,845	40,039	16,523	-2,791	-163,943				38,75															
21:20:18.250	COM8	2000-0-0 16:21:55.275	0,264	0,888	2,310	-5,493	-7,141	39,978	16,430	-3,126	-163,207				38,75															
21:20:18.262	COM8	2000-0-0 16:21:55.295	0,269	0,868	2,384	-9,399	-5,127	41,748	16,282	-3,505	-162,477				38,72															
21:20:18.266	COM3	2000-0-0 16:24:13.075	0,438	-0,689	2,320	-4,089	21,790	-43,579	-6,273	-4,796	-90,027	3,875	72,433	31,550	41,15															
21:20:18.282	COM8	2000-0-0 16:21:55.315	0,259	0,833	2,314	-9,277	-1,587	46,387	16,089	-3,818	-161,642				38,75															
21:20:18.285	COM3	2000-0-0 16:24:13.095	0,482	-0,733	2,362	-5,798	18,738	-47,729	-6,438	-4,526	-91,082	3,875	72,433	31,550	41,15															
21:20:18.299	COM8	2000-0-0 16:21:55.335	0,257	0,836	2,290	-4,089	0,977	52,979	15,958	-4,120	-160,675				38,72															
21:20:18.312	COM3	2000-0-0 16:24:13.115	0,465	-0,781	2,425	-9,460	2,869	-48,523	-6,658	-4,488	-92,159	3,875	72,433	31,550	41,18															
21:20:18.319	COM8	2000-0-0 16:21:55.355	0,349	0,823	2,257	-5,554	2,991	55,603	15,837	-4,389	-159,609				38,75															
21:20:18.332	COM3	2000-0-0 16:24:13.135	0,512	-0,739	2,417	-13,123	-11,292	-49,255	-6,943	-4,779	-93,203	3,875	72,433	31,550	41,15															
21:20:18.342	COM8	2000-0-0 16:21:55.375	0,363	0,872	2,343	-5,188	2,319	59,082	15,716	-4,664	-158,489				38,59															
21:20:18.346	COM3	2000-0-0 16:24:13.155	0,473	-0,740	2,318	-13,672	-8,545	-52,490	-7,262	-5,208	-94,274	3,875	72,433	31,550	41,11															
21:20:18.360	COM8	2000-0-0 16:21:55.395	0,327	0,913	2,339	-6,775	-0,916	57,556	15,546	-4,982	-157,357				38,72															
21:20:18.364	COM3	2000-0-0 16:24:13.175	0,479	-0,739	2,251	-11,658	10,193	-53,650	-7,548	-5,295	-95,438	3,875	72,433	31,550	41,11															
21:20:18.384	COM8	2000-0-0 16:21:55.415	0,403	0,869	2,342	-5,066	-1,892	53,955	15,392	-5,328	-156,313				38,81															
21:20:18.388	COM3	2000-0-0 16:24:13.195	0,489	-0,718	2,356	-4,883	4,150	-51,941	-7,712	-5,350	-96,575	3,875	72,433	31,550	41,11															
21:20:18.399	COM8	2000-0-0 16:21:55.435	0,361	0,826	2,315	-7,080	-3,174	52,795	15,244	-5,669	-155,297				38,75															
21:20:18.413	COM3	2000-0-0 16:24:13.215	0,579	-0,626	2,483	-3,296	-9,888	-49,744	-7,800	-5,609	-97,646	3,875	72,433	31,550	41,11															
21:20:18.422	COM8	2000-0-0 16:21:55.455	0,388	0,795	2,342	-7,874	-6,042	53,589	15,046	-6,026	-154,297				38,78															
21:20:18.433	COM3	2000-0-0 16:24:13.235	0,643	-0,579	2,498	-5,066	-29,175	-53,467	-7,899	-6,273	-98,679	3,875	72,433	31,550	41,05															
21:20:18.443	COM8	2000-0-0 16:21:55.475	0,446	0,798	2,373	-11,780	-17,700	53,894	14,799	-6,586	-153,336				38,69															
21:20:18.448	COM3	2000-0-0 16:24:13.255	0,541	-0,619	2,372	-6,226	-18,982	-56,030	-7,987	-6,938	-99,805	3,875	72,433	31,550	41,18															
21:20:18.461	COM8	2000-0-0 16:21:55.495	0,389	0,732	2,354	-13,977	-11,230	58,105	14,464	-7,147	-152,314				38,78															
21:20:18.464	COM3	2000-0-0 16:24:13.275	0,567	-0,720	2,342	-1,221	-32,104	-54,504	-8,031	-7,630	-100,909	3,875	72,433	31,550	41,15															
21:20:18.484	COM8	2000-0-0 16:21:55.515	0,379	0,759	2,323	-16,113	-8,972	62,195	14,079	-7,635	-151,188				38,69															
21:20:18.488	COM3	2000-0-0 16:24:13.295	0,596	-0,614	2,381	0,671	-46,509	-53,162	-7,982	-8,657	-101,909	3,875	72,433	31,550	41,11															
21:20:18.499	COM8	2000-0-0 16:21:55.535	0,431	0,727	2,327	-15,198	-15,137	65,796	13,667	-8,196	-149,996				38,75															
21:20:18.504	COM3	2000-0-0 16:24:13.315	0,771	-0,571	2,374	-3,174	-54,077	-59,265	-7,954	-9,893	-102,942	3,875	72,433	31,550	41,24															
21:20:18.522	COM8	2000-0-0 16:21:55.555	0,479	0,704	2,353	-17,334	-10,681	70,190	13,211	-8,773	-148,727				38,69															
21:20:18.525	COM3	2000-0-0 16:24:13.335	0,786	-0,562	2,260	-13,794	-10,742	-69,702	-7,993	-10,695	-104,249	3,875	72,433	31,550	41,08															
